NAME	TITLE	SCORE	
XM_047184131	na	1.1735678	
XM_047174643	na	1.1732455	
XM_047178456	na	1.168745	
XM_047167728	na	1.1681432	
XR_006985115	na	1.165276	
XM_047181798	na	1.1650281	
XM_047185555	na	1.1647424	
XM_047185933	na	1.1575773	
XM_047173903	na	1.1572467	
XM_047186179	na	1.1564702	
XM_047180423	na	1.1545058	
XM_047176891	na	1.150269	
XM_047171852	na	1.1496785	
XM_047167185	na	1.149299	
XM_047184257	na	1.1485212	
XM_047184784	na	1.1483936	
XM_047180726	na	1.1464796	
XM_047169408	na	1.1439883	
XM_047180176	na	1.1424047	
XM_047185085	na	1.1416696	
XM_047163881	na	1.1397966	
XM_047180238	na	1.1393687	
XM_047181338	na	1.1363734	
XM_047166984	na	1.1359508	
XM_047166810	na	1.135558	
XM_047181201	na	1.1354107	
XM_047165048	na	1.1353352	
XM_047184636	na	1.1328192	
XM_047172544	na	1.1327586	
XM_047170880	na	1.1318536	
XM_047169563	na	1.1300633	
XM_047175558	na	1.1295371	
XM_047185378	na	1.1295371	
XM_047184567	na	1.1267588	
XM_047166102	na	1.125288	
XM_047175714	na	1.1233896	
XM_047169026	na	1.121126	
XM_047172569	na	1.1210854	
XM_047173290	na	1.1195126	
XM_047168079	na	1.1193621	
XM_047168832	na	1.1189244	
XR_006984880	na	1.118886	
XM_047182210	na	1.1170349	
XM_047181316	na	1.112581	
XM_047172663	na	1.1124034	
XM_047167813	na	1.1090165	
XM_047167752	na	1.1089101	
XM_047182652	na	1.1081595	
XM_047175746	na	1.103646	
XM_047183767	na	1.1029603	
XM_047184500	na	1.102896	
XM_047170481	na	1.101698	
XM_047176704	na	1.101112	
XM_047173705	na	1.0999291	
XM_047176733	na	1.0989826	
XM_047171490	na	1.0981139	
XM_047181645	na	1.097907	
XM_047176167	na	1.097806	
XM_047183322	na	1.0971828	
XM_047186233	na	1.0970286	
XM_047170834	na	1.0961013	
XM_047172583	na	1.0959445	
XM_047180432	na	1.0935069	
XM_047175591	na	1.0928293	
XR_006986170	na	1.0900569	
XM_047179221	na	1.0895212	
XM_047166683	na	1.0881938	
XM_047177494	na	1.0866554	
XM_047167456	na	1.0866208	
XM_047169846	na	1.0844581	
XM_047183693	na	1.0837581	
XM_047183593	na	1.0829073	
XM_047176836	na	1.0814503	
XM_047166518	na	1.08137	
XM_047183663	na	1.0780295	
XM_047170136	na	1.0779405	
XM_047179485	na	1.0765885	
XM_047167337	na	1.0755341	
XM_047179195	na	1.0742085	
XM_047168035	na	1.0719509	
XM_047185482	na	1.0708663	
XM_047173205	na	1.070847	
XM_047179217	na	1.0705628	
XM_047169475	na	1.0681815	
XM_047174128	na	1.0676789	
XM_047174497	na	1.0675936	
XM_047182728	na	1.0651897	
XM_047179491	na	1.0647	
XM_047167572	na	1.0645006	
XM_047182771	na	1.0628624	
XM_047182098	na	1.0597739	
XM_047167933	na	1.059649	
XM_047175779	na	1.058524	
XM_047173378	na	1.0581793	
XM_047168352	na	1.055952	
XM_047171811	na	1.0547059	
XM_047182791	na	1.0536311	
XM_047162853	na	1.0529907	
XM_047179253	na	1.0499036	
XM_047185155	na	1.0494086	
XM_047177403	na	1.0493855	
XM_047171518	na	1.0482285	
XM_047183516	na	1.0478851	
XM_047181646	na	1.0478417	
XM_047168388	na	1.0476067	
XM_047184235	na	1.0471327	
XM_047185076	na	1.0433018	
XM_047163982	na	1.0423851	
XM_047185985	na	1.0420487	
XM_047173829	na	1.0415672	
XM_047184613	na	1.039366	
XM_047186327	na	1.037837	
XM_047170918	na	1.0362815	
XM_047171212	na	1.0362815	
XM_047176057	na	1.034966	
XM_047175016	na	1.0348318	
XM_047179768	na	1.0342857	
XM_047170324	na	1.0340403	
XM_047184382	na	1.0337969	
XM_047172469	na	1.033068	
XM_047165391	na	1.0317897	
XM_047173771	na	1.0287699	
XM_047185899	na	1.0274861	
XM_047164586	na	1.0273632	
XR_006985741	na	1.0267212	
XM_047163933	na	1.0253484	
XM_047177071	na	1.0252304	
XM_047169320	na	1.0235736	
XM_047169427	na	1.0233228	
XM_047173891	na	1.0232747	
XM_047178459	na	1.0229487	
XM_047185200	na	1.022312	
XM_047185572	na	1.0216529	
XM_047167209	na	1.0215211	
XM_047184099	na	1.0212244	
XM_047167258	na	1.0197351	
XM_047183703	na	1.0174364	
XM_047169572	na	1.0140663	
XM_047175224	na	1.013527	
XM_047163108	na	1.013117	
XM_047175069	na	1.0129814	
XM_047184492	na	1.0106171	
XM_047185910	na	1.0097793	
XM_047183592	na	1.0087541	
XM_047168163	na	1.0075866	
XM_047175824	na	1.0068889	
XM_047176708	na	1.0057608	
XM_047180018	na	1.0055157	
XM_047186063	na	1.0043932	
XM_047167142	na	1.0033959	
XM_047182040	na	1.0033355	
XM_047185089	na	1.0015109	
XM_047178776	na	0.9994634	
XM_047172299	na	0.9986958	
XM_047182527	na	0.9985164	
XM_047177153	na	0.9979928	
XM_047163248	na	0.99790543	
XM_047175885	na	0.9973928	
XM_047171007	na	0.99738395	
XM_047163147	na	0.9971715	
XM_047179390	na	0.9968266	
XM_047170427	na	0.9932966	
XM_047166200	na	0.99256897	
XM_047165732	na	0.9925522	
XM_047184546	na	0.99246603	
XM_047184897	na	0.9919007	
XM_047166586	na	0.9901692	
XM_047183607	na	0.98952794	
XM_047170393	na	0.9888359	
XM_047165041	na	0.98519695	
XM_047174479	na	0.9824956	
XM_047170596	na	0.9820379	
XM_047169522	na	0.9816708	
XM_047169982	na	0.98016155	
XM_047174936	na	0.979498	
XM_047171210	na	0.97926694	
XM_047168022	na	0.97717154	
XM_047167096	na	0.9766952	
XM_047181606	na	0.97490567	
XM_047175712	na	0.9748802	
XM_047165840	na	0.97478837	
XM_047170780	na	0.9746242	
XM_047163540	na	0.9743322	
XM_047165954	na	0.972355	
XM_047172909	na	0.9718709	
XM_047166636	na	0.9710943	
XM_047169528	na	0.9710943	
XM_047172553	na	0.9710943	
XM_047178710	na	0.9710943	
XM_047178732	na	0.9710943	
XM_047180194	na	0.9710943	
XR_006984564	na	0.9710943	
XM_047172053	na	0.9701818	
XM_047170845	na	0.9697221	
XM_047169127	na	0.9690995	
XM_047184661	na	0.9688596	
XM_047166036	na	0.96809494	
XM_047166730	na	0.9680701	
XM_047183021	na	0.96795636	
XM_047177848	na	0.96733004	
XM_047169163	na	0.96689284	
XM_047183304	na	0.9666552	
XM_047163314	na	0.96657014	
XM_047172689	na	0.96654576	
XM_047170776	na	0.96614367	
XM_047173070	na	0.9660684	
XM_047178706	na	0.96554595	
XM_047180759	na	0.9654521	
XM_047167912	na	0.96477133	
XM_047171190	na	0.96470296	
XM_047179765	na	0.96361977	
XM_047163107	na	0.9628819	
XM_047169500	na	0.9628327	
XM_047172285	na	0.96259457	
XM_047177180	na	0.96233314	
XM_047165917	na	0.9615829	
XM_047180731	na	0.95963144	
XM_047169875	na	0.95782703	
XM_047172758	na	0.9569113	
XM_047171023	na	0.9568493	
XM_047171483	na	0.956753	
XM_047168261	na	0.9554292	
XM_047170243	na	0.9542117	
XR_006985727	na	0.95419306	
XM_047169985	na	0.95386505	
XM_047183617	na	0.9527225	
XM_047180658	na	0.9515576	
XM_047182765	na	0.9496785	
XM_047179323	na	0.9489009	
XR_006984771	na	0.94869083	
XM_047185365	na	0.94853204	
XM_047184524	na	0.9480549	
XM_047176839	na	0.94789964	
XM_047170947	na	0.9478724	
XM_047182351	na	0.9473536	
XM_047163932	na	0.94653857	
XM_047163081	na	0.94607675	
XM_047172812	na	0.94582665	
XM_047171895	na	0.9457796	
XM_047185714	na	0.9451429	
XM_047164477	na	0.94501334	
XM_047168871	na	0.94494677	
XM_047166328	na	0.9447589	
XM_047168450	na	0.9447298	
XM_047167955	na	0.9446473	
XM_047168452	na	0.9446473	
XM_047183701	na	0.9446473	
XM_047169662	na	0.9444593	
XM_047170376	na	0.9442115	
XM_047183418	na	0.9424101	
XM_047177787	na	0.9410718	
XM_047180376	na	0.93927974	
XM_047179071	na	0.9389504	
XM_047177413	na	0.9389194	
XM_047163640	na	0.938794	
XM_047175661	na	0.93711627	
XM_047175883	na	0.9354227	
XM_047169782	na	0.93483716	
XM_047180101	na	0.93450195	
XM_047164273	na	0.93403685	
XM_047165578	na	0.9322413	
XM_047183058	na	0.93085426	
XM_047168303	na	0.93064797	
XM_047182798	na	0.9286101	
XM_047168361	na	0.9282253	
XM_047177241	na	0.92730933	
XM_047165940	na	0.92642087	
XM_047164696	na	0.92607343	
XM_047181871	na	0.92469597	
XM_047164726	na	0.92465883	
XM_047169077	na	0.92410856	
XM_047165382	na	0.924013	
XM_047163716	na	0.92372626	
XM_047167483	na	0.92372626	
XM_047176700	na	0.92372626	
XM_047164576	na	0.92338973	
XM_047179772	na	0.92337084	
XM_047182992	na	0.9227279	
XM_047164578	na	0.92270124	
XM_047177624	na	0.9201963	
XR_006984444	na	0.9200776	
XM_047168321	na	0.91997206	
XM_047176616	na	0.9191404	
XM_047170745	na	0.9190905	
XR_006985248	na	0.9184346	
XM_047181485	na	0.9182627	
XM_047181149	na	0.9182321	
XM_047184714	na	0.9182076	
XM_047185882	na	0.9167377	
XM_047184864	na	0.9160824	
XR_006985300	na	0.9160646	
XM_047168323	na	0.9158454	
XM_047183977	na	0.91534543	
XM_047169159	na	0.9149827	
XM_047166589	na	0.91487837	
XM_047164741	na	0.9141467	
XM_047171727	na	0.9140899	
XM_047173613	na	0.91389567	
XM_047184923	na	0.9137505	
XM_047172533	na	0.9131389	
XM_047180328	na	0.9131347	
XM_047179757	na	0.91295195	
XM_047170038	na	0.91295063	
XM_047179335	na	0.9128475	
XM_047165814	na	0.9118062	
XM_047173301	na	0.91132706	
XM_047166008	na	0.9109693	
XM_047165012	na	0.9108633	
XM_047182398	na	0.9106971	
XM_047164471	na	0.91057795	
XM_047175949	na	0.9103029	
XM_047186427	na	0.9102347	
XM_047163004	na	0.90986985	
XM_047180803	na	0.9098544	
XM_047183423	na	0.9086891	
XM_047166932	na	0.9075891	
XM_047183674	na	0.906867	
XM_047170010	na	0.9067064	
XM_047183987	na	0.9053173	
XM_047177101	na	0.905154	
XM_047171464	na	0.90482366	
XM_047170831	na	0.90442175	
XM_047175781	na	0.9040228	
XM_047186161	na	0.90305454	
XM_047182952	na	0.9023527	
XM_047166335	na	0.9021979	
XM_047163986	na	0.90172166	
XM_047176244	na	0.90123016	
XM_047174797	na	0.899651	
XM_047184659	na	0.89912236	
XM_047172861	na	0.8990534	
XM_047172488	na	0.89904904	
XM_047170556	na	0.8983891	
XM_047171115	na	0.8977567	
XM_047176648	na	0.8966159	
XM_047179621	na	0.8964267	
XR_006986272	na	0.8958015	
XM_047164447	na	0.89454114	
XM_047184373	na	0.89454114	
XM_047170843	na	0.8940265	
XM_047178731	na	0.8940265	
XM_047171914	na	0.89396304	
XM_047167982	na	0.8937991	
XR_006984983	na	0.89357865	
XM_047168710	na	0.8933603	
XM_047163635	na	0.89166856	
XM_047185231	na	0.89129835	
XM_047186206	na	0.89117014	
XM_047166608	na	0.89068866	
XM_047170961	na	0.89055884	
XM_047163114	na	0.88971496	
XM_047169605	na	0.8877063	
XM_047184491	na	0.8872663	
XM_047176261	na	0.8868319	
XM_047176333	na	0.8868083	
XM_047177382	na	0.88559294	
XM_047185657	na	0.885161	
XM_047185748	na	0.8849638	
XM_047173957	na	0.8848796	
XM_047180233	na	0.8839877	
XM_047174665	na	0.8838606	
XM_047182095	na	0.8837624	
XM_047177184	na	0.8836026	
XM_047185131	na	0.88336164	
XM_047168202	na	0.88300514	
XM_047166360	na	0.8827087	
XM_047177411	na	0.8826996	
XR_006985368	na	0.8826996	
XR_006985118	na	0.88156426	
XM_047167934	na	0.88064754	
XM_047169140	na	0.87818766	
XM_047171706	na	0.8776168	
XM_047181840	na	0.87621546	
XM_047171538	na	0.8761734	
XM_047173067	na	0.87602663	
XM_047179971	na	0.8759749	
XM_047183676	na	0.87592566	
XM_047167201	na	0.87532496	
XM_047178449	na	0.87517166	
XM_047175074	na	0.87498254	
XM_047170935	na	0.87393486	
XM_047182162	na	0.8737445	
XM_047178800	na	0.87228924	
XM_047178751	na	0.8720743	
XM_047181848	na	0.871839	
XM_047186404	na	0.8710138	
XM_047175622	na	0.8709428	
XM_047185211	na	0.8708184	
XM_047177669	na	0.87080634	
XM_047172872	na	0.87066716	
XM_047183838	na	0.8692767	
XM_047180514	na	0.86926764	
XM_047167943	na	0.86887866	
XM_047163204	na	0.86872977	
XM_047172174	na	0.86738986	
XM_047168410	na	0.86676913	
XR_006985731	na	0.86668384	
XM_047182058	na	0.86505353	
XM_047182147	na	0.86278915	
XR_006986043	na	0.86259544	
XM_047169375	na	0.86208147	
XM_047167061	na	0.8603016	
XM_047166512	na	0.8592525	
XM_047164223	na	0.859165	
XM_047175887	na	0.85869235	
XM_047184420	na	0.85822636	
XM_047173961	na	0.85817784	
XM_047168345	na	0.8581055	
XM_047180538	na	0.8575343	
XM_047178554	na	0.85752696	
XM_047171996	na	0.85738724	
XM_047182699	na	0.85650325	
XM_047175247	na	0.8561206	
XM_047173520	na	0.8558387	
XM_047172529	na	0.8550446	
XM_047169009	na	0.8549878	
XM_047168795	na	0.85481566	
XM_047182576	na	0.8547411	
XM_047184447	na	0.853932	
XM_047178228	na	0.8525042	
XM_047182062	na	0.85187006	
XM_047178019	na	0.85100263	
XM_047169321	na	0.85096186	
XM_047167754	na	0.85083157	
XM_047169302	na	0.850588	
XM_047168679	na	0.84893835	
XM_047185064	na	0.8486846	
XM_047183417	na	0.8479926	
XM_047183004	na	0.8473565	
XM_047163238	na	0.84650046	
XM_047181825	na	0.84498644	
XM_047172337	na	0.84436035	
XM_047182714	na	0.84421724	
XM_047185660	na	0.84367925	
XM_047180337	na	0.84325624	
XM_047165822	na	0.8431516	
XM_047180264	na	0.8430785	
XM_047180013	na	0.8430117	
XM_047182890	na	0.8424722	
XM_047165057	na	0.84143585	
XM_047176284	na	0.8411235	
XM_047182025	na	0.84111416	
XM_047175583	na	0.8407895	
XM_047174493	na	0.8402556	
XM_047185160	na	0.84017485	
XM_047163170	na	0.839938	
XM_047175585	na	0.83979124	
XM_047176898	na	0.8379757	
XM_047175110	na	0.83794606	
XM_047165944	na	0.837448	
XM_047176019	na	0.83715063	
XM_047172969	na	0.83692324	
XM_047169901	na	0.83692	
XM_047168523	na	0.8367431	
XM_047164826	na	0.83606404	
XM_047176397	na	0.83548653	
XM_047176578	na	0.83544135	
XM_047169380	na	0.8352745	
XM_047175710	na	0.83515376	
XM_047163960	na	0.8344045	
XM_047169394	na	0.8343496	
XM_047174045	na	0.8337201	
XM_047178830	na	0.83186746	
XM_047165179	na	0.8317408	
XM_047164736	na	0.8316601	
XM_047177213	na	0.8316601	
XM_047168555	na	0.8316285	
XM_047184042	na	0.8313799	
XM_047168675	na	0.82998496	
XM_047167370	na	0.82933635	
XM_047164530	na	0.8291046	
XM_047170801	na	0.8286325	
XM_047162852	na	0.8281321	
XM_047172930	na	0.82804364	
XM_047184532	na	0.82754076	
XM_047171309	na	0.82713926	
XR_006986084	na	0.8270705	
XM_047165943	na	0.8270419	
XM_047169678	na	0.8262582	
XM_047170749	na	0.8258833	
XM_047180604	na	0.82586676	
XM_047169925	na	0.82554936	
XM_047173823	na	0.82395256	
XM_047167177	na	0.8224678	
XM_047168690	na	0.8220712	
XM_047183404	na	0.8220137	
XM_047172353	na	0.82194936	
XM_047178522	na	0.82133955	
XM_047176269	na	0.8205159	
XM_047168187	na	0.8204988	
XM_047180443	na	0.8204549	
XM_047168066	na	0.82029104	
XM_047166378	na	0.8200236	
XM_047176477	na	0.8199121	
XM_047168911	na	0.8198364	
XM_047182603	na	0.81910664	
XM_047183587	na	0.81905156	
XM_047179955	na	0.8181727	
XM_047181790	na	0.8177153	
XM_047174005	na	0.8176184	
XM_047163118	na	0.81703687	
XM_047169478	na	0.81673837	
XM_047165739	na	0.815464	
XM_047172643	na	0.8154032	
XR_006984406	na	0.8153151	
XM_047178397	na	0.81315213	
XM_047184115	na	0.81303877	
XM_047184626	na	0.81284046	
XM_047176553	na	0.81215495	
XM_047168033	na	0.81177104	
XM_047170547	na	0.8117474	
XM_047181434	na	0.8112577	
XM_047182454	na	0.8111488	
XM_047171228	na	0.8110883	
XM_047175175	na	0.81091034	
XM_047171328	na	0.8104831	
XM_047170564	na	0.81043327	
XM_047173568	na	0.8103314	
XM_047173284	na	0.810236	
XM_047171325	na	0.81021595	
XM_047165958	na	0.80971205	
XM_047177619	na	0.80923015	
XM_047173021	na	0.8085929	
XM_047164978	na	0.80852026	
XM_047164254	na	0.8083767	
XM_047169035	na	0.80794084	
XM_047170833	na	0.8077257	
XM_047171924	na	0.80591786	
XM_047166777	na	0.8052938	
XM_047172948	na	0.8049224	
XM_047179191	na	0.80459476	
XM_047182501	na	0.804194	
XM_047171710	na	0.80389524	
XM_047172629	na	0.80389446	
XM_047182318	na	0.8035769	
XM_047180749	na	0.8026389	
XM_047165060	na	0.8024129	
XM_047184792	na	0.8015112	
XM_047164106	na	0.80127335	
XM_047172523	na	0.80121535	
XM_047168994	na	0.8010811	
XM_047168413	na	0.80023986	
XM_047184481	na	0.79924655	
XM_047163782	na	0.79856163	
XM_047164490	na	0.79762715	
XM_047174791	na	0.7975185	
XM_047166028	na	0.79625666	
XM_047163221	na	0.7960441	
XM_047185414	na	0.7951852	
XM_047180966	na	0.7951173	
XM_047179479	na	0.7950612	
XM_047165942	na	0.7946254	
XM_047184218	na	0.79454345	
XM_047167920	na	0.7937669	
XM_047176534	na	0.793577	
XM_047169539	na	0.7932772	
XM_047168966	na	0.7932052	
XM_047181996	na	0.7931153	
XM_047185499	na	0.79268146	
XM_047184175	na	0.7926392	
XM_047170306	na	0.7917617	
XM_047175683	na	0.7915584	
XM_047163875	na	0.79134274	
XM_047180286	na	0.7912815	
XM_047164657	na	0.7911201	
XM_047179176	na	0.7908161	
XM_047182323	na	0.78983474	
XM_047173100	na	0.78968894	
XM_047184472	na	0.7893756	
XM_047167911	na	0.7891963	
XM_047166628	na	0.78907746	
XM_047174398	na	0.7884296	
XM_047171316	na	0.78841746	
XM_047183397	na	0.7882417	
XM_047168634	na	0.78812253	
XM_047179108	na	0.7870716	
XM_047171315	na	0.78652185	
XM_047169983	na	0.78619146	
XM_047180141	na	0.78303653	
XM_047186238	na	0.78264076	
XM_047181725	na	0.78214693	
XM_047164209	na	0.7819865	
XM_047170910	na	0.7812428	
XR_006986025	na	0.78096586	
XM_047184301	na	0.780821	
XM_047171283	na	0.78038293	
XM_047180977	na	0.78014547	
XM_047169101	na	0.7799824	
XM_047168511	na	0.7797818	
XM_047176417	na	0.7796217	
XM_047177253	na	0.77960104	
XM_047169139	na	0.7794326	
XM_047173069	na	0.77924955	
XM_047169273	na	0.7791073	
XM_047184568	na	0.7788694	
XM_047168214	na	0.77837133	
XM_047179554	na	0.7775746	
XM_047177583	na	0.7773286	
XM_047170670	na	0.7771056	
XM_047180444	na	0.7769792	
XM_047167736	na	0.7766236	
XM_047180847	na	0.7761565	
XM_047181843	na	0.7756025	
XM_047186211	na	0.7747336	
XM_047186216	na	0.7745824	
XM_047180275	na	0.774039	
XM_047185206	na	0.77330875	
XM_047171313	na	0.7731298	
XR_006986047	na	0.7728203	
XM_047185859	na	0.7724461	
XM_047165668	na	0.7721475	
XM_047169379	na	0.7721222	
XM_047185860	na	0.7711885	
XM_047177073	na	0.771081	
XM_047185788	na	0.7700816	
XM_047184318	na	0.76939386	
XM_047170648	na	0.7689747	
XM_047171264	na	0.76881933	
XM_047174305	na	0.76851636	
XM_047185196	na	0.7681322	
XM_047173253	na	0.76772445	
XM_047165409	na	0.7675916	
XM_047186226	na	0.76706403	
XM_047186457	na	0.7665199	
XM_047164731	na	0.76631343	
XM_047167371	na	0.76596636	
XM_047182476	na	0.765594	
XM_047183392	na	0.7654243	
XM_047182426	na	0.7648804	
XM_047173303	na	0.76445687	
XM_047184414	na	0.7642338	
XM_047168305	na	0.7635365	
XM_047178401	na	0.7633871	
XM_047170143	na	0.76310873	
XM_047163985	na	0.7628291	
XM_047176923	na	0.76258045	
XM_047179425	na	0.7624328	
XM_047184561	na	0.76177573	
XM_047183975	na	0.76170236	
XM_047171715	na	0.76157963	
XM_047175466	na	0.7614975	
XM_047184214	na	0.7612726	
XM_047185615	na	0.7606706	
XM_047175081	na	0.7606374	
XM_047184831	na	0.7606296	
XM_047169430	na	0.7600015	
XM_047170580	na	0.75975966	
XM_047170368	na	0.7594189	
XM_047184387	na	0.75938326	
XM_047168080	na	0.7593254	
XM_047168798	na	0.7591034	
XM_047167626	na	0.75902396	
XM_047180398	na	0.75890005	
XM_047182730	na	0.7573625	
XM_047186465	na	0.7552663	
XM_047180609	na	0.75523126	
XM_047180334	na	0.75522095	
XM_047172771	na	0.7548931	
XM_047182216	na	0.754568	
XM_047170960	na	0.75418293	
XM_047171415	na	0.75365585	
XM_047167293	na	0.7531064	
XR_006986278	na	0.75283825	
XM_047167700	na	0.75245875	
XM_047173524	na	0.75230324	
XM_047163649	na	0.75222975	
XM_047170434	na	0.7519162	
XM_047166639	na	0.7516342	
XM_047181381	na	0.75152856	
XM_047169332	na	0.751254	
XM_047167382	na	0.7510336	
XM_047182455	na	0.7510292	
XM_047168940	na	0.7507944	
XM_047176291	na	0.75059074	
XM_047165040	na	0.7504982	
XM_047180909	na	0.75037694	
XM_047168707	na	0.7501075	
XM_047181821	na	0.7500825	
XM_047173576	na	0.74948406	
XM_047163700	na	0.74904615	
XM_047170791	na	0.7487195	
XM_047163008	na	0.7481107	
XM_047173665	na	0.7479199	
XM_047182843	na	0.7477867	
XM_047177003	na	0.74764544	
XM_047171166	na	0.74737835	
XM_047166308	na	0.74686825	
XM_047185532	na	0.7467493	
XM_047175346	na	0.7465518	
XM_047183670	na	0.74581355	
XM_047170752	na	0.7453484	
XM_047175287	na	0.7451977	
XM_047184612	na	0.7447383	
XM_047185049	na	0.744357	
XM_047185885	na	0.74426156	
XM_047170661	na	0.74389994	
XM_047166391	na	0.74320567	
XM_047166992	na	0.7431648	
XM_047177363	na	0.74310094	
XM_047184592	na	0.7430771	
XM_047171819	na	0.74304837	
XM_047163072	na	0.7423173	
XM_047183821	na	0.74154156	
XM_047180605	na	0.7414479	
XM_047174173	na	0.7413414	
XM_047186096	na	0.74113995	
XM_047163955	na	0.74079996	
XM_047168995	na	0.74024045	
XM_047185612	na	0.74023056	
XM_047165855	na	0.7398139	
XM_047170561	na	0.7395937	
XM_047181310	na	0.7392543	
XM_047173469	na	0.73915297	
XM_047163451	na	0.7389369	
XM_047182320	na	0.73893434	
XM_047164609	na	0.7388831	
XM_047184562	na	0.7388516	
XM_047164394	na	0.7388419	
XM_047186157	na	0.73879206	
XM_047164503	na	0.73874134	
XM_047180263	na	0.7386748	
XM_047167089	na	0.7386536	
XM_047178272	na	0.73855895	
XM_047183455	na	0.73855466	
XM_047170482	na	0.7377944	
XM_047169747	na	0.73754996	
XM_047177690	na	0.73754895	
XM_047170983	na	0.73725945	
XM_047173153	na	0.73670363	
XM_047173185	na	0.73619926	
XM_047168418	na	0.7355326	
XM_047184547	na	0.7353005	
XM_047174296	na	0.73525965	
XM_047181018	na	0.7351726	
unassigned_transcript_481	na	0.7350201	
XM_047183286	na	0.7349396	
XM_047178998	na	0.7346523	
XM_047182685	na	0.73458153	
XM_047173757	na	0.7343856	
XM_047178345	na	0.7343591	
XM_047176462	na	0.7341979	
XM_047182219	na	0.73401743	
XM_047175427	na	0.73396873	
XM_047184578	na	0.733774	
XM_047179516	na	0.7333784	
XM_047174392	na	0.7318728	
XM_047181614	na	0.7317786	
XR_006984845	na	0.7315805	
XM_047178518	na	0.73109037	
XM_047166401	na	0.7309379	
XM_047177473	na	0.7308909	
XM_047170969	na	0.7308438	
XM_047166525	na	0.7305068	
XM_047183376	na	0.72990906	
XM_047166694	na	0.72981524	
