NAME	TITLE	SCORE	
XM_047177510	na	0.8530676	
XM_047181988	na	0.8518631	
XM_047186035	na	0.84936804	
XM_047177671	na	0.8462341	
XM_047185182	na	0.8461801	
XM_047178395	na	0.8436973	
XM_047182018	na	0.8397362	
XM_047164239	na	0.83844185	
XM_047183957	na	0.83844185	
XM_047180586	na	0.8370055	
XM_047182002	na	0.8363991	
XM_047167324	na	0.83587766	
XM_047168749	na	0.83378553	
XR_006984685	na	0.8320252	
XM_047179747	na	0.8318973	
XM_047181859	na	0.82609534	
XR_006984362	na	0.8255227	
XM_047173070	na	0.8244604	
XM_047181091	na	0.8243819	
XM_047164080	na	0.8236755	
XM_047174952	na	0.8178119	
XM_047171737	na	0.81775945	
XM_047164634	na	0.81704813	
XM_047168573	na	0.81364125	
XM_047176789	na	0.8068696	
XM_047182706	na	0.8058531	
XM_047169989	na	0.80559886	
XM_047170379	na	0.79856926	
XM_047185855	na	0.7983058	
XM_047183192	na	0.78797704	
XM_047163295	na	0.785009	
XM_047186036	na	0.78408396	
XM_047182268	na	0.78073263	
XM_047184865	na	0.7798274	
XM_047163155	na	0.77860904	
XM_047168348	na	0.7781343	
XM_047165366	na	0.7757677	
XM_047181985	na	0.7737474	
unassigned_transcript_411	na	0.773013	
XM_047174126	na	0.770358	
XM_047167737	na	0.76339597	
XM_047180124	na	0.76126593	
XM_047168210	na	0.75937	
XM_047184144	na	0.7552904	
XM_047183377	na	0.75330037	
XM_047166332	na	0.75299764	
XM_047169466	na	0.75284123	
XM_047180083	na	0.75263554	
XR_006986045	na	0.7522554	
XM_047184309	na	0.75007194	
XM_047178430	na	0.74993795	
XM_047170859	na	0.7486347	
XM_047186229	na	0.74810004	
XM_047183239	na	0.74766415	
XM_047166811	na	0.7472662	
XM_047165129	na	0.7464322	
XM_047183889	na	0.7446994	
XM_047179663	na	0.7421463	
XM_047174715	na	0.74088955	
XM_047182200	na	0.74064374	
XM_047174741	na	0.7406058	
XM_047165822	na	0.7393462	
XM_047176019	na	0.73821497	
XM_047178187	na	0.73772347	
XM_047183663	na	0.73739994	
XM_047175215	na	0.7316312	
XM_047185088	na	0.7304063	
XM_047176520	na	0.7282636	
XM_047182592	na	0.7254955	
XM_047174393	na	0.72369283	
XR_006984643	na	0.72151846	
XM_047185685	na	0.7213414	
XM_047166976	na	0.72042155	
XM_047180352	na	0.7196593	
XM_047178104	na	0.71781427	
XM_047166365	na	0.7177865	
XM_047175883	na	0.7142465	
XM_047167097	na	0.71387637	
XM_047166118	na	0.7135283	
XM_047180019	na	0.71242404	
XM_047163695	na	0.71103054	
XM_047178232	na	0.70963717	
XM_047183537	na	0.7091543	
XM_047181141	na	0.70912945	
XM_047167367	na	0.7090466	
XM_047171480	na	0.7090466	
XM_047169747	na	0.70790917	
XM_047168939	na	0.70596963	
XM_047168091	na	0.7044242	
XM_047170354	na	0.703197	
XM_047174580	na	0.7020422	
XM_047178292	na	0.701401	
XM_047179349	na	0.6993208	
XM_047163913	na	0.6981336	
XM_047173757	na	0.6968039	
XM_047176210	na	0.6961281	
XM_047169197	na	0.6956039	
XM_047180800	na	0.69555444	
XM_047183959	na	0.69364876	
XM_047166552	na	0.6930559	
XM_047182386	na	0.69304633	
XR_006985653	na	0.6928084	
XM_047163960	na	0.69271064	
XM_047183043	na	0.6908024	
XM_047175116	na	0.6894332	
XM_047166291	na	0.6893332	
XM_047163969	na	0.689075	
XM_047181077	na	0.68735117	
XM_047170052	na	0.68734616	
XR_006985089	na	0.6865538	
XM_047176352	na	0.68628275	
XM_047172702	na	0.6858196	
XM_047168750	na	0.68340814	
XM_047177291	na	0.6833049	
XM_047171906	na	0.6816863	
XR_006984721	na	0.6812842	
XM_047179550	na	0.6804808	
XM_047174255	na	0.6792401	
XM_047173546	na	0.6785471	
XM_047173417	na	0.6782456	
XM_047182437	na	0.67790765	
XM_047166803	na	0.6773156	
XM_047177920	na	0.6753241	
XM_047171916	na	0.6731883	
XM_047169494	na	0.6731866	
XM_047182773	na	0.6731866	
XR_006985857	na	0.6731866	
XM_047168568	na	0.6731036	
XM_047172225	na	0.67254823	
XM_047180760	na	0.67254823	
XM_047171458	na	0.67216456	
XM_047171018	na	0.6719141	
XM_047167045	na	0.6718072	
XM_047186026	na	0.67121536	
XM_047165647	na	0.6699288	
XM_047170607	na	0.6692862	
XM_047167369	na	0.6686799	
XM_047164322	na	0.66708857	
XM_047170333	na	0.6664571	
XM_047180191	na	0.666172	
XM_047170987	na	0.6661003	
XM_047182934	na	0.66518635	
XM_047186045	na	0.66516	
XR_006986210	na	0.6648756	
XM_047174182	na	0.66378814	
XM_047172309	na	0.6632894	
XM_047168250	na	0.66245884	
XM_047163571	na	0.6600309	
XR_006985719	na	0.6593757	
XM_047171465	na	0.6592732	
XM_047169926	na	0.65820557	
XM_047166684	na	0.6572041	
XM_047182670	na	0.6562347	
XM_047169190	na	0.6533681	
XM_047170643	na	0.65273756	
XM_047174682	na	0.65260476	
XM_047169974	na	0.65218264	
XM_047163271	na	0.6520638	
XM_047166155	na	0.65174776	
XR_006984651	na	0.65174776	
XM_047167550	na	0.65133005	
XM_047168205	na	0.65021276	
XM_047166213	na	0.64890105	
XM_047165790	na	0.648848	
XM_047170418	na	0.648848	
XM_047185512	na	0.6484436	
XM_047182844	na	0.648082	
XM_047185364	na	0.64752084	
XR_006986303	na	0.64576244	
XR_006984607	na	0.64564335	
XR_006985084	na	0.6449514	
XM_047166156	na	0.644845	
XM_047180077	na	0.64377123	
XM_047166561	na	0.64320165	
XM_047186214	na	0.6429406	
XM_047181606	na	0.6423828	
XM_047163868	na	0.641083	
XM_047169740	na	0.64106095	
XM_047171806	na	0.6408156	
XM_047164596	na	0.6391408	
XM_047172921	na	0.6391408	
XM_047180139	na	0.6391408	
XR_006985011	na	0.6391408	
XM_047175725	na	0.63894045	
XM_047173806	na	0.63740647	
XM_047167629	na	0.636476	
XM_047174310	na	0.6364163	
XM_047180318	na	0.6364163	
XM_047181852	na	0.6364163	
XM_047182272	na	0.6364163	
XM_047184154	na	0.6364163	
XM_047185403	na	0.6364163	
XM_047178270	na	0.632241	
XR_006984555	na	0.63200825	
XM_047170565	na	0.6290397	
XM_047179326	na	0.6278136	
XM_047173262	na	0.6266692	
XM_047167490	na	0.6264511	
XM_047183698	na	0.6264511	
XM_047163959	na	0.6248891	
XM_047175595	na	0.6238126	
XM_047173498	na	0.6229309	
XM_047168421	na	0.622537	
XM_047184110	na	0.6213092	
XM_047165805	na	0.6205356	
XM_047182576	na	0.62050587	
XM_047185254	na	0.62033933	
XM_047176712	na	0.6203028	
XM_047169695	na	0.619581	
XM_047171675	na	0.619581	
XM_047175776	na	0.619581	
XM_047181110	na	0.6194315	
XM_047181890	na	0.61869925	
XM_047173322	na	0.618527	
XM_047181962	na	0.61725855	
XM_047171141	na	0.61713797	
XM_047182419	na	0.61552095	
XM_047183234	na	0.6123627	
XM_047179456	na	0.6122256	
XM_047164715	na	0.61188513	
XM_047163940	na	0.61164004	
XR_006984907	na	0.6112168	
XM_047169952	na	0.6110465	
XM_047167221	na	0.6108558	
XM_047177745	na	0.6106861	
XM_047163391	na	0.6094747	
XM_047171600	na	0.60827076	
XM_047164925	na	0.60790676	
XM_047168709	na	0.60707843	
XM_047172058	na	0.6058785	
XR_006986264	na	0.60546046	
XM_047164834	na	0.6043434	
XM_047165418	na	0.6043434	
XM_047175220	na	0.6043434	
XM_047179433	na	0.6043434	
XM_047179900	na	0.6043434	
XM_047180776	na	0.6043434	
XM_047184410	na	0.6043434	
XR_006985884	na	0.6043434	
XM_047181279	na	0.603908	
XR_006984695	na	0.60017735	
XM_047166560	na	0.59975386	
XM_047173596	na	0.5992648	
XM_047184415	na	0.5988189	
XM_047165721	na	0.5987131	
XR_006985114	na	0.5980122	
XM_047184210	na	0.5975362	
XM_047163387	na	0.5973842	
XM_047167962	na	0.5973842	
XM_047171676	na	0.5973842	
XM_047171680	na	0.5973842	
XM_047177334	na	0.5973842	
XM_047179021	na	0.5973842	
XM_047179997	na	0.5973842	
XM_047181756	na	0.5973842	
XM_047183264	na	0.5973842	
XM_047183714	na	0.5973842	
XR_006985423	na	0.5973842	
XM_047178456	na	0.596827	
XR_006984622	na	0.59669536	
XM_047165938	na	0.5964347	
XM_047169329	na	0.5964347	
XM_047172004	na	0.5964347	
XM_047176644	na	0.5964347	
XM_047178671	na	0.5964347	
XM_047180294	na	0.5964347	
XM_047185556	na	0.5964347	
XR_006984788	na	0.5964347	
XR_006985050	na	0.5964347	
XR_006986302	na	0.5964347	
XM_047163792	na	0.5959836	
XM_047176488	na	0.5959836	
XM_047180440	na	0.5959836	
XM_047181348	na	0.5959836	
XM_047183696	na	0.5959836	
XM_047169842	na	0.59592146	
XM_047163179	na	0.5958776	
XM_047178000	na	0.59580004	
XM_047180668	na	0.59580004	
XM_047177518	na	0.5955772	
XM_047179162	na	0.5940969	
XR_006985552	na	0.5935936	
XR_006985222	na	0.59318703	
XM_047166661	na	0.59306115	
XM_047169678	na	0.5927261	
XM_047180463	na	0.5924506	
XM_047179513	na	0.5923106	
XM_047171168	na	0.5922798	
XR_006985934	na	0.5922798	
XM_047174819	na	0.59213513	
XM_047176842	na	0.59187084	
XM_047177820	na	0.59168446	
XM_047183200	na	0.5910284	
XM_047181865	na	0.5908115	
XM_047169830	na	0.5906508	
XM_047163971	na	0.59051526	
XM_047164513	na	0.59051526	
XM_047173677	na	0.59051526	
XM_047174645	na	0.59051526	
XM_047183538	na	0.59051526	
XM_047184425	na	0.59051526	
XM_047184759	na	0.59051526	
XR_006984932	na	0.59051526	
XR_006985218	na	0.59051526	
XR_006985624	na	0.59051526	
XR_006985767	na	0.59051526	
XR_006985952	na	0.59051526	
XM_047186261	na	0.59035045	
XM_047185801	na	0.5902419	
XM_047178263	na	0.58997434	
XM_047164311	na	0.5888651	
XM_047180504	na	0.5888651	
XM_047183829	na	0.58879995	
XM_047168553	na	0.5874912	
XM_047180144	na	0.586619	
XM_047175363	na	0.5864231	
XM_047168625	na	0.5862718	
XM_047172854	na	0.58626974	
XM_047174304	na	0.586057	
XM_047170026	na	0.5857322	
XM_047182810	na	0.5851159	
XM_047164362	na	0.5847137	
XM_047167768	na	0.5847137	
XM_047184839	na	0.5847137	
XM_047166590	na	0.5845475	
XM_047177252	na	0.5843382	
XM_047180272	na	0.5820952	
XM_047172932	na	0.58142513	
XM_047174629	na	0.58142513	
XM_047181917	na	0.5797858	
XM_047178227	na	0.57975906	
XM_047166335	na	0.5796445	
XR_006984399	na	0.5796105	
XM_047173803	na	0.57922673	
XM_047180300	na	0.57834566	
XM_047175730	na	0.5782343	
XM_047177876	na	0.5782343	
XM_047182644	na	0.5782343	
XM_047183990	na	0.5782343	
XM_047172714	na	0.5779963	
XM_047181989	na	0.5778961	
XM_047179135	na	0.5771021	
XM_047186398	na	0.5764756	
XM_047183051	na	0.5763871	
XM_047180728	na	0.576097	
XM_047177130	na	0.57581025	
XM_047179218	na	0.5745806	
XM_047167822	na	0.5744571	
XM_047169389	na	0.5744571	
XM_047171240	na	0.5744571	
XM_047172915	na	0.5744571	
XM_047173828	na	0.5744571	
XM_047175138	na	0.5744571	
XM_047176089	na	0.5744571	
XM_047176707	na	0.5744571	
XM_047180057	na	0.5744571	
XM_047180924	na	0.5744571	
XM_047182102	na	0.5744571	
XM_047182253	na	0.5744571	
XM_047183277	na	0.5744571	
XM_047164648	na	0.57304263	
XM_047186213	na	0.5729249	
XM_047167708	na	0.5727842	
XM_047185928	na	0.572434	
XM_047173405	na	0.5713741	
XR_006985666	na	0.57069945	
XR_006986271	na	0.569897	
XM_047173358	na	0.5698246	
XM_047174534	na	0.5672038	
XM_047171156	na	0.5669018	
XM_047179078	na	0.56641763	
XM_047178722	na	0.5647862	
XM_047164811	na	0.56404936	
XM_047169585	na	0.56384605	
XM_047180698	na	0.5628564	
XR_006984629	na	0.562779	
XR_006985497	na	0.56245875	
XM_047163420	na	0.5622878	
XM_047182910	na	0.56220573	
XM_047178497	na	0.5619966	
XM_047186361	na	0.5617209	
XR_006985024	na	0.5615458	
XM_047172638	na	0.5605477	
XM_047166815	na	0.5604131	
XM_047170154	na	0.56037384	
XM_047168521	na	0.56028706	
XM_047165303	na	0.5596885	
XM_047164771	na	0.5595768	
XM_047179377	na	0.5590996	
XR_006985327	na	0.55899304	
XM_047182343	na	0.5589675	
XM_047175699	na	0.5575052	
XM_047171542	na	0.5558866	
XM_047163894	na	0.55494493	
XM_047182508	na	0.5548792	
XM_047168187	na	0.55356497	
XM_047167478	na	0.5532455	
XM_047183168	na	0.55312574	
XM_047182036	na	0.55303556	
XM_047181476	na	0.55124354	
XM_047175724	na	0.5510603	
XM_047174914	na	0.55097663	
XM_047175282	na	0.5505614	
XM_047182257	na	0.54976034	
XM_047185936	na	0.5495373	
XM_047175111	na	0.54952466	
XM_047172517	na	0.5495047	
XM_047167455	na	0.54937416	
XR_006986165	na	0.54930675	
XM_047164684	na	0.54834723	
XM_047185377	na	0.5483261	
XM_047172879	na	0.54702574	
XM_047165991	na	0.5462426	
XM_047165568	na	0.54354626	
XM_047182701	na	0.5432029	
XM_047175761	na	0.54288924	
XM_047174043	na	0.54226875	
XM_047169521	na	0.5418857	
XM_047168537	na	0.54167414	
XM_047167036	na	0.5408952	
XM_047175627	na	0.54068905	
XM_047182992	na	0.54052925	
XM_047184603	na	0.54031515	
XM_047169873	na	0.5401774	
XR_006985138	na	0.5395265	
XM_047167138	na	0.5395188	
XM_047178922	na	0.5393092	
XM_047167479	na	0.53926295	
XM_047178236	na	0.53871274	
XM_047173097	na	0.5386697	
XM_047184562	na	0.538479	
XM_047186414	na	0.53846306	
XM_047175866	na	0.5374978	
XM_047170477	na	0.5372124	
XM_047167131	na	0.5372015	
XM_047169009	na	0.5371438	
XM_047168167	na	0.53602374	
XM_047165614	na	0.5359917	
XM_047179241	na	0.53555846	
XM_047183991	na	0.53538483	
XM_047167099	na	0.53533584	
XM_047183025	na	0.53509575	
XM_047184789	na	0.53460723	
XM_047163604	na	0.53418183	
XM_047178168	na	0.53053105	
XM_047183516	na	0.5298466	
XM_047173537	na	0.52913666	
XM_047163183	na	0.5283522	
XM_047175367	na	0.5282568	
XM_047178647	na	0.5277179	
XM_047181582	na	0.5275982	
XR_006984700	na	0.5262996	
XM_047167009	na	0.52609134	
XM_047166860	na	0.52368826	
XM_047179819	na	0.52366674	
XM_047185158	na	0.5232164	
XM_047169992	na	0.5229749	
XM_047180360	na	0.5226886	
XM_047169505	na	0.52143264	
XM_047176638	na	0.5212307	
XM_047176593	na	0.5211796	
XM_047170633	na	0.52027243	
XR_006985098	na	0.5201909	
XM_047172435	na	0.5201433	
XM_047186511	na	0.5198952	
XM_047180409	na	0.5198772	
XM_047167010	na	0.519742	
XM_047180461	na	0.5190555	
XR_006984386	na	0.5188598	
XM_047179966	na	0.51716334	
XR_006984557	na	0.5168846	
XM_047171583	na	0.5168272	
XM_047170251	na	0.5167109	
XM_047183902	na	0.51661897	
XM_047163647	na	0.5165371	
XM_047178019	na	0.5158613	
XM_047169688	na	0.51582855	
XM_047172013	na	0.51510024	
XM_047169199	na	0.51463443	
XM_047186260	na	0.5145794	
XM_047180327	na	0.51434743	
XM_047182912	na	0.5139198	
XM_047168598	na	0.5137497	
XM_047169979	na	0.51283216	
XM_047173380	na	0.51233065	
XM_047183481	na	0.51180434	
XR_006986056	na	0.51180434	
XM_047180717	na	0.5117593	
XM_047166211	na	0.5116733	
XM_047180614	na	0.51140606	
XM_047167171	na	0.5104928	
XR_006985698	na	0.5101734	
XM_047179598	na	0.5101004	
XM_047177096	na	0.5097725	
XR_006985055	na	0.5089848	
XM_047185891	na	0.5089276	
XM_047169865	na	0.50863445	
XR_006986164	na	0.50839007	
XM_047177746	na	0.50813746	
XM_047163819	na	0.50786763	
XM_047177109	na	0.5075507	
XM_047186124	na	0.50720686	
XM_047170968	na	0.506304	
XM_047168178	na	0.5058502	
XR_006985730	na	0.5056063	
XM_047164243	na	0.5054197	
XM_047166952	na	0.50514287	
XR_006985278	na	0.50489414	
XM_047175395	na	0.5045827	
XM_047163473	na	0.5041501	
XM_047182060	na	0.503166	
XM_047183198	na	0.5030103	
XM_047168294	na	0.502956	
XM_047177299	na	0.5028075	
XM_047164051	na	0.50248516	
XM_047164299	na	0.5021571	
XM_047166608	na	0.5021493	
XM_047183480	na	0.50202787	
XM_047166729	na	0.5017145	
XM_047168353	na	0.50166756	
XM_047169716	na	0.50084305	
XM_047180700	na	0.5006221	
XM_047176505	na	0.5004836	
XM_047170672	na	0.5003936	
XM_047166266	na	0.50019246	
XM_047163870	na	0.49995682	
XM_047167006	na	0.49959096	
XM_047170265	na	0.49952707	
XM_047177364	na	0.4994659	
XM_047182171	na	0.4993461	
XM_047165237	na	0.49912655	
XM_047182043	na	0.49869308	
XM_047185175	na	0.49780393	
XM_047180175	na	0.49746037	
XM_047168583	na	0.49735168	
XM_047182488	na	0.49724331	
XM_047165749	na	0.49696842	
XM_047182169	na	0.49644879	
XM_047174793	na	0.4962253	
XM_047183513	na	0.49609417	
XM_047176286	na	0.49600497	
XR_006985017	na	0.49578616	
XM_047185834	na	0.49558043	
XM_047186365	na	0.49536106	
XM_047164211	na	0.49529463	
XM_047175306	na	0.4952315	
XM_047183676	na	0.49500203	
XM_047182798	na	0.49464858	
XM_047178946	na	0.49451804	
XM_047184625	na	0.49451014	
XM_047180781	na	0.49381217	
XM_047179609	na	0.49376938	
XM_047175324	na	0.49308705	
XM_047177749	na	0.49308705	
XM_047172633	na	0.49298215	
XM_047184578	na	0.49296892	
XM_047176551	na	0.49237448	
XM_047172732	na	0.49236825	
XM_047178222	na	0.49223995	
XM_047163849	na	0.49223816	
XM_047171754	na	0.49216902	
XM_047163608	na	0.49189255	
XM_047175096	na	0.49156144	
XM_047165762	na	0.49120092	
XM_047172021	na	0.49090073	
XM_047169223	na	0.4905653	
XM_047168138	na	0.49048182	
XM_047176787	na	0.4900683	
XM_047164304	na	0.4897087	
XM_047183208	na	0.48961422	
XM_047179088	na	0.48945025	
XM_047180123	na	0.48937216	
XM_047179259	na	0.4887502	
XM_047177583	na	0.48874667	
XR_006985363	na	0.48860615	
XM_047183194	na	0.48822492	
XM_047179869	na	0.48733336	
XM_047170365	na	0.48732385	
XM_047168679	na	0.4871304	
XM_047169470	na	0.48701063	
XM_047168801	na	0.486195	
XM_047175000	na	0.4861113	
XM_047166387	na	0.4860069	
XM_047172051	na	0.48564333	
XM_047184040	na	0.4855984	
XM_047175635	na	0.48559055	
XM_047180563	na	0.48531374	
XM_047164542	na	0.48520467	
XM_047173730	na	0.48499385	
XM_047182702	na	0.4848091	
XM_047185663	na	0.4845117	
XM_047177893	na	0.4844905	
XM_047183048	na	0.48440903	
XR_006985539	na	0.48440903	
XM_047178940	na	0.48430395	
XM_047172312	na	0.48396218	
XM_047177736	na	0.48385262	
XM_047183843	na	0.48383665	
XM_047170382	na	0.48354834	
XM_047178210	na	0.4830297	
XM_047165423	na	0.4827344	
XM_047181034	na	0.48238596	
XM_047172881	na	0.48199186	
XM_047168861	na	0.48188818	
XR_006986086	na	0.48169318	
XM_047173545	na	0.48123446	
XM_047163510	na	0.481151	
XM_047183689	na	0.480955	
XM_047175917	na	0.4800294	
XM_047168022	na	0.47998795	
XM_047172053	na	0.47978127	
XM_047172294	na	0.47954863	
XM_047173926	na	0.47953007	
XM_047179809	na	0.4794898	
XM_047184043	na	0.47897276	
XR_006986033	na	0.47865576	
XM_047168690	na	0.47824568	
XM_047177380	na	0.47816557	
XM_047165308	na	0.47772628	
XM_047170113	na	0.47723132	
XM_047186309	na	0.47676146	
XM_047179438	na	0.47672576	
XM_047168910	na	0.4766865	
XM_047173738	na	0.47622064	
XM_047178003	na	0.47557947	
XM_047180462	na	0.47541425	
XM_047185075	na	0.47500613	
XM_047181901	na	0.47473428	
XM_047171960	na	0.47374323	
XM_047173406	na	0.4729808	
XM_047164416	na	0.4720854	
XM_047171133	na	0.47179466	
XM_047164981	na	0.47160196	
XM_047169220	na	0.47130898	
XM_047182403	na	0.4708863	
XM_047171854	na	0.4708272	
XM_047180206	na	0.47082388	
XM_047166909	na	0.47075978	
XM_047166492	na	0.47063577	
XM_047168271	na	0.47051874	
XM_047179136	na	0.47033343	
XM_047183453	na	0.47018397	
XM_047167242	na	0.47010845	
XM_047165530	na	0.4700814	
XM_047177079	na	0.46990764	
XM_047168130	na	0.46988842	
XM_047182771	na	0.46988153	
XM_047177696	na	0.46942165	
XM_047186357	na	0.46905023	
XM_047176843	na	0.46858725	
XM_047175365	na	0.46850196	
XM_047166325	na	0.4682363	
XM_047177274	na	0.4670186	
XM_047180595	na	0.4669388	
XM_047166527	na	0.46683422	
XM_047182168	na	0.46681118	
XM_047179451	na	0.4666404	
XM_047183951	na	0.46662146	
XM_047168928	na	0.4663968	
XM_047183507	na	0.4661231	
XM_047176128	na	0.46584734	
XR_006986290	na	0.46542248	
XM_047177808	na	0.46535724	
XR_006984777	na	0.4647468	
XM_047172876	na	0.4643501	
XM_047178886	na	0.46432102	
XM_047185190	na	0.46425304	
XM_047185127	na	0.4639107	
XM_047167298	na	0.4637596	
XM_047181556	na	0.4637113	
XM_047180199	na	0.46344727	
XM_047172674	na	0.4631622	
XM_047163891	na	0.46233797	
XM_047163249	na	0.46223623	
XM_047176260	na	0.46209854	
XM_047185969	na	0.4615621	
XM_047181247	na	0.46154124	
XM_047184594	na	0.4614344	
XR_006985656	na	0.4614344	
XM_047168389	na	0.46139234	
XM_047183217	na	0.46128637	
XM_047172492	na	0.46126705	
XM_047171019	na	0.46112362	
XM_047172415	na	0.4610461	
XM_047175135	na	0.460926	
XM_047181825	na	0.4604613	
XM_047172560	na	0.4603697	
XM_047184171	na	0.4600708	
XR_006985260	na	0.45964372	
XM_047177767	na	0.45946738	
XM_047178763	na	0.4594467	
XM_047186432	na	0.45942003	
XM_047182814	na	0.4592796	
XM_047186136	na	0.45886064	
XM_047180484	na	0.45876586	
XM_047164438	na	0.45870528	
XM_047162904	na	0.45843962	
XM_047171701	na	0.4583006	
XM_047165691	na	0.45828924	
XR_006984904	na	0.4578075	
XM_047183970	na	0.4576744	
XM_047172735	na	0.45762298	
XM_047176468	na	0.45746624	
XM_047163421	na	0.45729282	
XM_047184731	na	0.45680353	
XM_047169327	na	0.45666707	
XR_006985452	na	0.45649788	
XM_047172804	na	0.4564288	
XM_047173956	na	0.45633662	
XM_047178923	na	0.45611814	
XM_047170279	na	0.45556888	
XM_047171776	na	0.4552905	
XM_047170554	na	0.45500255	
XM_047166297	na	0.45463115	
XM_047173071	na	0.45446694	
XM_047163727	na	0.45392102	
XM_047168534	na	0.45378786	
XM_047181201	na	0.4536218	
XM_047182989	na	0.45352766	
XM_047177381	na	0.4531861	
XM_047174858	na	0.45294726	
XM_047166518	na	0.4529284	
XM_047184152	na	0.45289692	
XR_006986014	na	0.45286745	
XM_047170179	na	0.4523469	
XM_047176383	na	0.45220053	
XM_047165977	na	0.45217377	
XM_047182944	na	0.45199588	
XM_047170120	na	0.45183036	
XR_006984820	na	0.45152858	
XM_047162864	na	0.4507358	
XM_047173512	na	0.4507062	
XM_047166587	na	0.4506031	
XM_047176274	na	0.45019194	
XM_047178218	na	0.45016307	
XM_047183844	na	0.4501471	
XM_047173667	na	0.4501378	
XM_047178777	na	0.44962522	
XM_047184401	na	0.44944522	
XM_047166557	na	0.4492622	
XM_047166434	na	0.4491914	
XM_047167614	na	0.44908765	
XM_047175746	na	0.44895336	
XM_047168755	na	0.44892094	
XM_047175586	na	0.44865108	
XR_006985182	na	0.44865108	
XM_047176442	na	0.4486234	
XM_047182950	na	0.44856274	
XM_047163200	na	0.4484266	
XM_047170081	na	0.44831765	
XM_047181339	na	0.4480949	
XM_047183050	na	0.4480949	
XM_047165852	na	0.44795066	
XM_047173507	na	0.44780907	
XM_047185692	na	0.44722235	
XM_047165684	na	0.44718868	
XM_047168214	na	0.44717813	
XM_047171211	na	0.44715813	
XM_047172927	na	0.4469756	
XM_047181627	na	0.44689834	
XM_047167522	na	0.44678393	
XM_047183680	na	0.44677067	
XM_047166200	na	0.44654378	
XM_047175366	na	0.4465009	
XR_006985336	na	0.44634542	
XM_047164064	na	0.4453857	
XR_006984809	na	0.44524226	
XM_047175644	na	0.4450226	
XR_006985343	na	0.44491255	
XM_047163566	na	0.4447572	
XM_047174340	na	0.4446677	
