#1.2	
15744	8
XM_047168446.1	na
XM_047168448.1	na
XM_047168449.1	na
XM_047168450.1	na
XM_047168452.1	na
XM_047168453.1	na
XM_047168454.1	na
XM_047168455.1	na
XM_047168456.1	na
XM_047168457.1	na
XM_047168458.1	na
XM_047168459.1	na
XM_047168460.1	na
XM_047168461.1	na
XM_047168463.1	na
XM_047168464.1	na
XM_047168465.1	na
XM_047168469.1	na
XM_047168470.1	na
XM_047168471.1	na
XM_047168472.1	na
XM_047168473.1	na
XM_047168474.1	na
XM_047168475.1	na
XM_047168477.1	na
XM_047168478.1	na
XM_047168479.1	na
XM_047168480.1	na
XM_047168481.1	na
XM_047168483.1	na
XM_047168484.1	na
XM_047168487.1	na
XM_047168489.1	na
XM_047168490.1	na
XM_047168491.1	na
XM_047168492.1	na
XM_047168494.1	na
XM_047168500.1	na
XM_047168501.1	na
XM_047168506.1	na
XM_047168507.1	na
XM_047168508.1	na
XM_047168509.1	na
XM_047168510.1	na
XM_047168511.1	na
XM_047168512.1	na
XM_047168513.1	na
XM_047168516.1	na
XM_047168517.1	na
XM_047168518.1	na
XM_047168519.1	na
XM_047168520.1	na
XM_047168521.1	na
XM_047168522.1	na
XM_047168523.1	na
XM_047168524.1	na
XM_047168525.1	na
XM_047168526.1	na
XM_047168527.1	na
XM_047168528.1	na
XM_047168529.1	na
XM_047168530.1	na
XM_047168531.1	na
XM_047168532.1	na
XM_047168533.1	na
XM_047168534.1	na
XM_047168535.1	na
XM_047168537.1	na
XM_047168538.1	na
XM_047168539.1	na
XM_047168540.1	na
XM_047168541.1	na
XM_047168542.1	na
XM_047168548.1	na
XM_047168549.1	na
XM_047168550.1	na
XM_047168551.1	na
XM_047168552.1	na
XM_047168553.1	na
XM_047168554.1	na
XM_047168555.1	na
XM_047168556.1	na
XM_047168557.1	na
XM_047168558.1	na
XM_047168559.1	na
XM_047168560.1	na
XM_047168561.1	na
XM_047168562.1	na
XM_047168563.1	na
XM_047168564.1	na
XM_047168565.1	na
XM_047168566.1	na
XM_047168567.1	na
XM_047168568.1	na
XM_047168569.1	na
XM_047168570.1	na
XM_047168571.1	na
XM_047168573.1	na
XM_047168574.1	na
XM_047168575.1	na
XM_047168577.1	na
XM_047168578.1	na
XM_047168579.1	na
XM_047168583.1	na
XM_047168584.1	na
XM_047168585.1	na
XM_047168586.1	na
XM_047168588.1	na
XM_047168589.1	na
XM_047168590.1	na
XM_047168593.1	na
XM_047168594.1	na
XM_047168595.1	na
XM_047168596.1	na
XM_047168598.1	na
XM_047168599.1	na
XM_047168601.1	na
XM_047168602.1	na
XM_047168603.1	na
XM_047168609.1	na
XM_047168613.1	na
XM_047168614.1	na
XM_047168615.1	na
XM_047168621.1	na
XM_047168622.1	na
XM_047168623.1	na
XM_047168624.1	na
XM_047168625.1	na
XM_047168626.1	na
XM_047168627.1	na
XM_047168628.1	na
XM_047168629.1	na
XM_047168634.1	na
XM_047168635.1	na
XM_047168636.1	na
XM_047168637.1	na
XM_047168638.1	na
XM_047168639.1	na
XM_047168640.1	na
XM_047168641.1	na
XM_047168642.1	na
XM_047168643.1	na
XM_047168645.1	na
XM_047168647.1	na
XM_047168648.1	na
XM_047168649.1	na
XM_047168650.1	na
XM_047168651.1	na
XM_047168652.1	na
XM_047168660.1	na
XM_047168661.1	na
XM_047168662.1	na
XM_047168666.1	na
XM_047168667.1	na
XM_047168670.1	na
XM_047168672.1	na
XM_047168674.1	na
XM_047168675.1	na
XM_047168676.1	na
XM_047168677.1	na
XM_047168678.1	na
XM_047168679.1	na
XM_047168680.1	na
XM_047168682.1	na
XM_047168683.1	na
XM_047168684.1	na
XM_047168685.1	na
XM_047168686.1	na
XM_047168687.1	na
XM_047168689.1	na
XM_047168690.1	na
XM_047168695.1	na
XM_047168696.1	na
XM_047168697.1	na
XM_047168698.1	na
XM_047168699.1	na
XM_047168700.1	na
XM_047168701.1	na
XM_047168702.1	na
XM_047168703.1	na
XM_047168704.1	na
XM_047168706.1	na
XM_047168707.1	na
XM_047168709.1	na
XM_047168710.1	na
XM_047168711.1	na
XM_047168715.1	na
XM_047168717.1	na
XM_047168718.1	na
XM_047168719.1	na
XM_047168721.1	na
XM_047168726.1	na
XM_047168727.1	na
XM_047168728.1	na
XM_047168729.1	na
XM_047168731.1	na
XM_047168733.1	na
XM_047168734.1	na
XM_047168735.1	na
XM_047168737.1	na
XM_047168738.1	na
XM_047168739.1	na
XM_047168740.1	na
XM_047168742.1	na
XM_047168749.1	na
XM_047168750.1	na
XM_047168751.1	na
XM_047168752.1	na
XM_047168753.1	na
XM_047168754.1	na
XM_047168755.1	na
XM_047168756.1	na
XM_047168757.1	na
XM_047168758.1	na
XM_047168760.1	na
XM_047168761.1	na
XM_047168762.1	na
XM_047168763.1	na
XM_047168765.1	na
XM_047168769.1	na
XM_047168770.1	na
XM_047168771.1	na
XM_047168772.1	na
XM_047168776.1	na
XM_047168777.1	na
XM_047168778.1	na
XM_047168780.1	na
XM_047168781.1	na
XM_047168785.1	na
XM_047168786.1	na
XM_047168787.1	na
XM_047168789.1	na
XM_047168790.1	na
XM_047168791.1	na
XM_047168792.1	na
XM_047168793.1	na
XM_047168794.1	na
XM_047168795.1	na
XM_047168798.1	na
XM_047168799.1	na
XM_047168800.1	na
XM_047168801.1	na
XM_047168802.1	na
XM_047168803.1	na
XM_047168804.1	na
XM_047168809.1	na
XM_047168811.1	na
XM_047168812.1	na
XM_047168814.1	na
XM_047168815.1	na
XM_047168816.1	na
XM_047168817.1	na
XM_047168821.1	na
XM_047168827.1	na
XM_047168830.1	na
XM_047168832.1	na
XM_047168833.1	na
XM_047168834.1	na
XM_047168835.1	na
XM_047168836.1	na
XM_047168838.1	na
XM_047168842.1	na
XM_047168843.1	na
XM_047168844.1	na
XM_047168849.1	na
XM_047168850.1	na
XM_047168853.1	na
XM_047168855.1	na
XM_047168860.1	na
XM_047168861.1	na
XM_047168862.1	na
XM_047168863.1	na
XM_047168870.1	na
XM_047168871.1	na
XM_047168872.1	na
XM_047168874.1	na
XM_047168878.1	na
XM_047168879.1	na
XM_047168881.1	na
XM_047168882.1	na
XM_047168883.1	na
XM_047168884.1	na
XM_047168886.1	na
XM_047168891.1	na
XM_047168892.1	na
XM_047168893.1	na
XM_047168894.1	na
XM_047168895.1	na
XM_047168896.1	na
XM_047168897.1	na
XM_047168898.1	na
XM_047168899.1	na
XM_047168902.1	na
XM_047168904.1	na
XM_047168907.1	na
XM_047168909.1	na
XM_047168910.1	na
XM_047168911.1	na
XM_047168912.1	na
XM_047168916.1	na
XM_047168917.1	na
XM_047168918.1	na
XM_047168919.1	na
XM_047168923.1	na
XM_047168924.1	na
XM_047168925.1	na
XM_047168926.1	na
XM_047168927.1	na
XM_047168928.1	na
XM_047168929.1	na
XM_047168930.1	na
XM_047168931.1	na
XM_047168932.1	na
XM_047168937.1	na
XM_047168939.1	na
XM_047168940.1	na
XM_047168941.1	na
XM_047168942.1	na
XM_047168945.1	na
XM_047168946.1	na
XM_047168947.1	na
XM_047168948.1	na
XM_047168951.1	na
XM_047168956.1	na
XM_047168957.1	na
XM_047168961.1	na
XM_047168962.1	na
XM_047168963.1	na
XM_047168964.1	na
XM_047168965.1	na
XM_047168966.1	na
XM_047168967.1	na
XM_047168968.1	na
XM_047168969.1	na
XM_047168970.1	na
XM_047168971.1	na
XM_047168972.1	na
XM_047168973.1	na
XM_047168974.1	na
XM_047168975.1	na
XM_047168978.1	na
XM_047168979.1	na
XM_047168980.1	na
XM_047168981.1	na
XM_047168983.1	na
XM_047168984.1	na
XM_047168985.1	na
XM_047168986.1	na
XM_047168987.1	na
XM_047168988.1	na
XM_047168990.1	na
XM_047168991.1	na
XM_047168992.1	na
XM_047168993.1	na
XM_047168994.1	na
XM_047168995.1	na
XM_047168996.1	na
XM_047168997.1	na
XM_047168999.1	na
XM_047169000.1	na
XM_047169009.1	na
XM_047169010.1	na
XM_047169011.1	na
XM_047169012.1	na
XM_047169013.1	na
XM_047169014.1	na
XM_047169015.1	na
XM_047169016.1	na
XM_047169017.1	na
XM_047169018.1	na
XM_047169019.1	na
XM_047169020.1	na
XM_047169021.1	na
XM_047169022.1	na
XM_047169024.1	na
XM_047169025.1	na
XM_047169026.1	na
XM_047169027.1	na
XM_047169028.1	na
XM_047169029.1	na
XM_047169030.1	na
XM_047169032.1	na
XM_047169035.1	na
XM_047169036.1	na
XM_047169037.1	na
XM_047169038.1	na
XM_047169039.1	na
XM_047169041.1	na
XM_047169042.1	na
XM_047169044.1	na
XM_047169046.1	na
XM_047169049.1	na
XM_047169050.1	na
XM_047169051.1	na
XM_047169052.1	na
XM_047169053.1	na
XM_047169054.1	na
XM_047169057.1	na
XM_047169058.1	na
XM_047169059.1	na
XM_047169062.1	na
XM_047169063.1	na
XM_047169064.1	na
XM_047169065.1	na
XM_047169066.1	na
XM_047169067.1	na
XM_047169068.1	na
XM_047169069.1	na
XM_047169070.1	na
XM_047169071.1	na
XM_047169072.1	na
XM_047169073.1	na
XM_047169074.1	na
XM_047169075.1	na
XM_047169076.1	na
XM_047169077.1	na
XM_047169080.1	na
XM_047169081.1	na
XM_047169082.1	na
XM_047169084.1	na
XM_047169085.1	na
XM_047169086.1	na
XM_047169087.1	na
XM_047169088.1	na
XM_047169089.1	na
XM_047169097.1	na
XM_047169098.1	na
XM_047169099.1	na
XM_047169100.1	na
XM_047169101.1	na
XM_047169102.1	na
XM_047169103.1	na
XM_047169104.1	na
XM_047169105.1	na
XM_047169106.1	na
XM_047169107.1	na
XM_047169108.1	na
XM_047169109.1	na
XM_047169110.1	na
XM_047169111.1	na
XM_047169114.1	na
XM_047169115.1	na
XM_047169116.1	na
XM_047169117.1	na
XM_047169118.1	na
XM_047169121.1	na
XM_047169123.1	na
XM_047169124.1	na
XM_047169125.1	na
XM_047169126.1	na
XM_047169127.1	na
XM_047169128.1	na
XM_047169129.1	na
XM_047169130.1	na
XM_047169131.1	na
XM_047169132.1	na
XM_047169133.1	na
XM_047169134.1	na
XM_047169136.1	na
XM_047169137.1	na
XM_047169139.1	na
XM_047169140.1	na
XM_047169141.1	na
XM_047169142.1	na
XM_047169146.1	na
XM_047169152.1	na
XM_047169153.1	na
XM_047169154.1	na
XM_047169155.1	na
XM_047169156.1	na
XM_047169157.1	na
XM_047169158.1	na
XM_047169159.1	na
XM_047169161.1	na
XM_047169162.1	na
XM_047169163.1	na
XM_047169164.1	na
XM_047169165.1	na
XM_047169166.1	na
XM_047169167.1	na
XM_047169168.1	na
XM_047169170.1	na
XM_047169171.1	na
XM_047169172.1	na
XM_047169175.1	na
XM_047169176.1	na
XM_047169177.1	na
XM_047169180.1	na
XM_047169183.1	na
XM_047169184.1	na
XM_047169186.1	na
XM_047169187.1	na
XM_047169188.1	na
XM_047169190.1	na
XM_047169191.1	na
XM_047169192.1	na
XM_047169193.1	na
XM_047169194.1	na
XM_047169195.1	na
XM_047169196.1	na
XM_047169197.1	na
XM_047169198.1	na
XM_047169199.1	na
XM_047169200.1	na
XM_047169201.1	na
XM_047169202.1	na
XM_047169209.1	na
XM_047169210.1	na
XM_047169212.1	na
XM_047169214.1	na
XM_047169215.1	na
XM_047169216.1	na
XM_047169218.1	na
XM_047169219.1	na
XM_047169220.1	na
XM_047169221.1	na
XM_047169223.1	na
XM_047169224.1	na
XM_047169225.1	na
XM_047169226.1	na
XM_047169227.1	na
XM_047169229.1	na
XM_047169235.1	na
XM_047169236.1	na
XM_047169238.1	na
XM_047169239.1	na
XM_047169240.1	na
XM_047169241.1	na
XM_047169242.1	na
XM_047169243.1	na
XM_047169244.1	na
XM_047169245.1	na
XM_047169246.1	na
XM_047169248.1	na
XM_047169249.1	na
XM_047169250.1	na
XM_047169251.1	na
XM_047169252.1	na
XM_047169253.1	na
XM_047169254.1	na
XM_047169256.1	na
XM_047169257.1	na
XM_047169258.1	na
XM_047169259.1	na
XM_047169262.1	na
XM_047169263.1	na
XM_047169264.1	na
XM_047169265.1	na
XM_047169266.1	na
XM_047169267.1	na
XM_047169268.1	na
XM_047169269.1	na
XM_047169270.1	na
XM_047169272.1	na
XM_047169273.1	na
XM_047169274.1	na
XM_047169275.1	na
XM_047169276.1	na
XM_047169277.1	na
XM_047169278.1	na
XM_047169281.1	na
XM_047169282.1	na
XM_047169283.1	na
XM_047169284.1	na
XM_047169286.1	na
XM_047169287.1	na
XM_047169288.1	na
XM_047169289.1	na
XM_047169290.1	na
XM_047169291.1	na
XM_047169292.1	na
XM_047169294.1	na
XM_047169295.1	na
XM_047169296.1	na
XM_047169299.1	na
XM_047169302.1	na
XM_047169304.1	na
XM_047169305.1	na
XM_047169306.1	na
XM_047169308.1	na
XM_047169309.1	na
XM_047169310.1	na
XM_047169312.1	na
XM_047169313.1	na
XM_047169314.1	na
XM_047169316.1	na
XM_047169317.1	na
XM_047169318.1	na
XM_047169319.1	na
XM_047169320.1	na
XM_047169321.1	na
XM_047169323.1	na
XM_047169325.1	na
XM_047169326.1	na
XM_047169327.1	na
XM_047169328.1	na
XM_047169329.1	na
XM_047169330.1	na
XM_047169331.1	na
XM_047169332.1	na
XM_047169333.1	na
XM_047169334.1	na
XM_047169337.1	na
XM_047169338.1	na
XM_047169339.1	na
XM_047169340.1	na
XM_047169341.1	na
XM_047169342.1	na
XM_047169343.1	na
XM_047169345.1	na
XM_047169346.1	na
XM_047169347.1	na
XM_047169348.1	na
XM_047169349.1	na
XM_047169351.1	na
XM_047169352.1	na
XM_047169353.1	na
XM_047169354.1	na
XM_047169356.1	na
XM_047169360.1	na
XM_047169361.1	na
XM_047169364.1	na
XM_047169365.1	na
XM_047169366.1	na
XM_047169367.1	na
XM_047169368.1	na
XM_047169369.1	na
XM_047169370.1	na
XM_047169371.1	na
XM_047169372.1	na
XM_047169374.1	na
XM_047169375.1	na
XM_047169376.1	na
XM_047169377.1	na
XM_047169378.1	na
XM_047169379.1	na
XM_047169380.1	na
XM_047169381.1	na
XM_047169382.1	na
XM_047169383.1	na
XM_047169385.1	na
XM_047169386.1	na
XM_047169387.1	na
XM_047169388.1	na
XM_047169389.1	na
XM_047169390.1	na
XM_047169391.1	na
XM_047169392.1	na
XM_047169393.1	na
XM_047169394.1	na
XM_047169395.1	na
XM_047169396.1	na
XM_047169397.1	na
XM_047169398.1	na
XM_047169399.1	na
XM_047169400.1	na
XM_047169401.1	na
XM_047169404.1	na
XM_047169405.1	na
XM_047169406.1	na
XM_047169407.1	na
XM_047169408.1	na
XM_047169409.1	na
XM_047169411.1	na
XM_047169412.1	na
XM_047169413.1	na
XM_047169418.1	na
XM_047169419.1	na
XM_047169420.1	na
XM_047169421.1	na
XM_047169422.1	na
XM_047169425.1	na
XM_047169426.1	na
XM_047169427.1	na
XM_047169428.1	na
XM_047169429.1	na
XM_047169430.1	na
XM_047169432.1	na
XM_047169433.1	na
XM_047169434.1	na
XM_047169436.1	na
XM_047169437.1	na
XM_047169438.1	na
XM_047169439.1	na
XM_047169440.1	na
XM_047169441.1	na
XM_047169442.1	na
XM_047169443.1	na
XM_047169444.1	na
XM_047169445.1	na
XM_047169446.1	na
XM_047169447.1	na
XM_047169448.1	na
XM_047169449.1	na
XM_047169450.1	na
XM_047169454.1	na
XM_047169455.1	na
XM_047169456.1	na
XM_047169457.1	na
XM_047169458.1	na
XM_047169459.1	na
XM_047169460.1	na
XM_047169461.1	na
XM_047169462.1	na
XM_047169464.1	na
XM_047169466.1	na
XM_047169467.1	na
XM_047169469.1	na
XM_047169470.1	na
XM_047169471.1	na
XM_047169473.1	na
XM_047169475.1	na
XM_047169476.1	na
XM_047169477.1	na
XM_047169478.1	na
XM_047169479.1	na
XM_047169480.1	na
XM_047169482.1	na
XM_047169484.1	na
XM_047169485.1	na
XM_047169486.1	na
XM_047169487.1	na
XM_047169488.1	na
XM_047169490.1	na
XM_047169491.1	na
XM_047169492.1	na
XM_047169493.1	na
XM_047169494.1	na
XM_047169496.1	na
XM_047169497.1	na
XM_047169498.1	na
XM_047169499.1	na
XM_047169500.1	na
XM_047169501.1	na
XM_047169502.1	na
XM_047169503.1	na
XM_047169504.1	na
XM_047169505.1	na
XM_047169506.1	na
XM_047169507.1	na
XM_047169508.1	na
XM_047169509.1	na
XM_047169515.1	na
XM_047169516.1	na
XM_047169518.1	na
XM_047169521.1	na
XM_047169522.1	na
XM_047169524.1	na
XM_047169525.1	na
XM_047169526.1	na
XM_047169528.1	na
XM_047169529.1	na
XM_047169531.1	na
XM_047169532.1	na
XM_047169533.1	na
XM_047169534.1	na
XM_047169536.1	na
XM_047169537.1	na
XM_047169538.1	na
XM_047169539.1	na
XM_047169543.1	na
XM_047169544.1	na
XM_047169545.1	na
XM_047169547.1	na
XM_047169548.1	na
XM_047169549.1	na
XM_047169550.1	na
XM_047169551.1	na
XM_047169553.1	na
XM_047169554.1	na
XM_047169555.1	na
XM_047169556.1	na
XM_047169557.1	na
XM_047169558.1	na
XM_047169560.1	na
XM_047169561.1	na
XM_047169562.1	na
XM_047169563.1	na
XM_047169564.1	na
XM_047169565.1	na
XM_047169567.1	na
XM_047169568.1	na
XM_047169569.1	na
XM_047169570.1	na
XM_047169571.1	na
XM_047169572.1	na
XM_047169573.1	na
XM_047169574.1	na
XM_047169575.1	na
XM_047169576.1	na
XM_047169577.1	na
XM_047169578.1	na
XM_047169579.1	na
XM_047169581.1	na
XM_047169582.1	na
XM_047169583.1	na
XM_047169584.1	na
XM_047169585.1	na
XM_047169587.1	na
XM_047169588.1	na
XM_047169589.1	na
XM_047169590.1	na
XM_047169593.1	na
XM_047169595.1	na
XM_047169596.1	na
XM_047169598.1	na
XM_047169599.1	na
XM_047169601.1	na
XM_047169604.1	na
XM_047169605.1	na
XM_047169606.1	na
XM_047169607.1	na
XM_047169609.1	na
XM_047169612.1	na
XM_047169615.1	na
XM_047169616.1	na
XM_047169617.1	na
XM_047169620.1	na
XM_047169621.1	na
XM_047169625.1	na
XM_047169628.1	na
XM_047169629.1	na
XM_047169630.1	na
XM_047169631.1	na
XM_047169633.1	na
XM_047169634.1	na
XM_047169635.1	na
XM_047169636.1	na
XM_047169639.1	na
XM_047169640.1	na
XM_047169642.1	na
XM_047169644.1	na
XM_047169645.1	na
XM_047169646.1	na
XM_047169647.1	na
XM_047169648.1	na
XM_047169649.1	na
XM_047169650.1	na
XM_047169659.1	na
XM_047169662.1	na
XM_047169664.1	na
XM_047169665.1	na
XM_047169671.1	na
XM_047169674.1	na
XM_047169678.1	na
XM_047169681.1	na
XM_047169688.1	na
XM_047169690.1	na
XM_047169691.1	na
XM_047169692.1	na
XM_047169693.1	na
XM_047169695.1	na
XM_047169696.1	na
XM_047169698.1	na
XM_047169700.1	na
XM_047169701.1	na
XM_047169702.1	na
XM_047169707.1	na
XM_047169710.1	na
XM_047169715.1	na
XM_047169716.1	na
XM_047169717.1	na
XM_047169718.1	na
XM_047169719.1	na
XM_047169722.1	na
XM_047169723.1	na
XM_047169724.1	na
XM_047169725.1	na
XM_047169726.1	na
XM_047169727.1	na
XM_047169728.1	na
XM_047169729.1	na
XM_047169730.1	na
XM_047169731.1	na
XM_047169732.1	na
XM_047169733.1	na
XM_047169737.1	na
XM_047169738.1	na
XM_047169740.1	na
XM_047169741.1	na
XM_047169742.1	na
XM_047169743.1	na
XM_047169746.1	na
XM_047169747.1	na
XM_047169748.1	na
XM_047169750.1	na
XM_047169757.1	na
XM_047169763.1	na
XM_047169764.1	na
XM_047169765.1	na
XM_047169766.1	na
XM_047169767.1	na
XM_047169768.1	na
XM_047169769.1	na
XM_047169771.1	na
XM_047169772.1	na
XM_047169776.1	na
XM_047169777.1	na
XM_047169778.1	na
XM_047169782.1	na
XM_047169783.1	na
XM_047169784.1	na
XM_047169785.1	na
XM_047169788.1	na
XM_047169789.1	na
XM_047169790.1	na
XM_047169791.1	na
XM_047169795.1	na
XM_047169797.1	na
XM_047169807.1	na
XM_047169813.1	na
XM_047169819.1	na
XM_047169820.1	na
XM_047169822.1	na
XM_047169823.1	na
XM_047169824.1	na
XM_047169826.1	na
XM_047169830.1	na
XM_047169832.1	na
XM_047169833.1	na
XM_047169834.1	na
XM_047169835.1	na
XM_047169837.1	na
XM_047169839.1	na
XM_047169840.1	na
XM_047169841.1	na
XM_047169842.1	na
XM_047169843.1	na
XM_047169844.1	na
XM_047169845.1	na
XM_047169846.1	na
XM_047169847.1	na
XM_047169852.1	na
XM_047169853.1	na
XM_047169855.1	na
XM_047169860.1	na
XM_047169861.1	na
XM_047169862.1	na
XM_047169863.1	na
XM_047169864.1	na
XM_047169865.1	na
XM_047169866.1	na
XM_047169870.1	na
XM_047169871.1	na
XM_047169872.1	na
XM_047169873.1	na
XM_047169875.1	na
XM_047169878.1	na
XM_047169879.1	na
XM_047169880.1	na
XM_047169881.1	na
XM_047169884.1	na
XM_047169888.1	na
XM_047169889.1	na
XM_047169890.1	na
XM_047169891.1	na
XM_047169892.1	na
XM_047169893.1	na
XM_047169894.1	na
XM_047169895.1	na
XM_047169896.1	na
XM_047169897.1	na
XM_047169898.1	na
XM_047169899.1	na
XM_047169901.1	na
XM_047169902.1	na
XM_047169903.1	na
XM_047169907.1	na
XM_047169909.1	na
XM_047169910.1	na
XM_047169911.1	na
XM_047169912.1	na
XM_047169914.1	na
XM_047169916.1	na
XM_047169917.1	na
XM_047169919.1	na
XM_047169920.1	na
XM_047169922.1	na
XM_047169924.1	na
XM_047169925.1	na
XM_047169926.1	na
XM_047169927.1	na
XM_047169928.1	na
XM_047169933.1	na
XM_047169934.1	na
XM_047169935.1	na
XM_047169937.1	na
XM_047169943.1	na
XM_047169948.1	na
XM_047169949.1	na
XM_047169950.1	na
XM_047169951.1	na
XM_047169952.1	na
XM_047169953.1	na
XM_047169954.1	na
XM_047169955.1	na
XM_047169956.1	na
XM_047169957.1	na
XM_047169958.1	na
XM_047169959.1	na
XM_047169961.1	na
XM_047169962.1	na
XM_047169963.1	na
XM_047169964.1	na
XM_047169965.1	na
XM_047169966.1	na
XM_047169969.1	na
XM_047169970.1	na
XM_047169971.1	na
XM_047169974.1	na
XM_047169975.1	na
XM_047169976.1	na
XM_047169978.1	na
XM_047169979.1	na
XM_047169980.1	na
XM_047169981.1	na
XM_047169982.1	na
XM_047169983.1	na
XM_047169984.1	na
XM_047169985.1	na
XM_047169987.1	na
XM_047169989.1	na
XM_047169990.1	na
XM_047169991.1	na
XM_047169992.1	na
XM_047169993.1	na
XM_047169994.1	na
XM_047169995.1	na
XM_047169996.1	na
XM_047169998.1	na
XM_047169999.1	na
XM_047170000.1	na
XM_047170001.1	na
XM_047170002.1	na
XM_047170003.1	na
XM_047170004.1	na
XM_047170005.1	na
XM_047170006.1	na
XM_047170007.1	na
XM_047170010.1	na
XM_047170013.1	na
XM_047170014.1	na
XM_047170015.1	na
XM_047170016.1	na
XM_047170018.1	na
XM_047170019.1	na
XM_047170020.1	na
XM_047170021.1	na
XM_047170024.1	na
XM_047170025.1	na
XM_047170026.1	na
XM_047170027.1	na
XM_047170028.1	na
XM_047170029.1	na
XM_047170030.1	na
XM_047170031.1	na
XM_047170032.1	na
XM_047170034.1	na
XM_047170036.1	na
XM_047170037.1	na
XM_047170038.1	na
XM_047170041.1	na
XM_047170042.1	na
XM_047170046.1	na
XM_047170050.1	na
XM_047170052.1	na
XM_047170059.1	na
XM_047170060.1	na
XM_047170062.1	na
XM_047170063.1	na
XM_047170064.1	na
XM_047170069.1	na
XM_047170070.1	na
XM_047170071.1	na
XM_047170072.1	na
XM_047170073.1	na
XM_047170074.1	na
XM_047170075.1	na
XM_047170078.1	na
XM_047170079.1	na
XM_047170080.1	na
XM_047170081.1	na
XM_047170082.1	na
XM_047170083.1	na
XM_047170084.1	na
XM_047170085.1	na
XM_047170086.1	na
XM_047170087.1	na
XM_047170089.1	na
XM_047170094.1	na
XM_047170096.1	na
XM_047170097.1	na
XM_047170098.1	na
XM_047170099.1	na
XM_047170105.1	na
XM_047170106.1	na
XM_047170107.1	na
XM_047170108.1	na
XM_047170109.1	na
XM_047170110.1	na
XM_047170111.1	na
XM_047170112.1	na
XM_047170113.1	na
XM_047170114.1	na
XM_047170115.1	na
XM_047170116.1	na
XM_047170118.1	na
XM_047170119.1	na
XM_047170120.1	na
XM_047170121.1	na
XM_047170122.1	na
XM_047170125.1	na
XM_047170133.1	na
XM_047170134.1	na
XM_047170135.1	na
XM_047170136.1	na
XM_047170139.1	na
XM_047170140.1	na
XM_047170143.1	na
XM_047170145.1	na
XM_047170146.1	na
XM_047170148.1	na
XM_047170150.1	na
XM_047170151.1	na
XM_047170152.1	na
XM_047170153.1	na
XM_047170154.1	na
XM_047170155.1	na
XM_047170157.1	na
XM_047170158.1	na
XM_047170159.1	na
XM_047170166.1	na
XM_047170167.1	na
XM_047170168.1	na
XM_047170170.1	na
XM_047170171.1	na
XM_047170174.1	na
XM_047170175.1	na
XM_047170176.1	na
XM_047170177.1	na
XM_047170178.1	na
XM_047170179.1	na
XM_047170180.1	na
XM_047170181.1	na
XM_047170182.1	na
XM_047170184.1	na
XM_047170185.1	na
XM_047170186.1	na
XM_047170187.1	na
XM_047170188.1	na
XM_047170189.1	na
XM_047170192.1	na
XM_047170193.1	na
XM_047170194.1	na
XM_047170195.1	na
XM_047170196.1	na
XM_047170197.1	na
XM_047170198.1	na
XM_047170200.1	na
XM_047170202.1	na
XM_047170203.1	na
XM_047170206.1	na
XM_047170207.1	na
XM_047170208.1	na
XM_047170209.1	na
XM_047170210.1	na
XM_047170211.1	na
XM_047170212.1	na
XM_047170216.1	na
XM_047170217.1	na
XM_047170218.1	na
XM_047170219.1	na
XM_047170220.1	na
XM_047170221.1	na
XM_047170234.1	na
XM_047170235.1	na
XM_047170240.1	na
XM_047170242.1	na
XM_047170243.1	na
XM_047170244.1	na
XM_047170245.1	na
XM_047170246.1	na
XM_047170247.1	na
XM_047170249.1	na
XM_047170250.1	na
XM_047170251.1	na
XM_047170252.1	na
XM_047170254.1	na
XM_047170255.1	na
XM_047170256.1	na
XM_047170257.1	na
XM_047170258.1	na
XM_047170259.1	na
XM_047170260.1	na
XM_047170265.1	na
XM_047170266.1	na
XM_047170267.1	na
XM_047170268.1	na
XM_047170269.1	na
XM_047170270.1	na
XM_047170272.1	na
XM_047170273.1	na
XM_047170275.1	na
XM_047170278.1	na
XM_047170279.1	na
XM_047170280.1	na
XM_047170281.1	na
XM_047170282.1	na
XM_047170283.1	na
XM_047170284.1	na
XM_047170285.1	na
XM_047170286.1	na
XM_047170287.1	na
XM_047170288.1	na
XM_047170289.1	na
XM_047170290.1	na
XM_047170291.1	na
XM_047170292.1	na
XM_047170293.1	na
XM_047170294.1	na
XM_047170295.1	na
XM_047170297.1	na
XM_047170301.1	na
XM_047170305.1	na
XM_047170306.1	na
XM_047170312.1	na
XM_047170313.1	na
XM_047170314.1	na
XM_047170315.1	na
XM_047170316.1	na
XM_047170317.1	na
XM_047170318.1	na
XM_047170319.1	na
XM_047170321.1	na
XM_047170323.1	na
XM_047170324.1	na
XM_047170325.1	na
XM_047170326.1	na
XM_047170327.1	na
XM_047170328.1	na
XM_047170330.1	na
XM_047170331.1	na
XM_047170332.1	na
XM_047170333.1	na
XM_047170335.1	na
XM_047170336.1	na
XM_047170340.1	na
XM_047170341.1	na
XM_047170342.1	na
XM_047170343.1	na
XM_047170344.1	na
XM_047170345.1	na
XM_047170347.1	na
XM_047170349.1	na
XM_047170350.1	na
XM_047170351.1	na
XM_047170352.1	na
XM_047170353.1	na
XM_047170354.1	na
XM_047170355.1	na
XM_047170356.1	na
XM_047170357.1	na
XM_047170358.1	na
XM_047170360.1	na
XM_047170362.1	na
XM_047170363.1	na
XM_047170364.1	na
XM_047170365.1	na
XM_047170366.1	na
XM_047170368.1	na
XM_047170370.1	na
