transcript_ID,gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,test
XM_047163012.1,124629565,34.12408259,-6.379303766,1.405005692,-4.540411331,5.61E-06,0.000675225,TRUE
XM_047163013.1,124629569,463.3511672,0.037100883,0.569550678,0.065140617,0.948062041,0.992114915,FALSE
XM_047163034.1,124629571,205.7292616,-0.332296855,0.417321151,-0.796261714,0.425879934,0.820393564,FALSE
XM_047163039.1,124629574,49.2507158,-2.840575806,1.912206769,-1.485496156,0.137412441,0.539293224,FALSE
XM_047163045.1,124629560,0.990492806,1.447116532,1.645378775,0.879503585,0.37912829,0.796468185,FALSE
XM_047163048.1,124629576,15.04926507,-0.303481077,0.479671733,-0.632684931,0.526939412,0.866244046,FALSE
XM_047163049.1,124629577,7.091755958,-1.024927342,0.961707458,-1.065737125,0.28654249,0.733106107,FALSE
XM_047163050.1,124629577,0.385597712,-0.964898265,2.588054033,-0.372827713,0.709276676,NA,FALSE
XM_047163051.1,124629579,79.93736332,-0.397976292,0.253382224,-1.570655926,0.116262592,0.496608595,FALSE
XM_047163054.1,124629578,38.52629951,-6.046979354,1.702276439,-3.552289871,0.000381894,0.007427804,TRUE
XM_047163057.1,124629581,363.3195701,0.541245044,0.312766731,1.730507088,0.083539716,0.415378032,FALSE
XM_047163058.1,124629582,19.03173669,0.154703438,0.42458198,0.364366472,0.715584369,0.936135038,FALSE
XM_047163061.1,124629584,255.0026735,0.643098954,0.243018938,2.646291518,0.008137965,0.078821303,FALSE
XM_047163062.1,124629585,0.157481915,-2.065929455,6.897735513,-0.299508361,0.764552194,NA,NA
XM_047163063.1,124629585,18.52502489,0.086353578,0.719018203,0.120099294,0.904404492,0.982761821,FALSE
XM_047163064.1,124629586,241.4963747,-0.147038103,0.179564309,-0.818860411,0.412866059,0.812556486,FALSE
XM_047163065.1,124629587,414.4946232,0.017735515,0.306942018,0.057781321,0.953922817,0.993910317,FALSE
XM_047163066.1,124629588,1087.38738,0.138654592,0.278119512,0.498543201,0.618101227,0.901769799,FALSE
XM_047163068.1,124629589,0.141034419,0,6.918216648,0,1,NA,FALSE
XM_047163069.1,124629590,1025.123722,-0.339470709,0.261673451,-1.297306656,0.194525695,0.630937368,FALSE
XM_047163070.1,124629591,68.67057317,-0.176334233,0.407981561,-0.43221128,0.665587862,0.920293052,FALSE
XM_047163072.1,124629593,71.57446913,-0.5397126,0.3334024,-1.618802383,0.105489789,0.471175057,FALSE
XM_047163073.1,124629596,0.025010718,0,6.918216654,0,1,NA,FALSE
XM_047163075.1,124629594,1.291327751,-0.898540203,1.724960059,-0.520904933,0.602432999,0.899800839,FALSE
XM_047163076.1,124629597,143.9979351,-1.501861889,0.858505575,-1.749390957,0.080223463,0.405757171,FALSE
XM_047163077.1,124629598,0.070384738,0,6.918216073,0,1,NA,FALSE
XM_047163080.1,124629599,804.2872617,-0.159650648,0.308456739,-0.517578733,0.604752223,0.900394321,FALSE
XM_047163081.1,124629600,1618.498407,-0.70451279,0.237289107,-2.969006039,0.002987647,0.034801618,FALSE
XM_047163082.1,124629601,85.9481177,0.323593316,0.25638071,1.262159374,0.206891444,0.644748141,FALSE
XM_047163083.1,124629602,0.169522921,-2.277970529,6.892824417,-0.33048434,0.741034023,NA,NA
XM_047163084.1,124629602,1.146663874,1.07730272,1.319709039,0.816318361,0.414318076,0.813301555,FALSE
XM_047163085.1,124629604,12.12842563,0.089841779,0.463751362,0.193728335,0.846388604,0.971178054,FALSE
XM_047163087.1,124629603,0.457106933,-3.132098097,2.68934483,-1.16463239,0.244167827,NA,NA
XM_047163094.1,124629606,0.023758097,0,6.918216654,0,1,NA,FALSE
XM_047163095.1,124629607,192.8008276,-0.083591112,0.447257852,-0.186896914,0.851741459,0.971577233,FALSE
XM_047163096.1,124629608,1.531528308,-2.240875804,1.286951074,-1.741228434,0.081643545,0.410403006,FALSE
XM_047163097.1,124629610,16.64688886,-5.245412029,1.546433608,-3.391941305,0.000693993,0.011406577,TRUE
XM_047163098.1,124629611,2.174646274,0,6.918216648,0,1,1,FALSE
XM_047163099.1,124629612,9.630892762,0,6.91875675,0,1,1,FALSE
XM_047163100.1,124629609,1.412638275,20.7743454,6.917588128,3.003119732,NA,NA,NA
XM_047163101.1,124629613,2.23895553,0,6.91875675,0,NA,NA,FALSE
XM_047163102.1,124629614,1.618652886,23.98338037,6.91875675,3.466429192,NA,NA,NA
XM_047163103.1,124629615,0.228670927,0,6.593540908,0,1,NA,FALSE
XM_047163104.1,124629615,0.069511082,-2.065944407,6.897734712,-0.299510563,0.764550514,NA,NA
XM_047163105.1,124629616,2558.44805,0.364871946,0.373135377,0.977854069,0.328146505,0.763873728,FALSE
XM_047163106.1,124629617,0.353442824,-2.776491857,3.827791277,-0.725350902,0.468236785,NA,NA
XM_047163107.1,124629619,237.4820416,-6.840862684,1.671126393,-4.093563906,4.25E-05,0.002202004,TRUE
XM_047163108.1,124629620,0.916568902,-3.061808946,1.664898032,-1.839036919,0.065909756,0.361195786,FALSE
XM_047163109.1,124629618,1.106491241,-2.250014737,4.734552196,-0.475232851,0.634621015,0.908438315,FALSE
XM_047163111.1,124629620,0.129853269,0,6.918216672,0,1,NA,FALSE
XM_047163112.1,124629621,45.5919335,-3.340481936,0.939613549,-3.555165782,0.000377741,0.007359522,TRUE
XM_047163113.1,124629622,1.731869089,-5.3123476,1.730141797,-3.070469489,0.002137225,0.026700166,TRUE
XM_047163114.1,124629623,2.512824022,0.696303247,0.981392111,0.70950565,0.478010747,0.84803836,FALSE
XM_047163117.1,124629624,1.567962212,-0.751430287,1.065367769,-0.70532478,0.480608143,0.848709732,FALSE
XM_047163118.1,124629626,626.0756335,-0.597507494,0.493910936,-1.209747446,0.226375818,0.669600146,FALSE
XM_047163119.1,124629626,35.28382667,-0.655568881,0.240094205,-2.730465243,0.0063245,0.064204352,FALSE
XM_047163120.1,124629628,3.77164247,-16.0028979,5.736084205,-2.789864536,NA,NA,NA
XM_047163121.1,124629560,0.518995574,0.171390709,2.473703427,0.069285067,0.944762712,NA,FALSE
XM_047163122.1,124629625,2.127721331,0,4.863801422,0,NA,NA,FALSE
XM_047163123.1,124629629,128.5758768,-0.509133439,0.333212621,-1.527953646,0.126524047,0.517110056,FALSE
XM_047163124.1,124629631,0.073860778,-2.065958346,6.897733965,-0.299512616,0.764548947,NA,NA
XM_047163125.1,124629632,3.304998893,-5.892421108,1.738926023,-3.388540415,0.000702657,0.011509496,TRUE
XM_047163126.1,124629633,8.920302296,0.360267134,0.780171228,0.46177957,0.644239403,0.909589179,FALSE
XM_047163127.1,124629635,5.811944709,2.062557315,1.85873839,1.109654444,0.267147961,0.715291732,FALSE
XM_047163128.1,124629634,0.630485897,-0.528713223,1.833940787,-0.288293508,0.773122076,0.953093673,FALSE
XM_047163129.1,124629636,1205.83532,0.564338672,0.414581086,1.361226286,0.17344219,0.59974456,FALSE
XM_047163130.1,124629637,58.66067491,-0.442897021,0.937774776,-0.472285066,0.636723329,0.908555536,FALSE
XM_047163131.1,124629638,84.96454035,1.769333695,0.654709084,2.702473109,0.006882575,0.068804205,FALSE
XM_047163132.1,124629639,2.571658416,0.045079936,0.969263877,0.046509456,0.962904197,0.995436385,FALSE
XM_047163134.1,124629639,31.91262184,1.306532565,0.747531506,1.747795985,0.080499361,0.40679901,FALSE
XM_047163137.1,124629640,0.559572546,-2.604782666,2.280321029,-1.142287701,0.253334452,NA,NA
XM_047163138.1,124629642,29.28423556,0.066250842,0.981505065,0.067499236,0.94618427,0.992079257,FALSE
XM_047163139.1,124629643,266.1677473,-0.024156178,0.154964615,-0.155881894,0.876126117,0.976098529,FALSE
XM_047163144.1,124629645,65.56281787,0.203480811,0.359332996,0.56627366,0.571207763,0.883455668,FALSE
XM_047163145.1,124629647,0.517391311,-3.226597837,2.197043447,-1.468609026,0.141938865,NA,NA
XM_047163146.1,124629647,0.314425358,-2.607975397,5.221179999,-0.499499232,0.617427728,NA,NA
XM_047163147.1,124629648,147.5969094,-0.221047634,0.252010807,-0.877135535,0.380413026,0.796545236,FALSE
XM_047163149.1,124629649,1.074499854,0.862714259,1.693045701,0.50956348,0.610357315,0.901051992,FALSE
XM_047163150.1,124629649,15.75980976,-0.109865125,0.602301811,-0.182408758,0.855261954,0.971660729,FALSE
XM_047163151.1,124629650,118.8852666,-0.884877321,1.430030071,-0.618782317,0.536059773,0.868245547,FALSE
XM_047163152.1,124629651,106.1973838,-0.670159771,0.51690872,-1.296476043,0.194811529,0.631009535,FALSE
XM_047163154.1,124629653,14.77280739,-7.68204902,2.237778796,-3.432890254,0.000597184,0.010210951,TRUE
XM_047163155.1,124629654,77.26216231,1.029073551,0.334978445,3.072059015,0.002125877,0.026587386,FALSE
XM_047163157.1,124629655,0.030115773,0,6.918216673,0,1,NA,FALSE
XM_047163170.1,124629657,3.808014989,-0.661089008,0.643074319,-1.028013387,0.303943531,0.745374297,FALSE
XM_047163171.1,124629658,0.031206228,0,6.918216673,0,1,NA,FALSE
XM_047163172.1,124629659,0.181537405,-2.212712115,6.655756309,-0.332450891,0.739548816,NA,NA
XM_047163173.1,124629660,5.379647442,-2.140253566,1.674443345,-1.278188105,0.201183109,0.637518875,FALSE
XM_047163174.1,124629661,8.207408407,1.470333934,2.713729554,0.541812994,0.587947339,0.893580089,FALSE
XM_047163175.1,124629662,8.150575318,-1.994756888,0.757632771,-2.632880947,0.008466402,0.080893327,FALSE
XM_047163178.1,124629665,140.6097239,0.218405947,0.233020868,0.937280632,0.348614223,0.777897261,FALSE
XM_047163179.1,124629666,44.01791627,0.320893674,0.239409634,1.340354055,0.180130265,0.610637694,FALSE
XM_047163180.1,124629667,38.34286235,0.734889269,0.579289526,1.268604447,0.204582178,0.642283756,FALSE
XM_047163181.1,124629668,11.42557616,-7.249800991,2.216571676,-3.270727074,0.001072714,0.015634872,TRUE
XM_047163183.1,124629670,332.7575941,0.192966925,0.269738294,0.715385724,0.474370731,0.847542936,FALSE
XM_047163184.1,124629671,8.474895079,-5.663371181,4.663153199,-1.214493914,NA,NA,NA
XM_047163185.1,124629672,0.444721927,-2.307881274,2.071347912,-1.114192966,0.265196412,NA,NA
XM_047163186.1,124629428,0.021942199,0,6.918216654,0,1,NA,FALSE
XM_047163187.1,124629675,50.19346245,1.224329289,2.693797285,0.454499415,0.649469413,0.911915872,FALSE
XM_047163188.1,124629676,0.560287735,-1.827028393,2.045993992,-0.892978376,0.371868753,NA,NA
XM_047163189.1,124629677,5.513315345,1.060941926,1.090050559,0.97329607,0.330406175,0.765983586,FALSE
XM_047163190.1,124629674,0.196369465,-2.78698145,6.600486904,-0.422238767,0.672850748,NA,NA
XM_047163191.1,124629678,33.06043254,-4.05386855,1.078755589,-3.757911979,0.000171337,0.00444081,TRUE
XM_047163192.1,124629679,0,NA,NA,NA,NA,NA,NA
XM_047163193.1,124629680,14.27628335,0.031263625,1.863443761,0.016777338,0.986614249,1,FALSE
XM_047163194.1,124629681,1736.94071,-0.209565197,0.283165076,-0.74008137,0.459250623,0.839370634,FALSE
XM_047163195.1,124629682,149.885677,-0.167786842,0.224451948,-0.747540145,0.454737579,0.836325848,FALSE
XM_047163196.1,124629683,0.230787315,-3.429757176,4.335686106,-0.791052925,0.428913108,NA,NA
XM_047163197.1,124629685,0.260557865,0.210868324,3.232545578,0.065232901,0.947988566,NA,FALSE
XM_047163198.1,124629686,9.289031844,-5.749794659,1.90922827,-3.011580517,0.002598915,0.031046055,TRUE
XM_047163200.1,124629684,0.676084146,-0.409202699,2.167971342,-0.188749128,0.850289445,0.971178054,FALSE
XM_047163201.1,124629688,355.2501125,0.246079803,0.170885648,1.440026153,0.14986,0.563438188,FALSE
XM_047163202.1,124629689,85.81099011,0.33865127,0.335178872,1.010359834,0.312322924,0.751666003,FALSE
XM_047163203.1,124629690,4541.622718,0.077717463,0.157887893,0.492231934,0.622555392,0.90400227,FALSE
XM_047163204.1,124629691,51.07535417,-0.162736271,0.34959039,-0.465505561,0.641569455,0.908887601,FALSE
XM_047163205.1,124629692,0.043884399,0,6.918216648,0,1,NA,FALSE
XM_047163206.1,124629694,0.533412165,-0.602983404,1.901204742,-0.317158584,0.751123274,NA,FALSE
XM_047163207.1,124629695,0.178496477,-2.788937532,6.883537884,-0.405160483,0.68535955,NA,NA
XM_047163208.1,124629693,0.20232814,-2.212336763,6.60934553,-0.334728568,0.737829849,NA,NA
XM_047163209.1,124629696,73.65214451,-0.452527255,0.231602177,-1.953898972,0.050713166,0.303744218,FALSE
XM_047163210.1,124629697,13.83249362,-0.335289518,1.151847941,-0.291088351,0.770983749,0.952073927,FALSE
XM_047163211.1,124629698,0.362296177,-2.34772448,2.329409611,-1.007862451,0.3135205,NA,NA
XM_047163212.1,124629700,0.027547396,-2.065931534,6.897735461,-0.299508664,0.764551962,NA,NA
XM_047163213.1,124629701,0.064929548,0,6.918216121,0,1,NA,FALSE
XM_047163214.1,124629702,0,NA,NA,NA,NA,NA,NA
XM_047163215.1,124629703,9.788439456,0.080271533,0.524211155,0.153128242,0.878297144,0.976485314,FALSE
XM_047163216.1,124629673,132.8607162,0.937314409,0.571307447,1.64064798,0.100870509,0.461122327,FALSE
XM_047163217.1,124629704,0.038213311,0,6.918216385,0,1,NA,FALSE
XM_047163218.1,124629705,1.490512828,-0.135210837,0.918394941,-0.147225154,0.882954307,0.976858696,FALSE
XM_047163219.1,124629706,15.30698016,-7.573955401,1.904642118,-3.976576664,6.99E-05,0.002687719,TRUE
XM_047163220.1,124629707,0,NA,NA,NA,NA,NA,NA
XM_047163221.1,124629708,1611.322368,0.1150893,0.171919182,0.669438389,0.50321587,0.85699453,FALSE
XM_047163222.1,124629709,52.15447521,0.699582801,0.792509066,0.882744225,0.377374482,0.79631646,FALSE
XM_047163223.1,124629710,907.7232358,0.043546248,0.200310837,0.217393368,0.827901799,0.965815114,FALSE
XM_047163224.1,124629711,33.48673784,0.696343079,0.334687961,2.080574026,0.037472913,0.251635226,FALSE
XM_047163225.1,124629712,390.045467,-0.278622081,0.462695047,-0.602172172,0.547059537,0.87419641,FALSE
XM_047163226.1,124629713,22.36169482,1.500462724,0.893829508,1.678690076,0.093212461,0.441621982,FALSE
XM_047163228.1,124629714,193.3145849,0.896321003,0.430153178,2.083725168,0.037185174,0.250289864,FALSE
XM_047163229.1,124629715,680.5466601,0.112341366,0.261525143,0.429562392,0.667513999,0.920565877,FALSE
XM_047163230.1,124629716,0.04919294,0,6.918216648,0,1,NA,FALSE
XM_047163232.1,124629717,44.50320307,0.425740098,0.653267653,0.651708525,0.514589222,0.860690474,FALSE
XM_047163233.1,124629718,171.9825829,-0.078034689,0.164499461,-0.474376566,0.635231401,0.908555536,FALSE
XM_047163234.1,124629719,206.1904811,0.748391361,0.396089669,1.889449336,0.058831645,0.336147297,FALSE
XM_047163235.1,124629720,167.2251247,-0.042669342,0.213175239,-0.200160874,0.841354766,0.969576522,FALSE
XM_047163236.1,124629721,1.834110266,-0.878461541,1.053791459,-0.83361991,0.404495203,0.809007969,FALSE
XM_047163237.1,124629721,0.262798536,0,3.700973365,0,1,NA,FALSE
XM_047163238.1,124629722,11.76468422,-0.453460929,0.590977967,-0.767305981,0.442899613,0.830244032,FALSE
XM_047163239.1,124629722,39.10772733,-0.876611335,0.46019239,-1.904880119,0.056795656,0.330036153,FALSE
XM_047163240.1,124629722,6.541378158,-0.335484723,0.737179943,-0.455092038,0.649043026,0.911705764,FALSE
XM_047163241.1,124629723,24.95574883,-1.794807809,1.519170278,-1.181439523,NA,NA,NA
XM_047163242.1,124629724,1.556397044,-1.986492713,1.417970025,-1.40094126,0.161231639,0.581225262,FALSE
XM_047163244.1,124629725,363.6039595,-0.206841135,0.13882019,-1.489993168,0.136226032,0.537583681,FALSE
XM_047163245.1,124629726,6.169496132,-0.203084114,0.622709247,-0.326129916,0.744326064,0.944055264,FALSE
XM_047163247.1,124629726,2.598557127,-1.531015941,1.120951112,-1.365818656,0.171995889,0.596183028,FALSE
XM_047163248.1,124629727,1.832117236,-2.961750894,1.979719504,-1.496045722,0.134641741,0.534362098,FALSE
XM_047163249.1,124629728,1067.373912,-1.649421062,1.187093495,-1.389461798,0.16469237,0.586300742,FALSE
XM_047163250.1,124629729,173.2879886,-0.124987163,0.245256587,-0.509617967,0.610319134,0.901051992,FALSE
XM_047163253.1,124629730,11.387519,1.127926387,0.930854954,1.211710141,0.225623356,0.668920337,FALSE
XM_047163258.1,124629731,531.3042934,0.293747313,0.130618351,2.248897731,0.024519003,0.182514427,FALSE
XM_047163259.1,124629732,33.73979504,-1.302926325,0.376723332,-3.458576135,0.000543039,0.009585597,FALSE
XM_047163260.1,124629733,287.5194965,0.01023728,0.159540135,0.064167428,0.948836913,0.992229637,FALSE
XM_047163261.1,124629734,0.192384808,-2.27597977,6.639739887,-0.342781466,0.73176287,NA,NA
XM_047163262.1,124629735,363.8303132,0.116552589,0.159196595,0.732129912,0.464089278,0.842137937,FALSE
XM_047163263.1,124629736,2167.504488,0.324119511,0.347956014,0.931495643,0.351597237,0.780010544,FALSE
XM_047163265.1,124629737,0.183457803,0.245744999,6.636881387,0.03702718,0.970463334,NA,FALSE
XM_047163268.1,124629737,0.269331559,-2.585180096,4.297700614,-0.601526334,0.547489477,NA,NA
XM_047163271.1,124629738,2924.878279,0.621780891,0.555099868,1.120124373,0.262660766,0.712075914,FALSE
XM_047163276.1,124629744,228.0238014,-0.131506458,0.18155816,-0.724321389,0.468868449,0.845323935,FALSE
XM_047163277.1,124629746,50.98387311,-0.571780162,0.2456919,-2.327224313,0.01995333,0.15733677,FALSE
XM_047163278.1,124629747,8102.258712,0.234989124,0.247461313,0.949599438,0.342315824,0.775858723,FALSE
XM_047163279.1,124629748,6.737210038,0.63731297,1.667869435,0.382112027,0.702378271,0.933570655,FALSE
XM_047163281.1,124629745,37.89286439,0.270672533,0.36300397,0.745646205,0.455881164,0.836816954,FALSE
XM_047163282.1,124629749,10.09782422,-0.132336809,0.537697138,-0.246117748,0.805591085,0.961671456,FALSE
XM_047163283.1,124629751,572.2908904,0.090268361,0.260112745,0.347035516,0.728564637,0.940409037,FALSE
