transcript_ID,gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,test
XM_047163049.1,124629577,7.523193381,-1.434910723,0.990973089,-1.447981523,0.147622218,0.492406859,FALSE
XM_047163051.1,124629579,85.28364748,0.041989627,0.247744099,0.169487901,0.865412888,0.978850424,FALSE
XM_047163054.1,124629578,41.34973245,0.052610575,1.653184205,0.031823783,0.97461258,0.998613935,FALSE
XM_047163057.1,124629581,386.6460771,0.195793382,0.296129501,0.661174861,0.508500181,0.828818402,FALSE
XM_047163058.1,124629582,20.31158139,0.943083256,0.401123495,2.351104507,0.018717776,0.212103669,FALSE
XM_047163061.1,124629584,272.5560689,-1.069547752,0.236555456,-4.521340457,6.14E-06,0.001577556,FALSE
XM_047163063.1,124629585,19.72897571,1.428856353,0.690067455,2.070603885,0.038395829,0.279042297,FALSE
XM_047163064.1,124629586,257.8834943,-0.551139814,0.177850468,-3.098894373,0.001942443,0.075294454,FALSE
XM_047163065.1,124629587,441.5899515,0.123199069,0.299963357,0.410713731,0.681282458,0.924747048,FALSE
XM_047163066.1,124629588,1161.196719,0.442410185,0.279113629,1.58505404,0.112954057,0.43948787,FALSE
XM_047163069.1,124629590,1093.194175,0.132025231,0.262005647,0.503902233,0.614330082,0.893931162,FALSE
XM_047163070.1,124629591,73.49362201,0.022454023,0.391649217,0.057331975,0.95428075,0.993557406,FALSE
XM_047163072.1,124629593,76.12592303,0.614065135,0.320231651,1.917565404,0.05516614,0.328026674,FALSE
XM_047163076.1,124629597,153.4500657,1.385970384,0.854903284,1.62120138,0.104974457,0.425072041,FALSE
XM_047163080.1,124629599,856.725264,-0.126897933,0.301531706,-0.420844412,0.673868699,0.922729941,FALSE
XM_047163081.1,124629600,1720.960568,0.006362923,0.226567663,0.028083985,0.977595167,0.99899739,FALSE
XM_047163082.1,124629601,91.69743552,-0.763483313,0.243807436,-3.131501338,0.00173915,0.07087036,FALSE
XM_047163085.1,124629604,12.94937438,0.811259499,0.446632624,1.816391044,0.069310408,0.359578476,FALSE
XM_047163095.1,124629607,205.3638351,-0.725686248,0.435381757,-1.666781478,0.095557865,0.407002784,FALSE
XM_047163097.1,124629610,17.81509943,-0.416510286,1.404133934,-0.296631451,0.766747896,0.956669363,FALSE
XM_047163098.1,124629611,2.317035766,0,6.91875675,0,1,1,FALSE
XM_047163099.1,124629612,10.27596588,0,6.91875675,0,1,1,FALSE
XM_047163105.1,124629616,2728.137597,-0.52175385,0.369433913,-1.412306318,0.157859787,0.509132621,FALSE
XM_047163107.1,124629619,253.1286743,7.21641037,1.691049962,4.267414052,1.98E-05,0.00390522,TRUE
XM_047163112.1,124629621,48.79814037,-0.401137666,0.929854699,-0.431398224,0.666178841,0.917268774,FALSE
XM_047163114.1,124629623,2.675083731,-0.597076358,1.013115834,-0.589346586,0.5556288,0.85917368,FALSE
XM_047163118.1,124629626,665.5065298,1.068871968,0.488631487,2.187480744,0.028707447,0.248696402,FALSE
XM_047163119.1,124629626,37.59743533,0.468180079,0.23487752,1.993294543,0.046229204,0.301136437,FALSE
XM_047163123.1,124629629,137.0209879,0.420168773,0.323629133,1.298303304,0.194183132,0.55958076,FALSE
XM_047163125.1,124629632,3.545405394,-0.80018006,1.458128683,-0.548771909,0.583161991,0.876663809,FALSE
XM_047163126.1,124629633,9.494300774,0.579657495,0.763847379,0.758865593,0.447932963,0.78970754,FALSE
XM_047163127.1,124629635,6.204803073,-4.524358749,2.017255279,-2.242829054,0.02490784,0.238117964,FALSE
XM_047163129.1,124629636,1286.245999,-0.863193494,0.40826613,-2.114291222,0.034490402,0.265503699,FALSE
XM_047163130.1,124629637,62.47851671,0.570285242,0.886644724,0.643194762,0.520097732,0.836376476,FALSE
XM_047163131.1,124629638,90.21276228,-0.218398076,0.615324426,-0.354931589,0.722640843,0.94130683,FALSE
XM_047163132.1,124629639,2.735004689,1.931302965,0.954878728,2.022563607,0.043118159,0.293426362,FALSE
XM_047163134.1,124629639,33.86407929,0.047198068,0.698568694,0.06756396,0.946132745,0.992530435,FALSE
XM_047163138.1,124629642,31.26799334,-0.519578098,0.955669665,-0.543679596,0.586661975,0.877429628,FALSE
XM_047163139.1,124629643,283.6519456,0.152105439,0.146354868,1.039291973,0.298668967,0.669089775,FALSE
XM_047163144.1,124629645,69.99690915,-0.612308146,0.339130067,-1.80552598,0.070992414,0.362487654,FALSE
XM_047163147.1,124629648,157.1951342,0.5988956,0.240211828,2.493197799,0.01265983,0.176635589,FALSE
XM_047163150.1,124629649,16.77578533,1.230305221,0.586396052,2.098078966,0.03589817,0.271351203,FALSE
XM_047163151.1,124629650,127.0186912,-0.510320739,1.423902606,-0.358395818,0.720047121,0.940967389,FALSE
XM_047163152.1,124629651,113.1964621,-0.310560124,0.507082961,-0.612444408,0.540243768,0.849129835,FALSE
XM_047163154.1,124629653,15.82974533,0.030925153,1.991448164,0.015528977,0.987610167,1,FALSE
XM_047163155.1,124629654,82.47734752,-1.1964087,0.320775536,-3.729737985,0.000191679,0.020503662,FALSE
XM_047163170.1,124629657,4.059524956,1.753297965,0.784147822,2.235927863,0.025356497,0.239043624,FALSE
XM_047163173.1,124629660,5.748892365,0.011932086,1.563387918,0.007632198,0.993910446,1,FALSE
XM_047163174.1,124629661,8.747929089,-0.886524484,2.876523269,-0.308193052,0.757935439,0.953581128,FALSE
XM_047163175.1,124629662,8.668806337,-0.140663022,0.735218939,-0.191321271,0.848273897,0.977637688,FALSE
XM_047163178.1,124629665,149.8451959,-0.221119178,0.220881762,-1.001074856,0.31679062,0.68484961,FALSE
XM_047163179.1,124629666,46.98086934,-0.429523951,0.225143359,-1.907779789,0.056419684,0.330504127,FALSE
XM_047163180.1,124629667,40.89690252,0.091495959,0.540632214,0.169238822,0.865608794,0.978850424,FALSE
XM_047163181.1,124629668,12.25502095,-0.008990361,1.967475467,-0.004569491,0.996354086,1,FALSE
XM_047163183.1,124629670,354.9380933,-0.17129978,0.261185201,-0.655855615,0.511917029,0.829906079,FALSE
XM_047163187.1,124629675,53.13217827,-21.7175397,2.547291051,-8.52573941,1.52E-17,3.12E-14,TRUE
XM_047163189.1,124629677,5.881586569,1.324662279,0.969983755,1.365654086,0.172047562,0.531779075,FALSE
XM_047163191.1,124629678,35.35653328,-0.115903049,1.045844564,-0.110822442,0.911757149,0.982588153,FALSE
XM_047163193.1,124629680,15.24276319,-6.645850674,2.090006086,-3.179823599,0.001473647,0.066860815,FALSE
XM_047163194.1,124629681,1846.836893,0.503783602,0.272138791,1.851200998,0.064140642,0.346363058,FALSE
XM_047163195.1,124629682,160.0208219,-0.371674485,0.220053391,-1.689019576,0.091215678,0.399954655,FALSE
XM_047163198.1,124629686,9.957467758,-0.305733775,1.721039853,-0.177644797,0.859001941,0.978639305,FALSE
XM_047163201.1,124629688,378.5198334,-0.301951603,0.156064262,-1.934790184,0.053016048,0.322715945,FALSE
XM_047163202.1,124629689,91.43973979,-0.656644732,0.317018227,-2.071315391,0.038329332,0.278953869,FALSE
XM_047163203.1,124629690,4842.579341,-0.26402811,0.156013603,-1.692340314,0.090581105,0.398462318,FALSE
XM_047163204.1,124629691,54.39401623,-0.103989694,0.34215801,-0.303923014,0.761186544,0.955069844,FALSE
XM_047163209.1,124629696,78.53528674,0.292004792,0.220851735,1.322175677,0.186109659,0.548729025,FALSE
XM_047163210.1,124629697,14.74310816,1.039129344,1.196000873,0.86883661,0.384936506,0.739648656,FALSE
XM_047163215.1,124629703,10.44468161,-0.172598968,0.515073293,-0.335095938,0.737552717,0.945795311,FALSE
XM_047163216.1,124629673,142.1136658,-0.97097875,0.563406858,-1.723405984,0.084815134,0.387216578,FALSE
XM_047163219.1,124629706,16.40936382,-1.00239797,1.65708347,-0.604917005,0.545234144,0.851562051,FALSE
XM_047163221.1,124629708,1717.665842,0.407690802,0.168515051,2.419313884,0.015549816,0.194821164,FALSE
XM_047163222.1,124629709,55.5553714,1.108330941,0.753962116,1.470008794,0.141559372,0.48359055,FALSE
XM_047163223.1,124629710,969.0838111,-0.011060684,0.202174167,-0.054708689,0.956370547,0.993971628,FALSE
XM_047163224.1,124629711,35.71613931,-0.136504415,0.313651009,-0.435211147,0.663409173,0.916395953,FALSE
XM_047163225.1,124629712,416.0595082,-0.590054724,0.457304363,-1.290288858,0.196950384,0.562437447,FALSE
XM_047163226.1,124629713,23.88145833,-0.288293094,0.837122519,-0.344385783,0.73055618,0.94348772,FALSE
XM_047163228.1,124629714,206.1293555,0.452541428,0.409933999,1.103937292,0.269620341,0.641155037,FALSE
XM_047163229.1,124629715,727.0647399,-0.071949789,0.261304104,-0.275348867,0.783048224,0.960464666,FALSE
XM_047163232.1,124629717,47.35760635,0.454095731,0.618844843,0.733779616,0.463083066,0.798421761,FALSE
XM_047163233.1,124629718,183.5279302,-0.013438636,0.163462155,-0.082212519,0.934477718,0.989768274,FALSE
XM_047163234.1,124629719,220.1811649,-0.246400108,0.377938055,-0.651958979,0.514427636,0.83191455,FALSE
XM_047163235.1,124629720,178.1169027,-0.19464775,0.200490954,-0.970855526,0.331620228,0.698921482,FALSE
XM_047163238.1,124629722,12.46188347,0.742291112,0.593937433,1.249779979,0.211379932,0.579925332,FALSE
XM_047163239.1,124629722,41.57528381,0.984809225,0.443087734,2.222605479,0.026242414,0.241541365,FALSE
XM_047163240.1,124629722,6.950077439,0.671553333,0.726727409,0.924078719,0.355445333,0.716785187,FALSE
XM_047163244.1,124629725,387.2760999,0.049021856,0.127291873,0.385113794,0.700153109,0.934056812,FALSE
XM_047163245.1,124629726,6.549847961,0.878241403,0.62728232,1.40007358,0.161491286,0.516094069,FALSE
XM_047163247.1,124629726,2.717027426,1.907244015,1.523166125,1.252157584,0.210512448,0.579396459,FALSE
XM_047163249.1,124629728,1126.57611,-2.593181407,1.187290637,-2.184116785,0.028953668,0.249643336,FALSE
XM_047163250.1,124629729,184.9767335,-0.396734952,0.23961205,-1.65573873,0.097774741,0.410815225,FALSE
XM_047163253.1,124629730,12.09915659,0.705774876,0.892575045,0.790717688,0.429108752,0.774256103,FALSE
XM_047163258.1,124629731,566.9339213,-0.266674076,0.125362814,-2.127218335,0.033401946,0.261955251,FALSE
XM_047163259.1,124629732,35.98497082,0.097979123,0.365109222,0.268355652,0.788425573,0.961675045,FALSE
XM_047163260.1,124629733,306.5861235,-0.158775211,0.15606709,-1.017352285,0.308985872,0.678876288,FALSE
XM_047163262.1,124629735,388.0800239,0.078344575,0.150219013,0.521535682,0.601993655,0.887944965,FALSE
XM_047163263.1,124629736,2306.755722,-0.061928463,0.340052072,-0.182114646,0.855492755,0.978035809,FALSE
XM_047163271.1,124629738,3126.304804,-1.015447412,0.554576504,-1.831032157,0.067095744,0.353721589,FALSE
XM_047163276.1,124629744,243.6252256,-0.427088813,0.18239762,-2.341526241,0.019205076,0.214599482,FALSE
XM_047163277.1,124629746,54.40348341,-0.204480878,0.238094304,-0.858823055,0.390438146,0.744544154,FALSE
XM_047163278.1,124629747,8634.722235,-0.253982695,0.243576551,-1.04272227,0.29707694,0.667984038,FALSE
XM_047163279.1,124629748,7.181506679,-0.598043336,1.546209208,-0.386780348,0.698918827,0.934056812,FALSE
XM_047163281.1,124629745,40.31519098,0.171743673,0.341888961,0.502337578,0.61543008,0.894849137,FALSE
XM_047163282.1,124629749,10.73118795,-0.326501204,0.529739098,-0.616343413,0.537667892,0.847606936,FALSE
XM_047163283.1,124629751,609.8408792,0.145602576,0.247752012,0.587694826,0.556737149,0.860366258,FALSE
XM_047163284.1,124629752,427.9998036,0.589991574,0.332273328,1.775621225,0.075795369,0.370462944,FALSE
XM_047163285.1,124629753,63.92509266,-0.891175152,0.354112341,-2.516645281,0.011847804,0.1713593,FALSE
XM_047163286.1,124629754,912.8591198,0.339413954,0.226087448,1.501250759,0.133290716,0.470617142,FALSE
XM_047163287.1,124629755,2047.676486,0.704460493,0.304080338,2.316692022,0.020520514,0.221117695,FALSE
XM_047163289.1,124629757,214.5048149,0.826963547,0.432843734,1.910536024,0.056064233,0.329738606,FALSE
XM_047163290.1,124629758,797.0543965,0.152717222,0.209356627,0.729459695,0.465720514,0.800415725,FALSE
XM_047163291.1,124629759,425.9133074,0.293942533,0.33298331,0.882754555,0.377368899,0.734946736,FALSE
XM_047163292.1,124629760,9670.053834,-0.339493362,0.319750368,-1.061745021,0.288351455,0.658710954,FALSE
XM_047163295.1,124629763,6673.112303,0.564919817,0.380100892,1.486236495,0.137216578,0.476803668,FALSE
XM_047163296.1,124629764,4867.043885,-0.980841318,0.48879474,-2.006652768,0.044786649,0.299228428,FALSE
XM_047163297.1,124629765,26.41193507,-5.062417133,1.850679059,-2.735437627,0.006229739,0.128155823,FALSE
XM_047163298.1,124629762,3799.669543,-0.812631164,0.56666826,-1.434050963,0.15155772,0.498349736,FALSE
XM_047163302.1,124629767,200.0819,0.064511724,0.208880226,0.308845531,0.757439032,0.953437291,FALSE
XM_047163310.1,124629771,1122.14263,1.056852724,0.891783487,1.185100126,0.235977861,0.604074293,FALSE
XM_047163311.1,124629769,180.2414132,-0.000280587,0.281751374,-0.000995869,0.999205412,1,FALSE
XM_047163312.1,124629772,360.9720663,-0.57101827,0.21866018,-2.611441504,0.009016141,0.151533147,FALSE
XM_047163313.1,124629773,332.7731997,0.230661802,0.179201138,1.287167059,0.198036066,0.563053877,FALSE
XM_047163314.1,124629774,113.1368269,0.603909222,0.222867906,2.709718205,0.006734039,0.132048153,FALSE
XM_047163315.1,124629775,1945.667282,-0.515574723,0.442659711,-1.164720236,0.244132255,0.614097278,FALSE
XM_047163316.1,124629776,159.731468,-0.00564046,0.175262339,-0.032182956,0.974326148,0.998613935,FALSE
XM_047163317.1,124629777,88.40123411,-0.065608249,0.228009351,-0.287743677,0.773542954,0.958013245,FALSE
XM_047163318.1,124629778,2751.208323,-0.629459618,0.39121137,-1.609001338,0.107616049,0.430338477,FALSE
XM_047163319.1,124629780,443.3890004,0.045338173,0.255524926,0.177431509,0.859169459,0.978639305,FALSE
XM_047163320.1,124629781,17.85915684,-0.031200278,0.424248357,-0.073542484,0.941374438,0.991761119,FALSE
XM_047163322.1,124629779,2285.975814,-0.729304907,0.688014898,-1.06001325,0.289138572,0.659132469,FALSE
XM_047163330.1,124629783,4.2643442,-0.915781531,1.04388167,-0.877284809,0.380331961,0.736911115,FALSE
XM_047163339.1,124629784,387.6713871,0.046504024,0.267350096,0.173944295,0.861909241,0.978850424,FALSE
XM_047163345.1,124629785,6.603831222,0.024071463,0.926790899,0.025972917,0.97927894,0.99927325,FALSE
XM_047163349.1,124629792,2.426956501,0.456260801,1.132772789,0.402782275,0.687108402,0.927772925,FALSE
XM_047163350.1,124629788,4555.180394,-0.576601633,0.239428709,-2.408239327,0.016029669,0.1983237,FALSE
XM_047163360.1,124629797,123.8865329,-0.721171166,0.26588303,-2.712362517,0.006680549,0.131878062,FALSE
XM_047163361.1,124629798,585.6317329,0.231876231,0.266458938,0.870213749,0.384183604,0.739351842,FALSE
XM_047163363.1,124629799,64.69133424,0.519179232,0.525247052,0.988447684,0.322933444,0.691220337,FALSE
XM_047163364.1,124629800,256.2688218,-0.073589363,0.254370124,-0.289300341,0.772351552,0.95739211,FALSE
XM_047163366.1,124629803,80.75919208,3.341777453,2.225421385,1.501638061,0.133190608,0.470496854,FALSE
XM_047163369.1,124629805,4.295535583,2.503818072,2.971203958,0.842694782,0.399399166,0.750902607,FALSE
XM_047163370.1,124629806,1080.080379,-0.379683351,0.499873122,-0.759559444,0.447517969,0.789628108,FALSE
XM_047163374.1,124629809,55.91370691,-0.273624448,0.361003577,-0.75795495,0.448477953,0.7900562,FALSE
XM_047163376.1,124629811,38.06233047,-0.139822408,0.287341825,-0.486606529,0.626537196,0.897646365,FALSE
XM_047163377.1,124629812,113.8108796,-0.22004734,0.310554006,-0.708563844,0.47859518,0.810337,FALSE
XM_047163378.1,124629813,448.5039356,0.196458172,0.204631396,0.960058798,0.337025623,0.703723677,FALSE
XM_047163384.1,124629815,10097.60791,-0.465332828,0.413145645,-1.126316672,0.260031503,0.630076335,FALSE
XM_047163385.1,124629816,109.9168921,0.235304364,0.887943252,0.264999327,0.791009981,0.962755003,FALSE
XM_047163395.1,124629822,174.0872627,-0.099111272,0.125308683,-0.790936983,0.428980766,0.774200964,FALSE
XM_047163396.1,124629823,1295.442724,0.030787096,0.283425292,0.108625083,0.913499865,0.982588153,FALSE
XM_047163404.1,124629827,177.565174,-0.146430837,0.578578757,-0.25308713,0.800200884,0.965367659,FALSE
XM_047163405.1,124629828,46.06973115,-0.572495552,0.795541842,-0.719629719,0.471753009,0.80503655,FALSE
XM_047163408.1,124629829,200.7985565,-0.39645578,0.205333017,-1.930794107,0.053508519,0.323728297,FALSE
XM_047163413.1,124629833,52.85259131,-0.072990195,0.376468024,-0.193881525,0.84626865,0.977210476,FALSE
XM_047163414.1,124629834,3.50391286,0.280872233,0.735277645,0.381994794,0.702465226,0.935011718,FALSE
XM_047163420.1,124629836,3737.201597,0.067286581,0.274317263,0.245287448,0.80623387,0.967989666,FALSE
XM_047163421.1,124629837,8657.963666,-1.761272283,0.825577701,-2.133381608,0.032893435,0.260858912,FALSE
XM_047163422.1,124629838,7.560638154,-0.908841212,0.77105355,-1.178700509,0.238517453,0.607624838,FALSE
XM_047163423.1,124629839,907.2907551,-0.299762018,0.250206892,-1.198056598,0.230894984,0.598450427,FALSE
XM_047163430.1,124629841,94.49758615,-0.410492889,0.613117561,-0.669517421,0.503165471,0.825083959,FALSE
XM_047163431.1,124629842,2.592854658,0.158876587,3.363030114,0.047242095,0.962320278,0.995470787,FALSE
XM_047163432.1,124629843,56.88688993,0.204271402,0.45613657,0.447829478,0.654276267,0.911513091,FALSE
XM_047163434.1,124629844,844.1325768,-0.176021111,0.18690652,-0.941760138,0.346315458,0.708200848,FALSE
XM_047163449.1,124629846,16.07205678,17.3237756,2.767493364,6.259735191,3.86E-10,2.63E-07,TRUE
XM_047163451.1,124629847,3.955487088,1.558473151,0.865761196,1.800118969,0.071841855,0.362487654,FALSE
XM_047163455.1,124629851,4.836403228,2.729544027,2.750664326,0.992321746,0.321040598,0.689574042,FALSE
XM_047163462.1,124629853,244.3330845,1.339695576,0.540958801,2.476520528,0.013267,0.181443173,FALSE
XM_047163473.1,124629853,2.801885953,0.51868245,1.10632603,0.46883327,0.639188817,0.903929818,FALSE
XM_047163489.1,124629854,1800.993776,-0.178279487,0.246922861,-0.722004784,0.470291536,0.803698417,FALSE
XM_047163501.1,124629852,6.179322285,1.199178365,0.675959128,1.774039754,0.076056575,0.371007153,FALSE
XM_047163506.1,124629855,334.3645239,0.120035447,0.229708129,0.522556372,0.601283008,0.887550394,FALSE
XM_047163507.1,124629856,5236.87186,-0.562101523,0.222467312,-2.526670182,0.011514958,0.169408464,FALSE
XM_047163508.1,124629857,805.8916071,0.126435689,0.175964849,0.7185281,0.472431728,0.805345521,FALSE
XM_047163511.1,124629860,169.0712906,0.061781184,0.16004766,0.386017413,0.699483773,0.934056812,FALSE
XM_047163512.1,124629861,428.8959072,-0.076733796,0.281456363,-0.272631234,0.7851367,0.960630141,FALSE
XM_047163515.1,124629864,289.6636152,-0.153253129,0.195060243,-0.785670759,0.432060399,0.776089684,FALSE
XM_047163516.1,124629865,47.16308107,-0.756283932,0.419997377,-1.800687273,0.071752185,0.362487654,FALSE
XM_047163517.1,124629863,1898.618042,-0.969088264,0.36805519,-2.632997142,0.008463506,0.147308038,FALSE
XM_047163521.1,124629867,45.69614533,-0.431704135,0.426235605,-1.012829828,0.311141451,0.680947872,FALSE
XM_047163528.1,124629871,506.751838,-0.092518822,0.349269337,-0.264892484,0.791092289,0.962755003,FALSE
XM_047163529.1,124629874,6.716016645,-0.186486365,1.663974702,-0.112072837,0.910765655,0.982588153,FALSE
XM_047163530.1,124629874,17.47587864,0.567796286,0.400510155,1.417682618,0.156283447,0.505950416,FALSE
XM_047163531.1,124629875,320.5539002,0.224590212,0.328258796,0.684186426,0.493857452,0.819377611,FALSE
XM_047163532.1,124629876,15427.54189,-1.634774896,0.766551332,-2.132635909,0.032954605,0.260858912,FALSE
XM_047163536.1,124629880,423.5719461,1.248530109,0.817955656,1.526403173,0.126909488,0.460181331,FALSE
XM_047163537.1,124629881,160.6427573,-0.02814989,0.312639721,-0.09003939,0.928255913,0.987169192,FALSE
XM_047163538.1,124629879,629.4775297,-1.500576253,0.476701586,-3.147831465,0.001644865,0.069225896,FALSE
XM_047163539.1,124629882,7.799296633,-1.153678173,2.425961059,-0.475555108,0.634391364,0.901626384,FALSE
XM_047163540.1,124629883,168.7879283,0.342741375,0.427206884,0.802284297,0.422388524,0.770154075,FALSE
XM_047163541.1,124629885,195.2383531,-7.061435447,2.085861694,-3.385380473,0.000710797,0.046491529,TRUE
XM_047163542.1,124629886,302.7402063,0.054373583,0.174711971,0.311218415,0.755634584,0.952450171,FALSE
XM_047163543.1,124629887,5.64914639,21.41787092,6.91875675,3.095624213,0.001963991,0.075536415,FALSE
XM_047163546.1,124629891,519.8920415,1.177685205,0.889093541,1.32459089,0.185306879,0.548232884,FALSE
XM_047163547.1,124629892,2.430107504,2.299129767,1.511824027,1.520765463,0.128318704,0.462627551,FALSE
