transcript_id,gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,test
XM_047165753.1,124631385,113.8907333,2.90381622,0.862853093,3.36536572,0.000764423,0.030332541,TRUE
XM_047165772.1,124631397,2316.775777,-8.571783448,2.072042014,-4.136877241,3.52E-05,0.002794006,TRUE
XM_047165848.1,124631446,1118.450901,9.585900217,2.215740831,4.326273219,1.52E-05,0.001442476,TRUE
XM_047165855.1,124631456,982.0152623,4.346560958,0.860558491,5.050860576,4.40E-07,7.26E-05,TRUE
XM_047165987.1,124631540,88.76946209,-6.205723731,1.823826775,-3.402583961,0.000667518,0.027269676,TRUE
XM_047166169.1,124631667,4832.274841,11.22203536,1.334778615,8.407413214,4.19E-17,6.76E-14,TRUE
XM_047166214.1,124631682,150.1084431,-8.198514334,2.139130483,-3.832638729,0.000126776,0.007439066,TRUE
XM_047166232.1,124631687,2380.2284,-10.0661635,2.413297016,-4.171124992,3.03E-05,0.002508213,TRUE
XM_047166378.1,124631780,12.76121229,-4.739395099,1.437519575,-3.296925609,0.000977494,0.037260219,TRUE
XM_047166390.1,124631787,49.99260919,-5.192892721,1.23814076,-4.194105299,2.74E-05,0.002362891,TRUE
XM_047166546.1,124631912,111.8021768,-8.28222596,2.051106278,-4.037931164,5.39E-05,0.003925554,TRUE
XM_047166547.1,124631913,135.0311078,-10.00364071,2.330969491,-4.291622325,1.77E-05,0.001590111,TRUE
XM_047166571.1,124631934,138.5597615,-4.908141126,1.509629477,-3.251222369,0.001149099,0.042302588,TRUE
XM_047166627.1,124631974,110.9316979,-8.494005038,2.031967377,-4.180187701,2.91E-05,0.002452228,TRUE
XM_047166630.1,124631973,130.5933587,-6.277296799,1.850135239,-3.392885378,0.000691606,0.028010204,TRUE
XM_047166632.1,124631978,811.0376428,5.567175332,1.16267463,4.788248739,1.68E-06,0.000223141,TRUE
XM_047166651.1,124631995,736.3083293,-10.13483733,2.926274193,-3.463392924,0.000533409,0.022750945,TRUE
XM_047166729.1,124632070,84.75049722,2.178916905,0.6727753,3.238699316,0.001200761,0.04356568,TRUE
XM_047166735.1,124632075,198.6533796,-9.583715932,2.268057373,-4.225517418,2.38E-05,0.002117537,TRUE
XM_047166774.1,124632105,36.63606779,-9.184318158,2.309814342,-3.976214881,7.00E-05,0.004813057,TRUE
XM_047166824.1,124632138,41.95145614,-5.091221339,1.308982073,-3.889450774,0.000100471,0.006316647,TRUE
XM_047166827.1,124632140,931.0898437,7.925769603,1.099353877,7.209479828,5.62E-13,3.20E-10,TRUE
XM_047166838.1,124632151,53.92312693,5.515541863,1.096516002,5.030060531,4.90E-07,7.88E-05,TRUE
XM_047166875.1,124632167,588.8469802,-10.37396354,2.152093974,-4.820404528,1.43E-06,0.000198159,TRUE
XM_047166876.1,124632168,731.2426897,-9.161810796,1.963436109,-4.666212846,3.07E-06,0.000357886,TRUE
XM_047166877.1,124632169,365.8119142,-8.829447471,1.890464917,-4.670516438,3.00E-06,0.000354743,TRUE
XM_047166879.1,124632171,259.4184772,-8.130815042,2.017259975,-4.030623293,5.56E-05,0.004019413,TRUE
XM_047166880.1,124632172,392.3738282,-8.752025936,2.176952127,-4.020311622,5.81E-05,0.004137717,TRUE
XM_047166889.1,124632175,116.8828757,-6.155815942,1.621829372,-3.795600234,0.000147287,0.008195572,TRUE
XM_047166974.1,124632220,26.8155955,-7.516426634,2.325856641,-3.231680964,0.001230644,0.0444593,TRUE
XM_047167130.1,124632330,397.8859015,7.33157289,1.262432641,5.807496301,6.34E-09,1.50E-06,TRUE
XM_047167174.1,124632359,119.6862251,-10.15632621,2.641938337,-3.844270724,0.000120911,0.00727121,TRUE
XM_047167310.1,124632458,42.31339025,-4.264393174,0.975555273,-4.371247115,1.24E-05,0.001220514,TRUE
XM_047167330.1,124632482,6.498423034,-22.23985224,2.937672602,-7.570568694,3.72E-14,3.27E-11,TRUE
XM_047167357.1,124632498,152.6512034,-7.405113216,2.299564401,-3.220224322,0.001280903,0.046102993,TRUE
XM_047167419.1,124632547,760.8427835,6.465917039,1.233912727,5.240173716,1.60E-07,2.88E-05,TRUE
XM_047167502.1,124632607,83.31855489,-5.494075038,1.552910228,-3.537921858,0.000403289,0.018213797,TRUE
XM_047167621.1,124632682,37.49504592,-9.14555465,2.319691914,-3.942572974,8.06E-05,0.005309432,TRUE
XM_047167825.1,124632839,284.0780238,9.181122237,1.921165256,4.778934143,1.76E-06,0.000227497,TRUE
XM_047167945.1,124632930,241.8869923,-6.518441925,1.980690091,-3.290995373,0.000998336,0.037610447,TRUE
XM_047168021.1,124632974,84.32346206,-5.700435516,1.553609599,-3.669155701,0.000243353,0.01208278,TRUE
XM_047168091.1,124633010,52.22424972,7.597071237,2.240921911,3.390154382,0.000698533,0.028063045,TRUE
XM_047168095.1,124633013,2898.095786,7.067063257,1.544838894,4.574627998,4.77E-06,0.000524882,TRUE
XM_047168185.1,124633088,36.79834661,-8.776344278,2.21619143,-3.960102074,7.49E-05,0.005072402,TRUE
XM_047168271.1,124633146,25.30266958,2.187773124,0.675056663,3.240873314,0.001191641,0.043537626,TRUE
XM_047168327.1,124633179,48.97917189,-5.797507947,1.293522489,-4.48195373,7.40E-06,0.000753798,TRUE
XM_047168354.1,124633200,155.3259712,3.51240294,0.911856474,3.85192521,0.000117193,0.00709163,TRUE
XM_047168386.1,124633213,79.48870673,-9.40342936,2.462556224,-3.818564331,0.000134231,0.007729724,TRUE
XM_047168431.1,124633259,180.3064709,5.73254009,0.992991367,5.773000937,7.79E-09,1.80E-06,TRUE
XM_047168437.1,124633261,115.0475403,-9.321255794,2.463105755,-3.784350621,0.00015411,0.008382569,TRUE
XM_047168584.1,124633389,140.3958245,-21.34926523,2.455669447,-8.693867674,3.50E-18,6.78E-15,TRUE
XM_047168800.1,124633538,810.1208274,-5.676152455,1.479272577,-3.8371241,0.000124484,0.007394172,TRUE
XM_047169070.1,124633748,348.6073908,-2.424055478,0.6967165,-3.479256595,0.000502807,0.02173293,TRUE
XM_047169215.1,124633850,371.9537531,3.765035859,0.999167128,3.768174265,0.000164446,0.008845362,TRUE
XM_047169385.1,124633993,61.08423814,-7.994688099,2.389999589,-3.345058357,0.000822653,0.032377733,TRUE
XM_047169496.1,124634082,106.2508501,3.388028337,0.933685864,3.628659777,0.000284896,0.013723219,TRUE
XM_047169538.1,124634115,23.4937296,-2.072836833,0.600847013,-3.44985793,0.000560882,0.023713782,TRUE
XM_047169577.1,124634153,132.9943517,5.733123917,1.7214798,3.330346319,0.00086738,0.033832102,TRUE
XM_047169620.1,124634177,612.3871649,9.870126378,1.382919047,7.137168587,9.53E-13,5.12E-10,TRUE
XM_047169640.1,124634204,24.56787022,-6.147936135,1.638716988,-3.751676573,0.000175656,0.009275336,TRUE
XM_047169678.1,124634227,11.66884983,2.537541107,0.677723917,3.744210651,0.000180962,0.009419742,TRUE
XM_047169700.1,124634242,187.8692395,-4.511826658,1.252914728,-3.601064427,0.000316917,0.014967759,TRUE
XM_047169731.1,124634263,541.5535777,-3.124942134,0.820263109,-3.809682647,0.000139145,0.007832585,TRUE
XM_047169795.1,124634292,31.49661314,-5.30224282,1.439031629,-3.684590883,0.00022907,0.011491495,TRUE
XM_047169855.1,124634320,8.652718057,-6.563871116,1.843129926,-3.561263384,0.000369075,0.016855568,TRUE
XM_047169861.1,124634325,24.6848428,4.805975604,1.502740693,3.198140322,0.00138317,0.048875357,TRUE
XM_047169895.1,124634344,317.4254027,-6.27915358,1.663350857,-3.775002463,0.000160006,0.008654631,TRUE
XM_047169964.1,124634395,1244.205447,3.927571009,1.107531185,3.546239656,0.000390771,0.017762636,TRUE
XM_047169993.1,124634419,224.181595,3.337909733,0.848238431,3.93510788,8.32E-05,0.005440194,TRUE
XM_047170115.1,124634515,72.73384038,3.26852315,0.836279685,3.908409125,9.29E-05,0.00591786,TRUE
XM_047170120.1,124634520,289.2905889,6.871778024,1.740951693,3.947138827,7.91E-05,0.005281077,TRUE
XM_047170283.1,124634628,23.59377738,-4.250214019,1.262495727,-3.366517547,0.000761237,0.030330454,TRUE
XM_047170366.1,124634706,332.6347838,7.606535561,1.588458457,4.788627317,1.68E-06,0.000223141,TRUE
XM_047170399.1,124634739,179.7204838,5.755853739,1.326051648,4.340595443,1.42E-05,0.001389681,TRUE
XM_047170401.1,124634737,30.12431186,3.924369122,1.198154964,3.27534354,0.001055336,0.039450806,TRUE
XM_047171262.1,124635379,92.63527877,-7.770490311,1.931750583,-4.022512211,5.76E-05,0.0041296,TRUE
XM_047171308.1,124635423,51.33038916,4.947947179,1.203676691,4.110694521,3.94E-05,0.003055413,TRUE
XM_047171323.1,124635442,923.644065,9.130645722,1.816117288,5.027563905,4.97E-07,7.88E-05,TRUE
XM_047171324.1,124635443,159.0644046,5.874754159,1.534488126,3.828478084,0.000128938,0.007520354,TRUE
XM_047171332.1,124635462,213.9071821,-10.25450238,2.38197757,-4.305037339,1.67E-05,0.001555661,TRUE
XM_047171369.1,124635506,1892.819462,-7.284459108,1.913872212,-3.806136618,0.000141154,0.007899753,TRUE
XM_047171397.1,124635514,371.3898941,-7.392300144,1.925945566,-3.838270548,0.000123904,0.007394172,TRUE
XM_047171512.1,124635586,92.07691223,-9.329725502,2.169838303,-4.299733067,1.71E-05,0.001561944,TRUE
XM_047171513.1,124635587,6.649030624,-6.81808329,1.965196208,-3.469416062,0.000521591,0.022345329,TRUE
XM_047171753.1,124635800,24.50956944,-8.596663634,2.682786058,-3.204379122,0.001353541,0.048180093,TRUE
XM_047172333.1,124636295,53.92429654,-8.22906984,2.297638053,-3.581534449,0.000341582,0.015899989,TRUE
XM_047172397.1,124636337,4808.295044,9.28498996,1.318621188,7.041438471,1.90E-12,9.70E-10,TRUE
XM_047172398.1,124636338,289.7811467,6.80471524,1.528289109,4.452505224,8.49E-06,0.000855991,TRUE
XM_047172416.1,124636350,210.5911525,-5.427391847,1.5191941,-3.572546686,0.000353526,0.016377239,TRUE
XM_047172420.1,124636354,157.0767925,-4.794549176,1.205881739,-3.975969632,7.01E-05,0.004813057,TRUE
XM_047172436.1,124636367,104.6550616,-5.936355959,1.833031498,-3.238545527,0.001201408,0.04356568,TRUE
XM_047172455.1,124636381,382.1847894,6.185885803,1.005873253,6.149766667,7.76E-10,2.29E-07,TRUE
XM_047172469.1,124636390,2993.269304,9.994977744,2.136174759,4.678913887,2.88E-06,0.000344725,TRUE
XM_047172496.1,124636412,8599.199605,12.57265595,1.571155049,8.002173911,1.22E-15,1.27E-12,TRUE
XM_047172511.1,124636423,7071.081229,10.30817598,1.364882673,7.552426432,4.27E-14,3.45E-11,TRUE
XM_047172567.1,124636468,631.9858383,6.530672093,1.048061374,6.231192424,4.63E-10,1.49E-07,TRUE
XM_047172663.1,124636535,12.57717088,-23.8946229,2.355892945,-10.14249096,3.58E-24,1.73E-20,TRUE
XM_047172664.1,124636536,23.17800598,-9.58986745,2.609696558,-3.674705942,0.000238124,0.011884081,TRUE
XM_047172670.1,124636539,7.74449238,-23.30008869,6.843523554,-3.404691824,0.000662388,0.027174732,TRUE
XM_047172701.1,124636565,5817.13773,8.450874815,1.467950976,5.756918965,8.57E-09,1.86E-06,TRUE
XM_047172732.1,124636581,5881.225902,7.543497721,1.977780168,3.814123451,0.000136667,0.007758354,TRUE
XM_047172777.1,124636611,189.7979156,3.21703042,0.795998862,4.041501282,5.31E-05,0.003895545,TRUE
XM_047172804.1,124636641,518.4516625,7.027644328,1.779575435,3.949056719,7.85E-05,0.005275329,TRUE
XM_047172810.1,124636650,32.12098633,-6.565902782,1.972051474,-3.329478399,0.000870088,0.033832102,TRUE
XM_047172855.1,124636694,271.8939852,6.47905557,1.037156146,6.246943237,4.19E-10,1.43E-07,TRUE
XM_047172864.1,124636702,96.23857476,-8.858687255,2.043786933,-4.334447546,1.46E-05,0.001414798,TRUE
XM_047172866.1,124636703,14.5997077,-23.62328392,3.560797688,-6.634267371,3.26E-11,1.21E-08,TRUE
XM_047172956.1,124636804,26.77545633,3.51239652,0.984804068,3.566594242,0.000361651,0.016594801,TRUE
XM_047173016.1,124636833,735.4771998,-8.159468687,1.866595569,-4.371310433,1.24E-05,0.001220514,TRUE
XM_047173095.1,124636874,3585.700023,2.81040941,0.840793193,3.342569175,0.000830067,0.032537268,TRUE
XM_047173177.1,124636907,1202.451217,12.3075299,2.246959548,5.477414987,4.32E-08,8.89E-06,TRUE
XM_047173198.1,124636925,203.859583,6.097130605,1.165204555,5.232669729,1.67E-07,2.94E-05,TRUE
XM_047173282.1,124636982,204.3060118,-7.419208347,2.051242853,-3.616933186,0.000298114,0.014218433,TRUE
XM_047173289.1,124636990,36.13646993,-8.767871571,2.485798687,-3.527184892,0.000420003,0.018814987,TRUE
XM_047173334.1,124637020,33.95633079,-5.936666909,1.737204529,-3.417367851,0.000632298,0.026161998,TRUE
XM_047173338.1,124637023,41.21118207,-24.38828975,2.953041265,-8.258702661,1.47E-16,2.04E-13,TRUE
XM_047173384.1,124637063,14.90404025,-24.09276269,3.460114021,-6.962996753,3.33E-12,1.61E-09,TRUE
XM_047173391.1,124637071,154.9279182,-7.295952737,2.161940507,-3.374724103,0.000738897,0.029561998,TRUE
XM_047173449.1,124637110,43.35001879,-6.646744147,2.050807626,-3.241037367,0.001190956,0.043537626,TRUE
XM_047173703.1,124637338,21550.37405,7.013706574,1.964971812,3.569367525,0.000357844,0.016498318,TRUE
XM_047174308.1,124637687,204.336317,3.469750198,0.77001182,4.506099919,6.60E-06,0.000680109,TRUE
XM_047174312.1,124637692,51.25986953,-6.809949985,2.072992063,-3.285082517,0.001019525,0.038259852,TRUE
XM_047174314.1,124637695,129.4378747,8.565652867,1.696240651,5.049786338,4.42E-07,7.26E-05,TRUE
XM_047174356.1,124637728,2946.667745,8.90676208,1.684648886,5.287013902,1.24E-07,2.31E-05,TRUE
XM_047174851.1,124638053,317.0310076,4.038240878,0.968768469,4.16842724,3.07E-05,0.00251657,TRUE
XM_047174865.1,124638058,349.0538571,8.039197052,2.435659798,3.300623945,0.000964701,0.036917922,TRUE
XM_047175038.1,124638155,231.5579166,-6.032549189,1.561550709,-3.86317854,0.000111921,0.006858358,TRUE
XM_047175114.1,124638217,158.9736678,5.893888705,1.452927904,4.056559646,4.98E-05,0.003766967,TRUE
XM_047175127.1,124638228,33.66871632,-8.645145093,2.279129957,-3.793177773,0.000148732,0.008205805,TRUE
XM_047175128.1,124638229,43.09569995,-8.668460025,2.38308319,-3.637497869,0.000275299,0.013327247,TRUE
XM_047175273.1,124638331,13.437031,-7.176112567,2.028779495,-3.537157481,0.000404458,0.018213797,TRUE
XM_047175425.1,124638455,30.88851355,-6.400953026,1.963321697,-3.260267044,0.001113074,0.041132743,TRUE
XM_047175427.1,124638457,11.85912416,-4.202657601,1.172185468,-3.585317951,0.000336668,0.015746944,TRUE
XM_047175452.1,124638481,96.15737703,7.27316653,1.833008695,3.967884358,7.25E-05,0.004944195,TRUE
XM_047175492.1,124638519,3372.605012,7.04907005,0.970458611,7.26364831,3.77E-13,2.81E-10,TRUE
XM_047175583.1,124638568,890.7828767,9.466689255,1.600167308,5.916062158,3.30E-09,8.19E-07,TRUE
XM_047176073.1,124638919,294.6677416,2.260968245,0.675483954,3.347182758,0.000816374,0.032261756,TRUE
XM_047176224.1,124639016,91.84346495,-17.39810492,2.834419389,-6.13815478,8.35E-10,2.38E-07,TRUE
XM_047176241.1,124639028,80.21185671,-9.014990425,2.173865865,-4.146985594,3.37E-05,0.00271807,TRUE
XM_047176359.1,124639127,44.7381334,-6.587262589,2.06140122,-3.195526677,0.001395759,0.04914086,TRUE
XM_047176539.1,124639273,1803.916232,7.236436128,1.861690238,3.887024802,0.00010148,0.006338923,TRUE
XM_047176566.1,124639296,114.624248,-7.180733747,1.712716474,-4.192599217,2.76E-05,0.002362891,TRUE
XM_047176943.1,124639527,285.6964359,-7.555935335,1.979395256,-3.817294858,0.000134923,0.007729724,TRUE
XM_047176945.1,124639529,237.423641,-6.049245838,1.837681599,-3.291781253,0.00099555,0.037610447,TRUE
XM_047177069.1,124639629,165.411239,-8.681373382,2.243681879,-3.869253241,0.000109169,0.0067336,TRUE
XM_047177096.1,124639654,75.77958737,42.08368405,3.608916581,11.66102987,2.02E-31,1.95E-27,TRUE
XM_047177138.1,124639691,594.8592535,-11.07492832,2.572665882,-4.304845179,1.67E-05,0.001555661,TRUE
XM_047177140.1,124639694,85.49385718,-5.609679638,1.351848301,-4.149636934,3.33E-05,0.002709357,TRUE
XM_047177200.1,124639738,148.1830115,6.52858499,1.444584438,4.519351601,6.20E-06,0.000645772,TRUE
XM_047177208.1,124639743,335.5324228,7.385325812,1.280537377,5.767364503,8.05E-09,1.81E-06,TRUE
XM_047177209.1,124639744,556.3895905,4.449220163,0.909064278,4.894285553,9.87E-07,0.000140867,TRUE
XM_047177298.1,124639816,104.2247711,-7.678671649,1.56907937,-4.893743298,9.89E-07,0.000140867,TRUE
XM_047177422.1,124639919,24.32502083,-23.95585431,2.708441475,-8.844885347,9.16E-19,2.22E-15,TRUE
XM_047177424.1,124639921,18.59181862,-8.501777432,2.561710158,-3.318789757,0.000904085,0.034911209,TRUE
XM_047178004.1,124640291,14.95756625,-23.17336845,2.864545291,-8.089719693,5.98E-16,7.24E-13,TRUE
XM_047178008.1,124640296,66.27457857,-7.583398395,2.361221141,-3.211642596,0.001319785,0.04715186,TRUE
XM_047178011.1,124640298,531.9108165,-8.936967517,1.917227927,-4.661400656,3.14E-06,0.000361997,TRUE
XM_047178047.1,124640332,2613.826964,11.77478786,1.769089148,6.655847658,2.82E-11,1.14E-08,TRUE
XM_047178080.1,124640347,1142.069596,-8.053899417,1.971496619,-4.085170292,4.40E-05,0.003357786,TRUE
XM_047178121.1,124640376,195.5830211,5.079401589,0.852689911,5.956915317,2.57E-09,6.55E-07,TRUE
XM_047178216.1,124640440,15.04368462,-7.609135734,2.042138752,-3.726062064,0.000194495,0.009950465,TRUE
XM_047178217.1,124640442,53.25460174,-7.759418415,2.144243648,-3.618720485,0.000296063,0.014190514,TRUE
XM_047178385.1,124640570,201.7051408,-3.166618593,0.82071421,-3.858369399,0.000114146,0.006950704,TRUE
XM_047178417.1,124640586,2679.158124,8.333845274,1.807567788,4.610529867,4.02E-06,0.000457496,TRUE
XM_047178692.1,124640769,10.4817967,-7.011070689,2.045099651,-3.428229371,0.000607532,0.025353983,TRUE
XM_047178706.1,124640780,144.6243862,5.881309568,1.18818465,4.94982793,7.43E-07,0.000110642,TRUE
XM_047178710.1,124640785,7.396034848,23.09727447,3.9619224,5.829814959,5.55E-09,1.34E-06,TRUE
XM_047178865.1,124640904,72.0398441,-10.77351988,3.069710337,-3.509621006,0.000448746,0.019570978,TRUE
XM_047178979.1,124640979,56.14153526,4.093349659,1.021562176,4.006951077,6.15E-05,0.004315337,TRUE
XM_047179007.1,124641001,109.6099557,4.577192835,0.96219314,4.757041643,1.96E-06,0.000247018,TRUE
XM_047179069.1,124641063,50.957134,4.093654072,1.253343293,3.266187399,0.001090061,0.040592189,TRUE
XM_047179110.1,124641127,522.7393018,-10.38782884,2.137993813,-4.858680494,1.18E-06,0.000165816,TRUE
XM_047179111.1,124641128,181.5068914,-10.06491291,2.395521949,-4.2015532,2.65E-05,0.002312253,TRUE
XM_047179112.1,124641129,210.6907707,-7.306726913,1.745183265,-4.186796342,2.83E-05,0.00240283,TRUE
XM_047179113.1,124641130,58.97217324,-9.277675075,2.571157464,-3.608365184,0.000308133,0.014624213,TRUE
XM_047179225.1,124641209,70.39556881,-6.711155996,1.906673136,-3.519825117,0.000431831,0.019091287,TRUE
XM_047179582.1,124641499,40.46932127,-4.955017794,1.352786879,-3.662822185,0.000249452,0.012197936,TRUE
XM_047179752.1,124641605,1120.96829,6.40184261,1.041098282,6.14912417,7.79E-10,2.29E-07,TRUE
XM_047179947.1,124641758,115.9902361,-2.981265678,0.863637635,-3.451986754,0.000556475,0.023630664,TRUE
XM_047180112.1,124641864,45.56333553,2.326062584,0.609330211,3.817408925,0.000134861,0.007729724,TRUE
XM_047180144.1,124641891,245.3857083,4.824194348,1.272630786,3.790725796,0.000150208,0.008216447,TRUE
XM_047180166.1,124641911,4184.751542,10.85593776,1.63302071,6.6477649,2.98E-11,1.15E-08,TRUE
XM_047180184.1,124641923,2332.106381,13.26314615,2.138846586,6.201074093,5.61E-10,1.75E-07,TRUE
XM_047180199.1,124641936,1498.00954,10.02161796,2.081653656,4.814258095,1.48E-06,0.000201478,TRUE
XM_047180227.1,124641956,1966.328965,11.36201736,1.651829995,6.878442328,6.05E-12,2.55E-09,TRUE
XM_047180300.1,124642009,148.6228092,32.80880496,6.557783463,5.003032678,5.64E-07,8.81E-05,TRUE
XM_047180327.1,124642026,124.9303125,23.3796475,2.391015187,9.778125891,1.40E-22,4.51E-19,TRUE
XM_047180335.1,124642039,29.381615,-6.126730625,1.606599576,-3.813477059,0.000137025,0.007758354,TRUE
XM_047180359.1,124642060,3094.290796,8.835253086,1.935029802,4.565951945,4.97E-06,0.000540922,TRUE
XM_047180360.1,124642061,4022.438476,6.073834637,1.663368083,3.651527704,0.000260685,0.012683175,TRUE
XM_047180362.1,124642062,5053.500872,11.52603921,1.882102736,6.124022343,9.12E-10,2.52E-07,TRUE
XM_047180429.1,124642115,224.3514262,5.247220101,1.054398757,4.976504442,6.47E-07,9.95E-05,TRUE
XM_047180470.1,124642157,478.820365,-2.241057918,0.542285623,-4.132615401,3.59E-05,0.002808191,TRUE
XM_047180486.1,124642173,18.50958753,7.615300508,1.861134861,4.091751044,4.28E-05,0.003289791,TRUE
XM_047180507.1,124642196,141.9920254,7.848366586,1.601028221,4.902078854,9.48E-07,0.000139109,TRUE
XM_047180538.1,124642222,67.21852215,1.909036006,0.598092235,3.191875592,0.001413522,0.049585942,TRUE
XM_047180697.1,124642318,9746.267527,6.437997638,1.712728277,3.758913614,0.000170653,0.009128507,TRUE
XM_047180748.1,124642351,465.6142971,2.183242657,0.556699261,3.921763168,8.79E-05,0.005711949,TRUE
XM_047181046.1,124642587,44.5016846,-5.199507395,1.25835752,-4.131979435,3.60E-05,0.002808191,TRUE
XM_047181298.1,124642696,940.7224894,2.972820228,0.79853146,3.722859242,0.000196979,0.0099851,TRUE
XM_047181740.1,124642944,7.945859337,-5.197383831,1.343268366,-3.869207348,0.00010919,0.0067336,TRUE
XM_047181836.1,124643002,282.2240489,6.947700813,1.294835505,5.365701501,8.06E-08,1.59E-05,TRUE
XM_047181990.1,124643125,1096.554144,3.231216269,0.861786274,3.749440398,0.00017723,0.009275336,TRUE
XM_047182024.1,124643150,75.17538861,4.713903429,1.204508709,3.913548646,9.09E-05,0.005831614,TRUE
XM_047182171.1,124643264,57.36534642,22.70390788,3.135305307,7.241370668,4.44E-13,2.87E-10,TRUE
XM_047182363.1,124643384,452.752017,5.86169716,1.276038333,4.593668552,4.36E-06,0.000490316,TRUE
XM_047182399.1,124643412,488.7873991,6.724506768,1.62379572,4.141227057,3.45E-05,0.002764193,TRUE
XM_047182434.1,124643446,230.7583966,3.532148733,0.921291071,3.833911825,0.000126121,0.007439066,TRUE
XM_047182552.1,124643538,159.3721867,4.683621723,1.234984318,3.792454411,0.000149166,0.008205805,TRUE
XM_047182765.1,124643717,5268.661229,3.200533869,0.996197869,3.212749161,0.001314711,0.047144547,TRUE
XM_047182805.1,124643743,146.7936864,3.628100015,1.068601558,3.395185033,0.000685822,0.027899714,TRUE
XM_047182852.1,124643769,242.194493,5.361640467,1.178775384,4.548483569,5.40E-06,0.000573851,TRUE
XM_047182882.1,124643787,324.1596345,4.996861397,0.884905619,5.646773271,1.63E-08,3.44E-06,TRUE
XM_047183005.1,124643877,5913.022705,3.48732275,0.80616444,4.325820612,1.52E-05,0.001442476,TRUE
XM_047183018.1,124643890,318.4905685,4.55973994,1.061600527,4.295156062,1.75E-05,0.001579618,TRUE
XM_047183310.1,124644096,225.811637,-6.607571392,1.581946335,-4.176861911,2.96E-05,0.002466893,TRUE
XM_047183625.1,124644321,199.4394211,9.143937729,1.678162373,5.448780091,5.07E-08,1.02E-05,TRUE
XM_047183949.1,124644519,76.46708608,-9.322492606,2.652232824,-3.514960121,0.00043982,0.019268496,TRUE
XM_047184135.1,124644643,121.0614843,-7.125411982,1.819182599,-3.916820657,8.97E-05,0.005791414,TRUE
XM_047184183.1,124644678,29.84702238,-4.958136439,1.331021717,-3.725060513,0.000195268,0.009950465,TRUE
XM_047184291.1,124644762,95.66463632,-8.272009555,2.239064181,-3.694404844,0.000220402,0.011114251,TRUE
XM_047184389.1,124644804,739.7206976,7.323437451,1.062080443,6.895369834,5.37E-12,2.36E-09,TRUE
XM_047184512.1,124644873,245.426011,5.076572662,1.106673063,4.587237938,4.49E-06,0.000499846,TRUE
