NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	XM_047184212	na	242	1.2770665884017944	0.00552429	No	
row_1	XM_047174967	na	271	1.2544349431991577	0.02439889	No	
row_2	XM_047168527	na	781	0.9776731729507446	0.007867905	No	
row_3	XM_047173841	na	786	0.9771527051925659	0.023712594	No	
row_4	XM_047169328	na	1070	0.8614510893821716	0.019759296	No	
row_5	XM_047184957	na	1118	0.8468669056892395	0.030699708	No	
row_6	XM_047172995	na	1133	0.842160701751709	0.04367877	No	
row_7	XM_047183463	na	1158	0.8368063569068909	0.055928335	No	
row_8	XM_047171114	na	1348	0.7767747640609741	0.056607727	No	
row_9	XM_047184534	na	1440	0.7471204400062561	0.06308295	No	
row_10	XM_047180699	na	1587	0.7111884951591492	0.065439105	No	
row_11	XM_047175410	na	2004	0.6340512037277222	0.049209863	No	
row_12	XM_047163013	na	2188	0.6059929132461548	0.04745993	No	
row_13	XM_047177624	na	2214	0.601191520690918	0.055762984	No	
row_14	XM_047168996	na	2363	0.5758535265922546	0.05576088	No	
row_15	XM_047176277	na	2425	0.5627930760383606	0.061122634	No	
row_16	XM_047164924	na	2479	0.5526435971260071	0.06683017	No	
row_17	XM_047167315	na	2500	0.5483707189559937	0.07458349	No	
row_18	XM_047175645	na	2517	0.5461595058441162	0.082556896	No	
row_19	XM_047179191	na	2545	0.5425186157226562	0.0897649	No	
row_20	XM_047186210	na	2648	0.5179246664047241	0.09175812	No	
row_21	XM_047169011	na	2654	0.5167588591575623	0.09995246	No	
row_22	XM_047174042	na	2686	0.510655403137207	0.10637893	No	
row_23	XM_047182075	na	3199	0.429670512676239	0.08062576	No	
row_24	XM_047172336	na	3213	0.42712724208831787	0.08683016	No	
row_25	XM_047168997	na	3440	0.40579289197921753	0.07902393	No	
row_26	XM_047171549	na	3451	0.40294957160949707	0.08502232	No	
row_27	XM_047170785	na	3486	0.3984667658805847	0.0894078	No	
row_28	XM_047172381	na	3510	0.39547041058540344	0.094449304	No	
row_29	XM_047166307	na	3511	0.3953177332878113	0.10096322	No	
row_30	XM_047184740	na	3543	0.39152684807777405	0.10542673	No	
row_31	XM_047184846	na	3576	0.386958509683609	0.10975083	No	
row_32	XM_047178748	na	3751	0.3626319468021393	0.10456802	No	
row_33	XM_047167247	na	3923	0.36106404662132263	0.09955176	No	
row_34	XM_047173650	na	4208	0.35169288516044617	0.087134704	No	
row_35	XM_047163228	na	4234	0.3482483923435211	0.09126984	No	
row_36	XM_047171735	na	4419	0.3397945761680603	0.085069455	No	
row_37	XM_047180398	na	4484	0.3289945721626282	0.08638638	No	
row_38	XM_047177782	na	4626	0.307239830493927	0.082407035	No	
row_39	XM_047174032	na	4747	0.2906387746334076	0.07950082	No	
row_40	XM_047182047	na	4825	0.2824007570743561	0.07921633	No	
row_41	XM_047179179	na	4916	0.2713640034198761	0.077916324	No	
row_42	XM_047182404	na	4927	0.27026477456092834	0.081728384	No	
row_43	XM_047169086	na	5154	0.23687554895877838	0.07113879	No	
row_44	XM_047176888	na	5197	0.228375643491745	0.072208546	No	
row_45	XM_047168781	na	5286	0.2181883305311203	0.07016058	No	
row_46	XM_047167648	na	5440	0.19951003789901733	0.06363658	No	
row_47	XM_047175068	na	5535	0.187051460146904	0.06069079	No	
row_48	XM_047185593	na	5604	0.17781603336334229	0.05926013	No	
row_49	XM_047177491	na	5622	0.17657370865345	0.06107949	No	
row_50	XM_047185769	na	5742	0.1629735231399536	0.056133773	No	
row_51	XM_047167008	na	5946	0.13165415823459625	0.0452853	No	
row_52	XM_047177661	na	6037	0.11732655763626099	0.041447118	No	
row_53	XM_047184941	na	6123	0.10297641158103943	0.037693117	No	
row_54	XM_047174957	na	6161	0.09791179746389389	0.036933765	No	
row_55	XM_047168718	na	6164	0.09733720868825912	0.0384094	No	
row_56	XM_047170915	na	6337	0.07306680083274841	0.02858349	No	
row_57	XM_047180698	na	6700	0.041392095386981964	0.0060514784	No	
row_58	XM_047176932	na	6760	0.03614986687898636	0.0028636379	No	
row_59	XM_047184946	na	6761	0.036107711493968964	0.0034586086	No	
row_60	XM_047163679	na	6854	0.030442271381616592	-0.0019394786	No	
row_61	XM_047171668	na	6902	0.02532860077917576	-0.004536102	No	
row_62	XM_047173927	na	6921	0.024676481261849403	-0.0052837813	No	
row_63	XM_047165334	na	6925	0.024573979899287224	-0.005071241	No	
row_64	XM_047176334	na	7137	0.0037447642534971237	-0.01854038	No	
row_65	XM_047180994	na	7180	4.320726147852838E-4	-0.021226605	No	
row_66	XM_047170699	na	7739	0.0	-0.057009596	No	
row_67	XM_047172250	na	7857	0.0	-0.064512484	No	
row_68	XM_047175654	na	8074	0.0	-0.07836396	No	
row_69	XM_047182831	na	8605	0.0	-0.112351395	No	
row_70	XM_047184947	na	8739	0.0	-0.12088031	No	
row_71	XM_047185268	na	8764	0.0	-0.12241937	No	
row_72	XM_047178792	na	9248	-0.007843087427318096	-0.15326358	No	
row_73	XM_047176234	na	9313	-0.016604503616690636	-0.15709412	No	
row_74	XM_047182199	na	9452	-0.03329995274543762	-0.16539498	No	
row_75	XM_047179449	na	9455	-0.03360777720808983	-0.16496946	No	
row_76	XM_047171113	na	9695	-0.05484393611550331	-0.17939216	No	
row_77	XM_047176337	na	9920	-0.07396180182695389	-0.19253793	No	
row_78	XM_047180064	na	9986	-0.08092793822288513	-0.1953727	No	
row_79	XM_047170294	na	10002	-0.08219484239816666	-0.19498023	No	
row_80	XM_047179662	na	10046	-0.08548345416784286	-0.19632913	No	
row_81	XM_047179547	na	10109	-0.09085424244403839	-0.19880795	No	
row_82	XM_047175650	na	10273	-0.10475589334964752	-0.20753457	No	
row_83	XM_047178482	na	10398	-0.11484890431165695	-0.2135939	No	
row_84	XM_047181556	na	10506	-0.12237357348203659	-0.21843909	No	
row_85	XM_047164380	na	10649	-0.13453321158885956	-0.22532836	No	
row_86	XM_047173131	na	10720	-0.13987191021442413	-0.2275125	No	
row_87	XM_047165514	na	10759	-0.14454048871994019	-0.22756764	No	
row_88	XM_047185594	na	10777	-0.14625611901283264	-0.22624785	No	
row_89	XM_047183425	na	10837	-0.1520288586616516	-0.22752626	No	
row_90	XM_047168293	na	10908	-0.15857894718647003	-0.22940217	No	
row_91	XM_047185216	na	11001	-0.16748681664466858	-0.23254208	No	
row_92	XM_047167769	na	11012	-0.16914193332195282	-0.23039629	No	
row_93	XM_047167655	na	11058	-0.17324092984199524	-0.2304274	No	
row_94	XM_047183426	na	11127	-0.182065948843956	-0.23178804	No	
row_95	XM_047171776	na	11241	-0.19534319639205933	-0.23581561	No	
row_96	XM_047175340	na	11285	-0.20196539163589478	-0.23524515	No	
row_97	XM_047167659	na	11441	-0.21843940019607544	-0.24158551	No	
row_98	XM_047163234	na	11715	-0.2515426576137543	-0.2549474	No	
row_99	XM_047167266	na	11747	-0.256962388753891	-0.25270122	No	
row_100	XM_047168967	na	11792	-0.2640261948108673	-0.25117227	No	
row_101	XM_047183305	na	11931	-0.28321391344070435	-0.25535512	No	
row_102	XM_047164213	na	12069	-0.30240485072135925	-0.25915763	No	
row_103	XM_047169370	na	12083	-0.30506253242492676	-0.25496456	No	
row_104	XM_047176501	na	12137	-0.3142712116241455	-0.25318485	No	
row_105	XM_047176336	na	12211	-0.3277724087238312	-0.25246522	No	
row_106	XM_047178857	na	12252	-0.3329450786113739	-0.24954414	No	
row_107	XM_047170697	na	12529	-0.3407037854194641	-0.26162925	No	
row_108	XM_047167248	na	12658	-0.34401941299438477	-0.2641689	No	
row_109	XM_047179753	na	12763	-0.34696927666664124	-0.2651209	No	
row_110	XM_047163521	na	12774	-0.34815338253974915	-0.2600254	No	
row_111	XM_047179764	na	12863	-0.36598822474479675	-0.25963795	No	
row_112	XM_047180700	na	12906	-0.37262123823165894	-0.25619137	No	
row_113	XM_047167554	na	12990	-0.3895914852619171	-0.25509438	No	
row_114	XM_047162985	na	13397	-0.4386722147464752	-0.27390173	Yes	
row_115	XM_047167197	na	13442	-0.4472615420818329	-0.2693535	Yes	
row_116	XM_047172919	na	13637	-0.4848146140575409	-0.2738056	Yes	
row_117	XM_047176651	na	13725	-0.4984544813632965	-0.27117127	Yes	
row_118	XM_047167037	na	13780	-0.5077328681945801	-0.2662679	Yes	
row_119	XM_047174512	na	13817	-0.5161489248275757	-0.26007155	Yes	
row_120	XM_047172926	na	13833	-0.5204535126686096	-0.2524576	Yes	
row_121	XM_047170284	na	13854	-0.5228121280670166	-0.24512541	Yes	
row_122	XM_047178628	na	13958	-0.5446732044219971	-0.24275558	Yes	
row_123	XM_047184012	na	14028	-0.5566703677177429	-0.23800772	Yes	
row_124	XM_047184945	na	14060	-0.5624988079071045	-0.230727	Yes	
row_125	XM_047179862	na	14122	-0.5774390697479248	-0.22512391	Yes	
row_126	XM_047176787	na	14304	-0.6154511570930481	-0.22658974	Yes	
row_127	XM_047171495	na	14437	-0.6281778216362	-0.22470362	Yes	
row_128	XM_047169409	na	14485	-0.6335530281066895	-0.21727812	Yes	
row_129	XM_047163298	na	14525	-0.6413547992706299	-0.20921105	Yes	
row_130	XM_047170562	na	14532	-0.6435591578483582	-0.19899146	Yes	
row_131	XM_047179349	na	14648	-0.677780032157898	-0.19519787	Yes	
row_132	XM_047178137	na	14685	-0.6854586005210876	-0.18621168	Yes	
row_133	XM_047182736	na	14797	-0.7141124606132507	-0.1815629	Yes	
row_134	XM_047174043	na	14828	-0.7232099175453186	-0.1715699	Yes	
row_135	XM_047185517	na	14876	-0.7420292496681213	-0.16235697	Yes	
row_136	XM_047168265	na	14959	-0.7685120701789856	-0.15495211	Yes	
row_137	XM_047172902	na	15002	-0.7823717594146729	-0.1447538	Yes	
row_138	XM_047166995	na	15124	-0.8316884636878967	-0.1388089	Yes	
row_139	XM_047166130	na	15149	-0.8404771089553833	-0.12649885	Yes	
row_140	XM_047168297	na	15175	-0.8506755828857422	-0.114084885	Yes	
row_141	XM_047186232	na	15268	-0.8991929292678833	-0.105167985	Yes	
row_142	XM_047169717	na	15275	-0.9018406271934509	-0.09069252	Yes	
row_143	XM_047173431	na	15358	-0.9490582346916199	-0.080312684	Yes	
row_144	XM_047175509	na	15370	-0.9565566182136536	-0.06525626	Yes	
row_145	XM_047165950	na	15398	-0.9725209474563599	-0.050962817	Yes	
row_146	XM_047175101	na	15460	-1.0100507736206055	-0.038231295	Yes	
row_147	XM_047177925	na	15490	-1.0259218215942383	-0.023186184	Yes	
row_148	XM_047163538	na	15611	-1.1746795177459717	-0.011525474	Yes	
row_149	XM_047163517	na	15625	-1.2092832326889038	0.0075670406	Yes	
