transcript_ID,gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,test
XM_047162904.1,LOC124629508,493.0319869,-0.177795482,0.134680845,-1.320124487,0.186793458,1,FALSE
XM_047162905.1,LOC124629509,939.413618,0.677180646,0.720842861,0.939428942,0.347510559,1,FALSE
XM_047162906.1,LOC124629506,417.55244,-0.243192159,0.220334789,-1.10373927,0.269706255,1,FALSE
XM_047162907.1,LOC124629510,191.9906884,-0.373005935,0.334444704,-1.115299273,0.264722197,1,FALSE
XM_047162908.1,LOC124629511,0.026798661,0.651471236,6.91875675,0.094160159,0.924981933,NA,FALSE
XM_047162910.1,LOC124629512,1908.148064,-1.184446151,0.688636043,-1.71998861,0.085434512,1,FALSE
XM_047162911.1,LOC124629513,232.0693214,0.145609881,0.167637728,0.868598513,0.385066768,1,FALSE
XM_047162912.1,LOC124629515,24.44279476,-0.686208006,0.345280458,-1.98739312,0.046878849,1,FALSE
XM_047162913.1,LOC124629516,108.4030075,0.292915673,0.294551959,0.994444832,0.320006351,1,FALSE
XM_047162914.1,LOC124629517,1583.506885,-0.15952844,0.217172467,-0.734570281,0.462601243,1,FALSE
XM_047162915.1,LOC124629514,262.8092528,0.100394699,0.119615684,0.839310497,0.401295094,1,FALSE
XM_047162916.1,LOC124629518,0.619863797,1.261160789,1.93400505,0.652097981,0.514337966,1,FALSE
XM_047162918.1,LOC124629519,1.506128043,-0.175277479,1.145358138,-0.153032902,0.878372329,1,FALSE
XM_047162920.1,LOC124629519,6.467460729,0.029108037,0.657538559,0.044268182,0.964690634,1,FALSE
XM_047162921.1,LOC124629519,0.318090679,-1.466516247,3.147815587,-0.465883787,0.641298687,1,FALSE
XM_047162922.1,LOC124629520,11.24104197,-0.235950383,0.777511735,-0.303468581,0.761532788,1,FALSE
XM_047162924.1,LOC124629499,32.93785391,-1.872838805,1.408585846,-1.329587976,0.183654062,1,FALSE
XM_047162930.1,LOC124629523,371.9294524,0.19594484,0.274811858,0.713014502,0.475836783,1,FALSE
XM_047162934.1,LOC124629524,0.144630906,0,6.91875675,0,1,1,FALSE
XM_047162935.1,LOC124629524,0.131501668,-0.791189274,6.91875675,-0.114354255,0.908956975,1,FALSE
XM_047162936.1,LOC124629525,129.0688181,0.110508017,0.165279743,0.668611984,0.503743026,1,FALSE
XM_047162942.1,LOC124629527,0.141360218,0,6.91875675,0,1,1,FALSE
XM_047162943.1,LOC124629528,0.2051057,-1.338640909,6.895735961,-0.194125894,0.846077307,1,FALSE
XM_047162950.1,LOC124629529,0.944254547,-3.49660764,1.437012796,-2.433247394,0.014964073,1,FALSE
XM_047162951.1,LOC124629531,996.2172613,-0.403173861,0.599362231,-0.67267145,0.501156335,1,FALSE
XM_047162952.1,LOC124629532,1886.376022,-0.102631189,0.206548461,-0.496886728,0.619268931,1,FALSE
XM_047162953.1,LOC124629533,1.001216685,-1.126891411,3.636377913,-0.309893921,0.756641625,1,FALSE
XM_047162958.1,LOC124629536,4.901863646,0.613241722,0.722128695,0.849213896,0.395762282,1,FALSE
XM_047162959.1,LOC124629536,2.560707465,1.49184101,1.326456391,1.124681534,0.260724009,1,FALSE
XM_047162960.1,LOC124629537,0.179580364,-0.791189274,6.91875675,-0.114354255,0.908956975,1,FALSE
XM_047162965.1,LOC124629540,0.054325671,1.516257244,6.912144366,0.219361339,0.826368584,1,FALSE
XM_047162967.1,LOC124629541,0.018284563,0,6.91875675,0,1,NA,FALSE
XM_047162968.1,LOC124629539,2576.972146,-0.434930018,0.486308331,-0.894350335,0.371134476,1,FALSE
XM_047162969.1,LOC124629541,0.022881894,0,6.91875675,0,1,NA,FALSE
XM_047162970.1,LOC124629542,183.199085,0.219010741,0.229717847,0.953390189,0.340392411,1,FALSE
XM_047162972.1,LOC124629544,135.2140157,0.132608843,0.323941533,0.409360424,0.682275178,1,FALSE
XM_047162975.1,LOC124629547,83.84979657,0.548475399,0.249150733,2.201379832,0.027709146,1,FALSE
XM_047162976.1,LOC124629548,128.8361911,0.092885273,0.33967487,0.273453474,0.784504652,1,FALSE
XM_047162978.1,LOC124629548,0.018190671,0.651471236,6.91875675,0.094160159,0.924981933,NA,FALSE
XM_047162979.1,LOC124629548,0.016067513,0,6.91875675,0,1,NA,FALSE
XM_047162981.1,LOC124629549,0.046087576,0.651471236,6.91875675,0.094160159,0.924981933,1,FALSE
XM_047162982.1,LOC124629549,0.054908489,0.651471236,6.91875675,0.094160159,0.924981933,1,FALSE
XM_047162985.1,LOC124629550,0.860583368,0.323515943,1.629985046,0.19847786,0.842671205,1,FALSE
XM_047162990.1,LOC124629551,0.084360516,-0.791189274,6.91875675,-0.114354255,0.908956975,1,FALSE
XM_047162992.1,LOC124629551,6.541808342,0.547296938,0.569876938,0.960377411,0.336865303,1,FALSE
XM_047162995.1,LOC124629552,2009.749085,-0.158377015,0.149299983,-1.060797273,0.288782042,1,FALSE
XM_047162996.1,LOC124629553,146.166802,0.271624014,0.251983487,1.077943711,0.281058877,1,FALSE
XM_047162997.1,LOC124629553,11.03195566,0.59349463,0.609920825,0.973068316,0.33051935,1,FALSE
XM_047162998.1,LOC124629557,0.565663009,1.486195377,1.968201322,0.755103332,0.450186984,1,FALSE
XM_047163000.1,LOC124629558,0.181381298,-0.069859019,6.91875675,-0.010097048,0.991943858,1,FALSE
XM_047163004.1,LOC124629561,15.64434472,-0.140931599,0.600401744,-0.23472883,0.81441921,1,FALSE
XM_047163005.1,LOC124629561,0.826222773,-0.791206948,1.787159265,-0.442717649,0.657969975,1,FALSE
XM_047163008.1,LOC124629563,38.07670961,0.419389795,0.402324833,1.042415879,0.297218908,1,FALSE
XM_047163009.1,LOC124629566,324.496893,-0.037408377,0.888507575,-0.042102485,0.966416999,1,FALSE
XM_047163010.1,LOC124629567,0.677570121,2.058757594,2.311623994,0.890610929,0.373137934,1,FALSE
XM_047163011.1,LOC124629568,110.9740061,-0.072706985,0.884360459,-0.082214197,0.934476384,1,FALSE
XM_047163012.1,LOC124629565,2.879796791,-1.090345224,0.774104695,-1.408524236,0.158975896,1,FALSE
XM_047163013.1,LOC124629569,60.02951814,0.293840819,0.782294228,0.375614198,0.707203734,1,FALSE
XM_047163034.1,LOC124629571,57.37062478,-0.907917809,0.768905947,-1.180791763,0.237685457,1,FALSE
XM_047163039.1,LOC124629574,13041.62224,-0.136880263,0.857837067,-0.159564407,0.873224218,1,FALSE
XM_047163045.1,LOC124629560,0.91924479,-2.801282379,2.06218992,-1.358401742,0.174336242,1,FALSE
XM_047163048.1,LOC124629576,15.34393754,0.040475509,0.419941826,0.096383609,0.923215909,1,FALSE
XM_047163049.1,LOC124629577,33.14078297,0.552481018,0.397705651,1.389170653,0.164780863,1,FALSE
XM_047163050.1,LOC124629577,17.23247736,0.599906463,0.501433637,1.196382571,0.2315473,1,FALSE
XM_047163051.1,LOC124629579,67.07721248,0.206339906,0.226169603,0.912323776,0.361598302,1,FALSE
XM_047163054.1,LOC124629578,0.545934364,-2.514462267,2.148697237,-1.170226416,0.241909865,1,FALSE
XM_047163057.1,LOC124629581,182.8829254,0.341686176,0.308993573,1.105803505,0.268811578,1,FALSE
XM_047163058.1,LOC124629582,7.519095021,-0.075308899,0.537109104,-0.140211547,0.888492849,1,FALSE
XM_047163061.1,LOC124629584,219.1244734,0.045722196,0.189284644,0.241552593,0.80912686,1,FALSE
XM_047163062.1,LOC124629585,2.418876994,0.878623353,0.989313998,0.888113738,0.374479573,1,FALSE
XM_047163063.1,LOC124629585,10.00750354,0.710603275,0.73389369,0.968264592,0.332912243,1,FALSE
XM_047163064.1,LOC124629586,164.9350952,-0.15167976,0.191890414,-0.790449905,0.429265067,1,FALSE
XM_047163065.1,LOC124629587,86.78257169,-0.335460187,0.369137121,-0.9087685,0.363472337,1,FALSE
XM_047163066.1,LOC124629588,3104.645369,-0.20993472,0.269683136,-0.778449567,0.436304027,1,FALSE
XM_047163068.1,LOC124629589,0.158435591,-0.791189274,6.91875675,-0.114354255,0.908956975,1,FALSE
XM_047163069.1,LOC124629590,622.7574937,-0.014612555,0.257735581,-0.056695916,0.954787428,1,FALSE
XM_047163070.1,LOC124629591,96.59582094,-0.425804575,0.401358159,-1.060909228,0.288731155,1,FALSE
XM_047163072.1,LOC124629593,105.6794097,0.199959189,0.269181558,0.74284134,0.457577744,1,FALSE
XM_047163073.1,LOC124629596,0.01194765,0,6.91875675,0,1,NA,FALSE
XM_047163075.1,LOC124629594,0.353387984,-1.277642994,4.964811437,-0.257339682,0.796916562,1,FALSE
XM_047163076.1,LOC124629597,33.01232808,-0.572887374,0.796556638,-0.719204821,0.472014729,1,FALSE
XM_047163077.1,LOC124629598,0.045853046,0,6.91875675,0,1,1,FALSE
XM_047163080.1,LOC124629599,389.1995718,0.025972122,0.307476735,0.084468575,0.932683887,1,FALSE
XM_047163081.1,LOC124629600,1412.958625,0.113743261,0.156611667,0.726275779,0.467669725,1,FALSE
XM_047163082.1,LOC124629601,98.70369659,-0.150075583,0.165722761,-0.905582204,0.365157031,1,FALSE
XM_047163083.1,LOC124629602,0.094834604,1.202174597,6.915565287,0.173836056,0.861994307,1,FALSE
XM_047163084.1,LOC124629602,0.571844806,-0.82210066,1.866501408,-0.440450062,0.659611174,1,FALSE
XM_047163085.1,LOC124629604,51.40543918,0.619420904,0.695755864,0.890284849,0.373312955,1,FALSE
XM_047163087.1,LOC124629603,0.083962392,0,6.91875675,0,1,1,FALSE
XM_047163094.1,LOC124629606,0.304258028,0.491307076,3.6893331,0.133169617,0.894059239,1,FALSE
XM_047163095.1,LOC124629607,83.07429382,-0.104872359,0.418388547,-0.250657814,0.802078679,1,FALSE
XM_047163096.1,LOC124629608,1.874987423,0.756228084,0.892259829,0.847542453,0.396692835,1,FALSE
XM_047163097.1,LOC124629610,2.344471801,0.591776552,1.089609054,0.543109063,0.587054713,1,FALSE
XM_047163098.1,LOC124629611,0.959927142,2.456752393,1.730142655,1.419970998,0.155616125,1,FALSE
XM_047163099.1,LOC124629612,0.177850662,-0.791189274,6.91875675,-0.114354255,0.908956975,1,FALSE
XM_047163100.1,LOC124629609,0.041623906,0,6.91875675,0,1,1,FALSE
XM_047163101.1,LOC124629613,0,NA,NA,NA,NA,NA,NA
XM_047163102.1,LOC124629614,0,NA,NA,NA,NA,NA,NA
XM_047163103.1,LOC124629615,0.022876177,0,6.91875675,0,1,NA,FALSE
XM_047163104.1,LOC124629615,0,NA,NA,NA,NA,NA,NA
XM_047163105.1,LOC124629616,203.2638889,-0.085830512,0.953128769,-0.090051328,0.928246426,1,FALSE
XM_047163106.1,LOC124629617,0.028045509,0,6.91875675,0,1,1,FALSE
XM_047163107.1,LOC124629619,12.57996515,0.038653393,4.881581191,0.007918212,NA,NA,FALSE
XM_047163108.1,LOC124629620,1.31081262,-1.224880606,1.219871622,-1.004106156,0.315327448,1,FALSE
XM_047163109.1,LOC124629618,2.086585125,0,6.91875675,0,NA,NA,FALSE
XM_047163111.1,LOC124629620,0.109498214,0,6.91875675,0,1,1,FALSE
XM_047163112.1,LOC124629621,12.77672425,0.208622337,0.581429026,0.358809636,0.719737503,1,FALSE
XM_047163113.1,LOC124629622,0.024617422,0,6.91875675,0,1,NA,FALSE
XM_047163114.1,LOC124629623,4.288589201,-0.267203646,0.883543545,-0.302422725,0.762329834,1,FALSE
XM_047163117.1,LOC124629624,0.919995746,-0.165051133,1.505039083,-0.109665679,0.91267452,1,FALSE
XM_047163118.1,LOC124629626,309.9890681,0.132833425,0.281505036,0.471868734,0.637020486,1,FALSE
XM_047163119.1,LOC124629626,25.22241493,-0.380967855,0.286621564,-1.329166757,0.18379296,1,FALSE
XM_047163120.1,LOC124629628,121.9242235,-0.690517807,0.991503743,-0.696434897,0.486156515,1,FALSE
XM_047163121.1,LOC124629560,0.434307485,-0.79120632,2.186969265,-0.361782094,0.717514874,1,FALSE
XM_047163122.1,LOC124629625,0.012437471,0,6.91875675,0,1,NA,FALSE
XM_047163123.1,LOC124629629,87.61445792,0.191541413,0.238455798,0.803257519,0.421825906,1,FALSE
XM_047163124.1,LOC124629631,0.099424468,0,6.91875675,0,1,1,FALSE
XM_047163125.1,LOC124629632,0.618861656,0.509107367,1.485822359,0.342643496,0.731866676,1,FALSE
XM_047163126.1,LOC124629633,11.40060614,-0.120113878,0.402455143,-0.298452835,0.765357569,1,FALSE
XM_047163127.1,LOC124629635,8.670382796,1.403564309,2.629083317,0.533860719,0.593437901,1,FALSE
XM_047163128.1,LOC124629634,0.091579477,0,6.91875675,0,1,1,FALSE
XM_047163129.1,LOC124629636,1550.904775,-0.624294404,0.535296611,-1.166258839,0.24350981,1,FALSE
XM_047163130.1,LOC124629637,19.16227652,-0.221677068,1.009913799,-0.21950098,0.826259817,1,FALSE
XM_047163131.1,LOC124629638,328.8173758,-1.000890997,0.744327337,-1.344691975,0.178724727,1,FALSE
XM_047163132.1,LOC124629639,3.659177623,-1.161086744,1.04284818,-1.113380419,0.265545081,1,FALSE
XM_047163134.1,LOC124629639,42.13454092,-0.878946354,0.784598165,-1.120250331,0.262607102,1,FALSE
XM_047163137.1,LOC124629640,0.113601665,0.651471236,6.91875675,0.094160159,0.924981933,1,FALSE
XM_047163138.1,LOC124629642,57.71940981,-1.002041117,1.108123474,-0.904268469,0.365853062,1,FALSE
XM_047163139.1,LOC124629643,255.7293952,0.012540105,0.224458776,0.055868185,0.955446816,1,FALSE
XM_047163144.1,LOC124629645,36.54896095,-0.242173948,0.372440687,-0.65023494,0.515540475,1,FALSE
XM_047163145.1,LOC124629647,0.247670409,1.205482285,5.130923644,0.234944499,0.814251811,1,FALSE
XM_047163146.1,LOC124629647,0.085139046,0,6.91875675,0,1,1,FALSE
XM_047163147.1,LOC124629648,740.6975834,0.404300719,0.403989344,1.00077075,0.316937654,1,FALSE
XM_047163149.1,LOC124629649,3.218781834,1.642941737,1.32760449,1.237523486,0.2158928,1,FALSE
XM_047163150.1,LOC124629649,1.318137409,0.439846556,1.597896136,0.275266049,0.783111846,1,FALSE
XM_047163151.1,LOC124629650,5.596163747,-1.650666727,1.344039236,-1.228138794,0.21939487,1,FALSE
XM_047163152.1,LOC124629651,96.66817886,0.280698387,0.383960123,0.7310613,NA,NA,FALSE
XM_047163154.1,LOC124629653,0,NA,NA,NA,NA,NA,NA
XM_047163155.1,LOC124629654,2.173039398,1.000138303,1.79214095,0.558068997,0.57679727,1,FALSE
XM_047163157.1,LOC124629655,0.090445952,0.651471236,6.91875675,0.094160159,0.924981933,1,FALSE
XM_047163170.1,LOC124629657,1.205041259,2.834549713,1.334480109,2.124085397,0.033663003,1,FALSE
XM_047163171.1,LOC124629658,0.05004473,0.651471236,6.91875675,0.094160159,0.924981933,1,FALSE
XM_047163172.1,LOC124629659,0,NA,NA,NA,NA,NA,NA
XM_047163173.1,LOC124629660,0.196696959,-0.791189274,6.91875675,-0.114354255,0.908956975,1,FALSE
XM_047163174.1,LOC124629661,2894.215874,0.88887025,1.175681818,0.756046607,0.449621252,1,FALSE
XM_047163175.1,LOC124629662,5.312110341,0.846574693,0.777952723,1.088208406,0.276503115,1,FALSE
XM_047163178.1,LOC124629665,171.370027,0.233566798,0.167020161,1.398434761,0.161982551,1,FALSE
XM_047163179.1,LOC124629666,72.99904079,0.111437253,0.217289974,0.512850415,0.608055961,1,FALSE
XM_047163180.1,LOC124629667,92.60573624,0.022509507,0.600952579,0.037456377,0.970121122,1,FALSE
XM_047163181.1,LOC124629668,11.06538457,16.15045764,2.375259873,6.799448692,1.05E-11,2.50E-08,TRUE
XM_047163183.1,LOC124629670,506.4865252,-0.033323292,0.738178293,-0.045142607,0.963993641,1,FALSE
XM_047163184.1,LOC124629671,1.792281857,-0.791200023,4.549705797,-0.173901359,0.861942984,1,FALSE
XM_047163185.1,LOC124629672,0.018593792,0,6.91875675,0,1,NA,FALSE
XM_047163186.1,LOC124629428,0.051188468,0,6.91875675,0,1,1,FALSE
XM_047163187.1,LOC124629675,3244.115248,1.334689632,1.651793081,0.808024714,0.419076355,1,FALSE
XM_047163188.1,LOC124629676,9.628103834,1.014042617,1.166045198,0.869642634,0.384495731,1,FALSE
XM_047163189.1,LOC124629677,6.260672402,-0.713798078,1.252381026,-0.569952804,0.568709709,1,FALSE
XM_047163190.1,LOC124629674,0.168732298,0,6.91875675,0,1,1,FALSE
XM_047163191.1,LOC124629678,3.008948117,0.592047453,1.004115454,0.589620896,0.55544484,1,FALSE
XM_047163192.1,LOC124629679,0.033100787,-0.791189274,6.91875675,-0.114354255,0.908956975,1,FALSE
XM_047163193.1,LOC124629680,0.066243062,0,6.91875675,0,1,1,FALSE
XM_047163194.1,LOC124629681,1283.149805,0.582054196,0.365952669,1.590517693,0.111718161,1,FALSE
XM_047163195.1,LOC124629682,168.5302492,0.059712804,0.145620947,0.410056415,0.681764564,1,FALSE
XM_047163196.1,LOC124629683,0.039993159,0,6.91875675,0,1,1,FALSE
XM_047163197.1,LOC124629685,0.272102787,-0.79119812,5.050697076,-0.156651272,0.875519692,1,FALSE
XM_047163198.1,LOC124629686,0.581501364,0,2.667907894,0,1,1,FALSE
XM_047163200.1,LOC124629684,0.130075512,1.538156817,6.911392184,0.222553832,0.823882772,1,FALSE
XM_047163201.1,LOC124629688,349.2973948,0.088827251,0.150332618,0.59087144,0.554606563,1,FALSE
XM_047163202.1,LOC124629689,105.829031,-0.040708829,0.246282888,-0.165292965,0.868713395,1,FALSE
XM_047163203.1,LOC124629690,3904.448264,0.007422203,0.0951498,0.078005454,0.937823714,1,FALSE
XM_047163204.1,LOC124629691,43.90116038,0.331872254,0.308069069,1.077265741,0.281361563,1,FALSE
XM_047163205.1,LOC124629692,0.032859027,0,6.91875675,0,1,1,FALSE
XM_047163206.1,LOC124629694,0,NA,NA,NA,NA,NA,NA
XM_047163207.1,LOC124629695,0,NA,NA,NA,NA,NA,NA
XM_047163208.1,LOC124629693,0.087297944,0,6.91875675,0,1,1,FALSE
XM_047163209.1,LOC124629696,97.05596124,0.239583263,0.348916208,0.686649851,0.492303406,1,FALSE
XM_047163210.1,LOC124629697,2.940574758,-2.409250558,1.982016212,-1.215555424,0.224154323,1,FALSE
XM_047163211.1,LOC124629698,0.602156813,-0.069860438,2.693415846,-0.025937487,0.9793072,1,FALSE
XM_047163212.1,LOC124629700,0.018284563,0,6.91875675,0,1,NA,FALSE
XM_047163213.1,LOC124629701,0.025010168,0,6.91875675,0,1,NA,FALSE
XM_047163214.1,LOC124629702,0.034352076,0,6.91875675,0,1,1,FALSE
XM_047163215.1,LOC124629703,9.547508754,0.035084655,0.452927256,0.077462008,0.938256014,1,FALSE
XM_047163216.1,LOC124629673,2.799299935,0.636228512,0.904002421,0.703790717,0.481563116,1,FALSE
XM_047163217.1,LOC124629704,0,NA,NA,NA,NA,NA,NA
XM_047163218.1,LOC124629705,3.441902496,0.934523296,0.728242462,1.283258455,0.199401543,1,FALSE
XM_047163219.1,LOC124629706,0.88360574,-2.770731577,1.799584505,-1.539650719,0.123645515,1,FALSE
XM_047163220.1,LOC124629707,0.145053291,-0.662646304,6.916372036,-0.095808366,0.923672773,1,FALSE
XM_047163221.1,LOC124629708,1604.03872,0.123306823,0.141483583,0.871527422,0.38346624,1,FALSE
XM_047163222.1,LOC124629709,827.7384986,0.099672387,0.569929675,0.174885414,0.861169672,1,FALSE
XM_047163223.1,LOC124629710,898.1250762,-0.090122715,0.180230173,-0.500042327,0.617045274,1,FALSE
XM_047163224.1,LOC124629711,12.17651935,-0.787427035,0.602210135,-1.307561911,0.191021943,1,FALSE
XM_047163225.1,LOC124629712,72.06286584,-0.398231061,0.287036323,-1.387389082,0.165323152,1,FALSE
XM_047163226.1,LOC124629713,36.69557215,-0.293648458,0.542389153,-0.541398103,0.588233215,1,FALSE
XM_047163228.1,LOC124629714,132.97873,0.148314844,0.208234632,0.71224869,0.476310791,1,FALSE
XM_047163229.1,LOC124629715,637.9065769,-0.188475308,0.223709219,-0.8425013,0.399507412,1,FALSE
XM_047163230.1,LOC124629716,0,NA,NA,NA,NA,NA,NA
XM_047163232.1,LOC124629717,25.3400624,0.45283501,0.603596868,0.750227567,0.453117658,1,FALSE
XM_047163233.1,LOC124629718,227.8095265,0.102178883,0.160639306,0.636076467,0.524726583,1,FALSE
XM_047163234.1,LOC124629719,275.0744886,-0.360914524,0.191700506,-1.882699902,0.059741049,1,FALSE
XM_047163235.1,LOC124629720,88.30821853,-0.11231558,0.221999473,-0.505927237,0.612907731,1,FALSE
XM_047163236.1,LOC124629721,1.95085,2.45119475,1.172290222,2.090945317,0.036532966,1,FALSE
XM_047163237.1,LOC124629721,0.114829493,-0.791189274,6.91875675,-0.114354255,0.908956975,1,FALSE
XM_047163238.1,LOC124629722,5.143403792,0.605561438,0.961352571,0.629905673,0.528756301,1,FALSE
XM_047163239.1,LOC124629722,5.268917885,0.285255896,0.859546312,0.331867977,0.739988952,1,FALSE
XM_047163240.1,LOC124629722,1.379580569,0.894260733,1.712092069,0.52232047,0.601447219,1,FALSE
XM_047163241.1,LOC124629723,4410.050334,-0.08550891,0.751617734,-0.113766488,0.909422905,1,FALSE
XM_047163242.1,LOC124629724,0.025010168,0,6.91875675,0,1,NA,FALSE
XM_047163244.1,LOC124629725,493.8431319,0.065824285,0.113130731,0.581842655,0.56067267,1,FALSE
XM_047163245.1,LOC124629726,0.985632174,-1.653651495,1.478521931,-1.118449081,0.263375242,1,FALSE
XM_047163247.1,LOC124629726,0.630783148,1.082688194,2.083014013,0.51977,0.603223891,1,FALSE
XM_047163248.1,LOC124629727,0.479285447,0,4.202082041,0,1,1,FALSE
XM_047163249.1,LOC124629728,198.2009606,-0.411999747,0.857251438,-0.48060549,0.630796913,1,FALSE
XM_047163250.1,LOC124629729,192.5092389,0.084239296,0.23680055,0.355739445,0.722035702,1,FALSE
XM_047163253.1,LOC124629730,2.809214923,-0.553049697,1.091625241,-0.506629634,0.612414711,1,FALSE
XM_047163258.1,LOC124629731,638.8079531,-0.100825685,0.104756617,-0.962475573,0.335810768,1,FALSE
XM_047163259.1,LOC124629732,32.45601415,0.212059609,0.484533088,0.437657642,0.661634479,1,FALSE
XM_047163260.1,LOC124629733,558.9672202,-0.117071649,0.179611839,-0.651803632,0.514527859,1,FALSE
XM_047163261.1,LOC124629734,0.255537914,1.50325503,6.91245749,0.217470419,0.827841757,1,FALSE
XM_047163262.1,LOC124629735,364.9536305,0.136415251,0.172600294,0.790353527,0.429321335,1,FALSE
XM_047163263.1,LOC124629736,1217.532678,-0.537910674,0.379057665,-1.419073464,0.155877599,1,FALSE
XM_047163265.1,LOC124629737,0.018284563,0,6.91875675,0,1,NA,FALSE
XM_047163268.1,LOC124629737,0.226954495,0,6.91875675,0,1,1,FALSE
XM_047163271.1,LOC124629738,2960.704806,-0.43451837,0.452174827,-0.960952145,0.33657623,1,FALSE
XM_047163276.1,LOC124629744,190.6343962,-0.303094923,0.167837155,-1.805886922,0.070936004,1,FALSE
XM_047163277.1,LOC124629746,47.49548794,-0.197449534,0.262172795,-0.753127469,0.451373319,1,FALSE
XM_047163278.1,LOC124629747,6392.054462,0.115763073,0.214004655,0.540937173,0.588550888,1,FALSE
XM_047163279.1,LOC124629748,16.83386297,-0.193878798,1.215609839,-0.159490974,0.873282069,1,FALSE
XM_047163281.1,LOC124629745,57.84775045,-0.012496783,0.21863725,-0.057157613,0.954419643,1,FALSE
XM_047163282.1,LOC124629749,4.014929054,1.452942703,1.22081908,1.190137611,0.23399231,1,FALSE
XM_047163283.1,LOC124629751,1725.604697,-0.181017377,0.358608993,-0.504776457,0.613715853,1,FALSE
XM_047163284.1,LOC124629752,510.4904243,0.070419428,0.325136608,0.216584127,0.828532457,1,FALSE
XM_047163285.1,LOC124629753,45.15094373,-0.474259743,0.347541946,-1.36461152,0.172375182,1,FALSE
