transcript_ID,gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,test
XM_047162907.1,LOC124629510,191.9906884,-0.698644934,0.331100304,-2.110070349,0.034852297,0.114148395,FALSE
XM_047162908.1,LOC124629511,0.026798661,0,6.91875675,0,1,NA,FALSE
XM_047162910.1,LOC124629512,1908.148064,3.593287912,0.689265021,5.213216693,1.86E-07,5.11E-06,TRUE
XM_047162911.1,LOC124629513,232.0693214,-0.152479166,0.165643558,-0.920525785,0.357298065,0.552198359,FALSE
XM_047162912.1,LOC124629515,24.44279476,0.103088424,0.324099923,0.318076052,0.750427249,0.859415917,FALSE
XM_047162913.1,LOC124629516,108.4030075,-0.440936203,0.289190542,-1.524725532,0.127327571,0.283684411,FALSE
XM_047162914.1,LOC124629517,1583.506885,1.034618332,0.217234011,4.762690374,1.91E-06,3.62E-05,FALSE
XM_047162915.1,LOC124629514,262.8092528,-0.37526739,0.116182509,-3.229981797,0.001237981,0.008365724,FALSE
XM_047162916.1,LOC124629518,0.619863797,0.613035704,1.756103323,0.349088631,0.727022772,NA,FALSE
XM_047162918.1,LOC124629519,1.506128043,-0.889635429,1.172312724,-0.758872109,0.447929065,0.634124852,FALSE
XM_047162920.1,LOC124629519,6.467460729,0.583368495,0.539467572,1.081378242,0.279528896,0.472731246,FALSE
XM_047162921.1,LOC124629519,0.318090679,2.701097206,3.104137818,0.870160207,0.384212859,NA,NA
XM_047162922.1,LOC124629520,11.24104197,-0.575825593,0.729655992,-0.789174076,0.430010271,0.620215805,FALSE
XM_047162924.1,LOC124629499,32.93785391,1.483628371,1.449958178,1.023221493,0.306203133,0.499313096,FALSE
XM_047162930.1,LOC124629523,371.9294524,-0.849546386,0.275141823,-3.08766721,0.002017342,0.012355901,FALSE
XM_047162934.1,LOC124629524,0.144630906,0.71023501,6.91875675,0.10265356,0.918237933,NA,FALSE
XM_047162935.1,LOC124629524,0.131501668,-0.803584204,6.913606272,-0.116232278,0.907468456,NA,FALSE
XM_047162936.1,LOC124629525,129.0688181,-0.251703539,0.159562138,-1.577464066,0.114688784,0.264980141,FALSE
XM_047162942.1,LOC124629527,0.141360218,0,6.91875675,0,1,NA,FALSE
XM_047162943.1,LOC124629528,0.2051057,0,6.91875675,0,1,NA,FALSE
XM_047162950.1,LOC124629529,0.944254547,0.471195494,1.338714903,0.351975983,0.724856274,NA,FALSE
XM_047162951.1,LOC124629531,996.2172613,-0.215949163,0.599111814,-0.360448848,0.718511502,0.838699515,FALSE
XM_047162952.1,LOC124629532,1886.376022,-0.19143931,0.206332296,-0.92782038,0.353500751,0.548445179,FALSE
XM_047162953.1,LOC124629533,1.001216685,3.115671294,3.676110525,0.847545598,0.396691082,NA,NA
XM_047162958.1,LOC124629536,4.901863646,-1.207634456,0.727522602,-1.659927063,0.096929126,0.235707983,FALSE
XM_047162959.1,LOC124629536,2.560707465,-0.328791328,1.335003065,-0.246285073,0.805461564,0.893451238,FALSE
XM_047162960.1,LOC124629537,0.179580364,1.431565265,6.91875675,0.206910767,0.836079548,NA,FALSE
XM_047162965.1,LOC124629540,0.054325671,0,6.91875675,0,1,NA,FALSE
XM_047162967.1,LOC124629541,0.018284563,-0.011095245,6.91875675,-0.001603647,0.998720475,NA,FALSE
XM_047162968.1,LOC124629539,2576.972146,1.415349183,0.486627037,2.908488586,0.003631804,0.020186954,FALSE
XM_047162969.1,LOC124629541,0.022881894,0,6.91875675,0,1,NA,FALSE
XM_047162970.1,LOC124629542,183.199085,-0.055278133,0.225858817,-0.244746401,0.806652797,0.894255626,FALSE
XM_047162972.1,LOC124629544,135.2140157,0.165598059,0.322659591,0.513228379,0.607791577,0.760710759,FALSE
XM_047162975.1,LOC124629547,83.84979657,0.371374497,0.245639663,1.511866986,0.130567704,0.288563329,FALSE
XM_047162976.1,LOC124629548,128.8361911,-0.025437391,0.339059261,-0.075023436,0.940196066,0.968601389,FALSE
XM_047162978.1,LOC124629548,0.018190671,0,6.91875675,0,1,NA,FALSE
XM_047162979.1,LOC124629548,0.016067513,-0.011095245,6.91875675,-0.001603647,0.998720475,NA,FALSE
XM_047162981.1,LOC124629549,0.046087576,-0.011095245,6.91875675,-0.001603647,0.998720475,NA,FALSE
XM_047162982.1,LOC124629549,0.054908489,0,6.91875675,0,1,NA,FALSE
XM_047162985.1,LOC124629550,0.860583368,-1.656947526,1.590133959,-1.042017571,0.297403533,NA,NA
XM_047162990.1,LOC124629551,0.084360516,-0.921717407,6.909710445,-0.133394505,0.893881391,NA,FALSE
XM_047162992.1,LOC124629551,6.541808342,0.875885321,0.575577885,1.521749433,0.128071876,0.284950012,FALSE
XM_047162995.1,LOC124629552,2009.749085,0.195439358,0.149057339,1.311168969,0.189800684,0.368182863,FALSE
XM_047162996.1,LOC124629553,146.166802,0.330934924,0.251903654,1.3137361,0.188935028,0.36710431,FALSE
XM_047162997.1,LOC124629553,11.03195566,-0.104191992,0.579370933,-0.179836416,0.857280994,0.922517238,FALSE
XM_047162998.1,LOC124629557,0.565663009,0.149767162,1.930427418,0.077582385,0.938160255,NA,FALSE
XM_047163000.1,LOC124629558,0.181381298,0,6.91875675,0,1,NA,FALSE
XM_047163004.1,LOC124629561,15.64434472,0.092750537,0.565411583,0.164040744,0.869699069,0.930506184,FALSE
XM_047163005.1,LOC124629561,0.826222773,-2.342743889,1.579554392,-1.483167595,0.138029888,NA,NA
XM_047163008.1,LOC124629563,38.07670961,0.020164965,0.401736758,0.050194475,0.959967415,0.97790679,FALSE
XM_047163009.1,LOC124629566,324.496893,-0.184551538,0.886392578,-0.208205193,0.835068754,0.910042868,FALSE
XM_047163010.1,LOC124629567,0.677570121,0.837863035,2.172295083,0.385704061,0.699715855,NA,FALSE
XM_047163011.1,LOC124629568,110.9740061,-4.201648129,0.884048494,-4.7527349,2.01E-06,3.77E-05,TRUE
XM_047163012.1,LOC124629565,2.879796791,1.339987018,0.806149853,1.66220587,0.096471504,0.235091226,FALSE
XM_047163013.1,LOC124629569,60.02951814,-4.145061097,0.775258041,-5.346685718,8.96E-08,2.87E-06,TRUE
XM_047163034.1,LOC124629571,57.37062478,-0.471380173,0.767853412,-0.613893441,0.539285745,0.711279893,FALSE
XM_047163039.1,LOC124629574,13041.62224,6.505234,0.85833058,7.578937706,3.48E-14,1.16E-11,TRUE
XM_047163045.1,LOC124629560,0.91924479,0.413981808,2.129388358,0.194413483,0.845852133,NA,FALSE
XM_047163048.1,LOC124629576,15.34393754,-0.318861356,0.42030164,-0.758648852,0.448062641,0.634124852,FALSE
XM_047163049.1,LOC124629577,33.14078297,0.112181008,0.404426661,0.277382821,0.781486171,0.879395357,FALSE
XM_047163050.1,LOC124629577,17.23247736,0.759722287,0.492301932,1.543203953,0.122781298,0.276956361,FALSE
XM_047163051.1,LOC124629579,67.07721248,-0.902827772,0.221030062,-4.084637924,4.41E-05,0.000508388,FALSE
XM_047163054.1,LOC124629578,0.545934364,1.504160134,2.143983655,0.701572575,0.482945759,NA,NA
XM_047163057.1,LOC124629581,182.8829254,-0.94106121,0.305036469,-3.085077701,0.00203499,0.012442026,FALSE
XM_047163058.1,LOC124629582,7.519095021,-0.484586055,0.525178252,-0.922707773,0.356159514,0.550970059,FALSE
XM_047163061.1,LOC124629584,219.1244734,-0.220346357,0.18429757,-1.195600987,0.231852306,0.420183147,FALSE
XM_047163062.1,LOC124629585,2.418876994,0.656549335,0.937674369,0.700189059,0.483809243,0.664902099,FALSE
XM_047163063.1,LOC124629585,10.00750354,0.019931446,0.691628546,0.028818137,0.977009636,0.986814284,FALSE
XM_047163064.1,LOC124629586,164.9350952,-0.315788258,0.18811457,-1.678701751,0.093210185,0.229235073,FALSE
XM_047163065.1,LOC124629587,86.78257169,-1.119845685,0.364526524,-3.072055424,0.002125902,0.012881335,FALSE
XM_047163066.1,LOC124629588,3104.645369,0.820070064,0.269639292,3.041359651,0.002355123,0.014040214,FALSE
XM_047163068.1,LOC124629589,0.158435591,2.665212143,6.897001658,0.38643055,0.699177828,NA,NA
XM_047163069.1,LOC124629590,622.7574937,-0.95379358,0.256999947,-3.711259833,0.00020623,0.001855108,FALSE
XM_047163070.1,LOC124629591,96.59582094,-0.637159084,0.396578563,-1.606640257,0.108133306,0.253620443,FALSE
XM_047163072.1,LOC124629593,105.6794097,0.689784943,0.262822472,2.624528025,0.008676915,0.039679896,FALSE
XM_047163073.1,LOC124629596,0.01194765,0,6.91875675,0,1,NA,FALSE
XM_047163075.1,LOC124629594,0.353387984,-3.254031041,4.907063454,-0.663132049,0.507245987,NA,NA
XM_047163076.1,LOC124629597,33.01232808,-4.89563253,0.772053909,-6.341050117,2.28E-10,2.03E-08,TRUE
XM_047163077.1,LOC124629598,0.045853046,-0.011095245,6.91875675,-0.001603647,0.998720475,NA,FALSE
XM_047163080.1,LOC124629599,389.1995718,-0.906800128,0.306385891,-2.95966673,0.00307972,0.017627731,FALSE
XM_047163081.1,LOC124629600,1412.958625,-0.381173856,0.156197581,-2.440331361,0.014673795,0.059311986,FALSE
XM_047163082.1,LOC124629601,98.70369659,0.127868408,0.162927404,0.784818302,0.432560108,0.621934509,FALSE
XM_047163083.1,LOC124629602,0.094834604,0,6.91875675,0,1,NA,FALSE
XM_047163084.1,LOC124629602,0.571844806,-1.386706456,1.71138887,-0.810281334,0.417778501,NA,FALSE
XM_047163085.1,LOC124629604,51.40543918,2.397794953,0.707928332,3.387058892,0.000706462,0.005233698,TRUE
XM_047163087.1,LOC124629603,0.083962392,0.71023501,6.91875675,0.10265356,0.918237933,NA,FALSE
XM_047163094.1,LOC124629606,0.304258028,-1.531410672,3.6359165,-0.421189725,0.673616547,NA,NA
XM_047163095.1,LOC124629607,83.07429382,-0.516923495,0.414542326,-1.246973984,0.212407037,0.396703432,FALSE
XM_047163096.1,LOC124629608,1.874987423,-0.730472781,1.147859651,-0.636378132,0.52452999,0.700052795,FALSE
XM_047163097.1,LOC124629610,2.344471801,0.090591696,0.93169439,0.097233274,0.922541144,0.959251259,FALSE
XM_047163098.1,LOC124629611,0.959927142,-1.141407599,1.725474569,-0.661503577,0.508289422,NA,FALSE
XM_047163099.1,LOC124629612,0.177850662,-2.928045365,6.859880662,-0.426836196,0.669498641,NA,NA
XM_047163100.1,LOC124629609,0.041623906,-0.011095245,6.91875675,-0.001603647,0.998720475,NA,FALSE
XM_047163101.1,LOC124629613,0,NA,NA,NA,NA,NA,NA
XM_047163102.1,LOC124629614,0,NA,NA,NA,NA,NA,NA
XM_047163103.1,LOC124629615,0.022876177,0,6.91875675,0,1,NA,FALSE
XM_047163104.1,LOC124629615,0,NA,NA,NA,NA,NA,NA
XM_047163105.1,LOC124629616,203.2638889,1.310408705,0.953682936,1.374050699,0.169425943,0.342125131,FALSE
XM_047163106.1,LOC124629617,0.028045509,0,6.91875675,0,1,NA,FALSE
XM_047163107.1,LOC124629619,12.57996515,-42.61798857,4.774083591,-8.92694645,NA,NA,NA
XM_047163108.1,LOC124629620,1.31081262,-3.946823444,1.274696908,-3.096283845,0.001959627,0.012087089,TRUE
XM_047163109.1,LOC124629618,2.086585125,-6.742060317,6.844334716,-0.985057072,NA,NA,NA
XM_047163111.1,LOC124629620,0.109498214,1.431565265,6.91875675,0.206910767,0.836079548,NA,FALSE
XM_047163112.1,LOC124629621,12.77672425,-0.535280013,0.562803561,-0.95109564,0.341555828,0.537105616,FALSE
XM_047163113.1,LOC124629622,0.024617422,0,6.91875675,0,1,NA,FALSE
XM_047163114.1,LOC124629623,4.288589201,1.143847001,0.990005376,1.155394737,0.247928816,0.438734496,FALSE
XM_047163117.1,LOC124629624,0.919995746,-1.163919969,1.449475573,-0.802993849,0.42197829,NA,FALSE
XM_047163118.1,LOC124629626,309.9890681,-1.778089541,0.27836909,-6.387525064,1.69E-10,1.59E-08,TRUE
XM_047163119.1,LOC124629626,25.22241493,-0.321124852,0.27570184,-1.164754113,0.244118538,0.434160713,FALSE
XM_047163120.1,LOC124629628,121.9242235,3.112726776,1.031988055,3.016243028,0.00255928,0.015052013,TRUE
XM_047163121.1,LOC124629560,0.434307485,0.094572782,2.093381147,0.045177049,0.963966188,NA,FALSE
XM_047163122.1,LOC124629625,0.012437471,-0.011095245,6.91875675,-0.001603647,0.998720475,NA,FALSE
XM_047163123.1,LOC124629629,87.61445792,-0.48371376,0.228897296,-2.113234927,0.034580665,0.113553468,FALSE
XM_047163124.1,LOC124629631,0.099424468,1.431565265,6.91875675,0.206910767,0.836079548,NA,FALSE
XM_047163125.1,LOC124629632,0.618861656,1.270184984,1.487381991,0.85397362,0.393119606,NA,FALSE
XM_047163126.1,LOC124629633,11.40060614,-0.708312953,0.415079718,-1.706450405,0.087924253,0.22011966,FALSE
XM_047163127.1,LOC124629635,8.670382796,-22.42264243,2.798295761,-8.012963728,1.12E-15,6.33E-13,TRUE
XM_047163128.1,LOC124629634,0.091579477,1.431565265,6.91875675,0.206910767,0.836079548,NA,FALSE
XM_047163129.1,LOC124629636,1550.904775,1.707810279,0.535476971,3.189325352,0.001426053,0.009366751,TRUE
XM_047163130.1,LOC124629637,19.16227652,-4.22898355,0.989183291,-4.27522744,1.91E-05,0.000248794,TRUE
XM_047163131.1,LOC124629638,328.8173758,3.955705303,0.756765101,5.227124369,1.72E-07,4.91E-06,TRUE
XM_047163132.1,LOC124629639,3.659177623,1.380491487,1.091333354,1.264958577,0.205886177,0.389111926,FALSE
XM_047163134.1,LOC124629639,42.13454092,4.203532876,0.882711197,4.762070414,1.92E-06,3.63E-05,TRUE
XM_047163137.1,LOC124629640,0.113601665,1.431565265,6.91875675,0.206910767,0.836079548,NA,FALSE
XM_047163138.1,LOC124629642,57.71940981,0.965341443,1.109686445,0.869922714,0.384342642,0.578378535,FALSE
XM_047163139.1,LOC124629643,255.7293952,-0.424200815,0.223953927,-1.894143231,0.058206001,0.165308144,FALSE
XM_047163144.1,LOC124629645,36.54896095,-0.392070221,0.364352911,-1.0760727,0.281894744,0.475254151,FALSE
XM_047163145.1,LOC124629647,0.247670409,-0.217103514,5.077104397,-0.042761286,0.965891825,NA,FALSE
XM_047163146.1,LOC124629647,0.085139046,-0.011095245,6.91875675,-0.001603647,0.998720475,NA,FALSE
XM_047163147.1,LOC124629648,740.6975834,-0.73430601,0.403940769,-1.817855651,0.069086198,0.18520571,FALSE
XM_047163149.1,LOC124629649,3.218781834,1.527823456,1.466534027,1.041792026,0.297508112,0.489869521,FALSE
XM_047163150.1,LOC124629649,1.318137409,1.604949412,1.29051856,1.243646904,0.213629545,0.398112734,FALSE
XM_047163151.1,LOC124629650,5.596163747,-1.494048811,1.333732548,-1.120201208,0.262628029,0.453887694,FALSE
XM_047163152.1,LOC124629651,96.66817886,-1.359105377,0.375424484,-3.620183111,NA,NA,FALSE
XM_047163154.1,LOC124629653,0,NA,NA,NA,NA,NA,NA
XM_047163155.1,LOC124629654,2.173039398,-2.609570983,1.441598194,-1.810193016,0.07026586,0.187082897,FALSE
XM_047163157.1,LOC124629655,0.090445952,1.431565265,6.91875675,0.206910767,0.836079548,NA,FALSE
XM_047163170.1,LOC124629657,1.205041259,-3.773768757,1.295463913,-2.91306359,0.003579017,0.019962778,TRUE
XM_047163171.1,LOC124629658,0.05004473,0,6.91875675,0,1,NA,FALSE
XM_047163172.1,LOC124629659,0,NA,NA,NA,NA,NA,NA
XM_047163173.1,LOC124629660,0.196696959,1.431565265,6.91875675,0.206910767,0.836079548,NA,FALSE
XM_047163174.1,LOC124629661,2894.215874,2.495290661,1.175833035,2.122147096,0.033825388,0.111803527,FALSE
XM_047163175.1,LOC124629662,5.312110341,-1.163469235,0.700168271,-1.661699456,0.09657305,0.235235723,FALSE
XM_047163178.1,LOC124629665,171.370027,0.043069601,0.162666782,0.264771948,0.791185148,0.885582166,FALSE
XM_047163179.1,LOC124629666,72.99904079,0.121678829,0.212128277,0.573609662,0.566231972,0.73252881,FALSE
XM_047163180.1,LOC124629667,92.60573624,-0.518341306,0.59958682,-0.864497498,0.387314654,0.580579535,FALSE
XM_047163181.1,LOC124629668,11.06538457,-7.060878084,2.167067493,-3.25826404,0.001120961,0.007710412,TRUE
XM_047163183.1,LOC124629670,506.4865252,-3.679971529,0.735649744,-5.002341891,5.66E-07,1.31E-05,TRUE
XM_047163184.1,LOC124629671,1.792281857,-2.304864344,4.473509875,-0.515225049,0.606395767,0.759851667,FALSE
XM_047163185.1,LOC124629672,0.018593792,0,6.91875675,0,1,NA,FALSE
XM_047163186.1,LOC124629428,0.051188468,0,6.91875675,0,1,NA,FALSE
XM_047163187.1,LOC124629675,3244.115248,0.997764036,1.651738763,0.604068911,0.545797828,0.716015268,FALSE
XM_047163188.1,LOC124629676,9.628103834,2.525841182,1.215717922,2.077653982,0.03774124,0.12069142,FALSE
XM_047163189.1,LOC124629677,6.260672402,-0.145935726,1.227885561,-0.118851244,0.90539321,0.95119208,FALSE
XM_047163190.1,LOC124629674,0.168732298,-0.011095245,6.91875675,-0.001603647,0.998720475,NA,FALSE
XM_047163191.1,LOC124629678,3.008948117,0.151651191,0.779518105,0.194544796,0.845749323,0.916104537,FALSE
XM_047163192.1,LOC124629679,0.033100787,-0.011095245,6.91875675,-0.001603647,0.998720475,NA,FALSE
XM_047163193.1,LOC124629680,0.066243062,0,6.91875675,0,1,NA,FALSE
XM_047163194.1,LOC124629681,1283.149805,0.493593512,0.365993954,1.348638431,0.17745313,0.35216566,FALSE
XM_047163195.1,LOC124629682,168.5302492,0.038585095,0.14448549,0.267051691,0.789429362,0.884234449,FALSE
XM_047163196.1,LOC124629683,0.039993159,0,6.91875675,0,1,NA,FALSE
XM_047163197.1,LOC124629685,0.272102787,1.43158127,5.050697076,0.283442315,0.776837795,NA,FALSE
XM_047163198.1,LOC124629686,0.581501364,3.043809972,2.488779785,1.223012976,0.221324795,NA,NA
XM_047163200.1,LOC124629684,0.130075512,-1.398750746,6.891328501,-0.202972583,0.839156462,NA,FALSE
XM_047163201.1,LOC124629688,349.2973948,0.106618362,0.148381406,0.718542606,0.472422788,0.656084552,FALSE
XM_047163202.1,LOC124629689,105.829031,-0.05766488,0.240943518,-0.239329452,0.81085013,0.897666918,FALSE
XM_047163203.1,LOC124629690,3904.448264,-0.21655426,0.094689674,-2.286989173,0.022196455,0.081840917,FALSE
XM_047163204.1,LOC124629691,43.90116038,0.101109991,0.301029578,0.335880587,0.736960917,0.850640221,FALSE
XM_047163205.1,LOC124629692,0.032859027,0,6.91875675,0,1,NA,FALSE
XM_047163206.1,LOC124629694,0,NA,NA,NA,NA,NA,NA
XM_047163207.1,LOC124629695,0,NA,NA,NA,NA,NA,NA
XM_047163208.1,LOC124629693,0.087297944,-1.859233729,6.878199832,-0.270308187,0.786923167,NA,NA
XM_047163209.1,LOC124629696,97.05596124,0.482130018,0.344761804,1.398443829,0.161979829,0.332393948,FALSE
XM_047163210.1,LOC124629697,2.940574758,1.308854942,2.08999158,0.626248907,0.531151693,0.705414862,FALSE
XM_047163211.1,LOC124629698,0.602156813,2.046418047,2.68670402,0.761683472,0.446248942,NA,NA
XM_047163212.1,LOC124629700,0.018284563,-0.011095245,6.91875675,-0.001603647,0.998720475,NA,FALSE
XM_047163213.1,LOC124629701,0.025010168,0,6.91875675,0,1,NA,FALSE
XM_047163214.1,LOC124629702,0.034352076,-0.823764922,6.913049824,-0.119160854,0.905147919,NA,FALSE
XM_047163215.1,LOC124629703,9.547508754,-0.142778545,0.487528246,-0.292862098,0.769627561,0.871700662,FALSE
XM_047163216.1,LOC124629673,2.799299935,-0.736972497,0.92032775,-0.800771787,0.423263775,0.612875239,FALSE
XM_047163217.1,LOC124629704,0,NA,NA,NA,NA,NA,NA
XM_047163218.1,LOC124629705,3.441902496,0.303373883,0.712362615,0.425870022,0.67020256,0.805684187,FALSE
XM_047163219.1,LOC124629706,0.88360574,1.544060087,1.61055174,0.958714984,0.337702348,NA,NA
XM_047163220.1,LOC124629707,0.145053291,-0.011095245,6.91875675,-0.001603647,0.998720475,NA,FALSE
XM_047163221.1,LOC124629708,1604.03872,-0.226164988,0.140943615,-1.604648699,0.108571138,0.254266941,FALSE
XM_047163222.1,LOC124629709,827.7384986,2.268353991,0.571275609,3.970682373,7.17E-05,0.000773457,TRUE
XM_047163223.1,LOC124629710,898.1250762,-0.071048301,0.179285974,-0.396284768,0.691894963,0.821578053,FALSE
XM_047163224.1,LOC124629711,12.17651935,0.628018982,0.559744693,1.121973982,0.261873502,0.452990754,FALSE
XM_047163225.1,LOC124629712,72.06286584,-0.421930786,0.282148632,-1.495420278,0.134804792,0.294062214,FALSE
XM_047163226.1,LOC124629713,36.69557215,2.045361408,0.549072185,3.725122969,0.00019522,0.001769308,TRUE
XM_047163228.1,LOC124629714,132.97873,-0.317666478,0.205269662,-1.547556881,0.12172902,0.275461242,FALSE
XM_047163229.1,LOC124629715,637.9065769,0.279498758,0.222849985,1.254201375,0.20976882,0.393549809,FALSE
XM_047163230.1,LOC124629716,0,NA,NA,NA,NA,NA,NA
XM_047163232.1,LOC124629717,25.3400624,0.890967097,0.608609415,1.463939062,0.143210599,0.306025138,FALSE
XM_047163233.1,LOC124629718,227.8095265,0.173070382,0.158237546,1.093737783,0.274069998,0.467279628,FALSE
XM_047163234.1,LOC124629719,275.0744886,0.609086819,0.190496821,3.197359496,0.00138692,0.009191329,FALSE
XM_047163235.1,LOC124629720,88.30821853,-0.36375154,0.216303142,-1.681674784,0.09263192,0.228104621,FALSE
XM_047163236.1,LOC124629721,1.95085,-0.579346888,0.97946834,-0.591491184,0.554191361,0.72259039,FALSE
XM_047163237.1,LOC124629721,0.114829493,0,6.91875675,0,1,NA,FALSE
XM_047163238.1,LOC124629722,5.143403792,-1.253729798,0.911747976,-1.37508372,0.169105491,0.341908831,FALSE
XM_047163239.1,LOC124629722,5.268917885,-1.097442753,0.755886181,-1.451862437,0.146539859,0.310261606,FALSE
XM_047163240.1,LOC124629722,1.379580569,0.22067846,1.732659599,0.127364001,0.898652307,0.947214796,FALSE
XM_047163241.1,LOC124629723,4410.050334,3.679475121,0.751868183,4.893776865,9.89E-07,2.09E-05,TRUE
XM_047163242.1,LOC124629724,0.025010168,0,6.91875675,0,1,NA,FALSE
XM_047163244.1,LOC124629725,493.8431319,0.219386393,0.112473117,1.950567379,0.051108531,0.151162748,FALSE
XM_047163245.1,LOC124629726,0.985632174,3.210465708,1.420954481,2.259372661,0.023860214,NA,NA
XM_047163247.1,LOC124629726,0.630783148,-0.589109042,1.858969177,-0.31690092,0.751318784,NA,FALSE
XM_047163248.1,LOC124629727,0.479285447,1.758149348,4.068496804,0.432137331,0.665641604,NA,NA
XM_047163249.1,LOC124629728,198.2009606,-1.174581399,0.859337957,-1.366844545,0.171674037,0.344983663,FALSE
XM_047163250.1,LOC124629729,192.5092389,0.000786307,0.234203745,0.003357362,0.997321218,0.99884188,FALSE
XM_047163253.1,LOC124629730,2.809214923,-0.824203515,1.092924513,-0.754126662,0.450773169,0.636229971,FALSE
XM_047163258.1,LOC124629731,638.8079531,0.236183591,0.103249039,2.28751369,0.022165857,0.081759449,FALSE
XM_047163259.1,LOC124629732,32.45601415,-0.157260281,0.470300809,-0.334382332,0.73809107,0.851353004,FALSE
