transcript_ID,gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,test
XM_047163082.1,LOC124629601,98.70369659,-0.245751899,0.16678999,-1.473421145,0.140637512,0.756817145,FALSE
XM_047163083.1,LOC124629602,0.094834604,0.642274703,6.91875675,0.092830942,0.926037869,NA,FALSE
XM_047163084.1,LOC124629602,0.571844806,-1.55264363,1.866501408,-0.831847018,0.405495301,0.98121381,FALSE
XM_047163085.1,LOC124629604,51.40543918,1.158513161,0.693495806,1.670540977,0.094812379,0.684403802,FALSE
XM_047163087.1,LOC124629603,0.083962392,0.642274703,6.91875675,0.092830942,0.926037869,NA,FALSE
XM_047163094.1,LOC124629606,0.304258028,-0.800399499,3.695616714,-0.216580766,0.828535077,1,FALSE
XM_047163095.1,LOC124629607,83.07429382,-0.558291058,0.421177242,-1.325548965,0.18498914,0.803461112,FALSE
XM_047163096.1,LOC124629608,1.874987423,0.163832132,0.938421075,0.17458275,0.861407504,1,FALSE
XM_047163097.1,LOC124629610,2.344471801,0.172956916,1.130050989,0.153052311,0.878357023,1,FALSE
XM_047163098.1,LOC124629611,0.959927142,2.364635314,1.738134433,1.360444434,0.173689326,0.790745101,FALSE
XM_047163099.1,LOC124629612,0.177850662,-0.800385807,6.91875675,-0.115683473,0.907903405,1,FALSE
XM_047163100.1,LOC124629609,0.041623906,0,6.91875675,0,1,NA,FALSE
XM_047163101.1,LOC124629613,0,NA,NA,NA,NA,NA,NA
XM_047163102.1,LOC124629614,0,NA,NA,NA,NA,NA,NA
XM_047163103.1,LOC124629615,0.022876177,0,6.91875675,0,1,NA,FALSE
XM_047163104.1,LOC124629615,0,NA,NA,NA,NA,NA,NA
XM_047163105.1,LOC124629616,203.2638889,1.581714031,0.951057898,1.663110137,0.096290391,0.684403802,FALSE
XM_047163106.1,LOC124629617,0.028045509,0,6.91875675,0,1,NA,FALSE
XM_047163107.1,LOC124629619,12.57996515,1.027663468,4.873523222,0.21086664,NA,NA,FALSE
XM_047163108.1,LOC124629620,1.31081262,-0.469851706,1.096687625,-0.428428019,0.668339529,1,FALSE
XM_047163109.1,LOC124629618,2.086585125,0,6.91875675,0,NA,NA,FALSE
XM_047163111.1,LOC124629620,0.109498214,0.642274703,6.91875675,0.092830942,0.926037869,NA,FALSE
XM_047163112.1,LOC124629621,12.77672425,-1.255547504,0.633656443,-1.981432554,0.047542786,0.567655422,FALSE
XM_047163113.1,LOC124629622,0.024617422,0,6.91875675,0,1,NA,FALSE
XM_047163114.1,LOC124629623,4.288589201,-1.015932507,0.924595473,-1.098785941,0.271861446,0.879700614,FALSE
XM_047163117.1,LOC124629624,0.919995746,-2.101138999,1.6014898,-1.311990247,0.189523425,0.808589616,FALSE
XM_047163118.1,LOC124629626,309.9890681,0.199218355,0.28127411,0.708271213,0.478776851,1,FALSE
XM_047163119.1,LOC124629626,25.22241493,-0.901735097,0.302598636,-2.979970796,0.002882759,0.280299952,FALSE
XM_047163120.1,LOC124629628,121.9242235,0.761171945,0.989188662,0.769491174,0.441601782,0.996351081,FALSE
XM_047163121.1,LOC124629560,0.434307485,0.618058467,2.179871627,0.283529754,0.776770776,1,FALSE
XM_047163122.1,LOC124629625,0.012437471,0,6.91875675,0,1,NA,FALSE
XM_047163123.1,LOC124629629,87.61445792,-0.022340324,0.240502562,-0.092890169,0.925990816,1,FALSE
XM_047163124.1,LOC124629631,0.099424468,0,6.91875675,0,1,NA,FALSE
XM_047163125.1,LOC124629632,0.618861656,0.02688441,1.548981665,0.017356184,0.986152464,1,FALSE
XM_047163126.1,LOC124629633,11.40060614,-0.434481535,0.419492699,-1.035730862,0.30032772,0.907048996,FALSE
XM_047163127.1,LOC124629635,8.670382796,-1.637068946,2.675544546,-0.611863835,0.540627851,1,FALSE
XM_047163128.1,LOC124629634,0.091579477,0.642274703,6.91875675,0.092830942,0.926037869,NA,FALSE
XM_047163129.1,LOC124629636,1550.904775,-0.57209826,0.535278017,-1.068787137,0.285165597,0.892968094,FALSE
XM_047163130.1,LOC124629637,19.16227652,0.858492124,0.981748556,0.874452138,0.381872074,0.9657918,FALSE
XM_047163131.1,LOC124629638,328.8173758,-0.250056471,0.743687885,-0.336238462,0.736691051,1,FALSE
XM_047163132.1,LOC124629639,3.659177623,0.310003051,0.92451679,0.335313598,0.737388537,1,FALSE
XM_047163134.1,LOC124629639,42.13454092,-0.75235293,0.783679946,-0.960025753,0.337042254,0.939080321,FALSE
XM_047163137.1,LOC124629640,0.113601665,0,6.91875675,0,1,NA,FALSE
XM_047163138.1,LOC124629642,57.71940981,-1.322580553,1.109132052,-1.192446428,0.233086245,0.849813031,FALSE
XM_047163139.1,LOC124629643,255.7293952,-0.490933806,0.226119229,-2.17112807,0.029921493,0.503866029,FALSE
XM_047163144.1,LOC124629645,36.54896095,-0.577753543,0.377780124,-1.529338115,0.126180645,0.73334808,FALSE
XM_047163145.1,LOC124629647,0.247670409,0,5.135293186,0,1,1,FALSE
XM_047163146.1,LOC124629647,0.085139046,0.642274703,6.91875675,0.092830942,0.926037869,NA,FALSE
XM_047163147.1,LOC124629648,740.6975834,-0.353188017,0.404462923,-0.873227178,0.382539264,0.966427178,FALSE
XM_047163149.1,LOC124629649,3.218781834,0.918934247,1.350197054,0.680592692,0.496129253,1,FALSE
XM_047163150.1,LOC124629649,1.318137409,2.081321871,1.431849645,1.453589682,0.146060099,0.762909476,FALSE
XM_047163151.1,LOC124629650,5.596163747,-3.621766418,1.475780134,-2.454136855,0.014122322,0.442351202,FALSE
XM_047163152.1,LOC124629651,96.66817886,0.180526113,0.384449316,0.469570643,NA,NA,FALSE
XM_047163154.1,LOC124629653,0,NA,NA,NA,NA,NA,NA
XM_047163155.1,LOC124629654,2.173039398,-0.092265559,1.927887136,-0.047858382,0.961829108,1,FALSE
XM_047163157.1,LOC124629655,0.090445952,0,6.91875675,0,1,NA,FALSE
XM_047163170.1,LOC124629657,1.205041259,0.632383796,1.598449505,0.395623255,0.692382979,1,FALSE
XM_047163171.1,LOC124629658,0.05004473,0,6.91875675,0,1,NA,FALSE
XM_047163172.1,LOC124629659,0,NA,NA,NA,NA,NA,NA
XM_047163173.1,LOC124629660,0.196696959,0.733479102,6.913503638,0.106093689,0.915508019,1,FALSE
XM_047163174.1,LOC124629661,2894.215874,0.589725244,1.175698915,0.501595465,0.61595211,1,FALSE
XM_047163175.1,LOC124629662,5.312110341,0.282736326,0.810510317,0.348837418,0.727211371,1,FALSE
XM_047163178.1,LOC124629665,171.370027,-0.030839633,0.168686192,-0.182822508,0.854937288,1,FALSE
XM_047163179.1,LOC124629666,72.99904079,-0.102571544,0.219703661,-0.466863152,0.64059779,1,FALSE
XM_047163180.1,LOC124629667,92.60573624,0.074694856,0.600688839,0.124348667,0.901039216,1,FALSE
XM_047163181.1,LOC124629668,11.06538457,17.63245673,2.244350984,7.856372226,3.95E-15,9.90E-12,TRUE
XM_047163183.1,LOC124629670,506.4865252,-0.122503598,0.738301969,-0.165926143,0.868215073,1,FALSE
XM_047163184.1,LOC124629671,1.792281857,0.719402796,4.542446288,0.158373429,0.87416255,1,FALSE
XM_047163185.1,LOC124629672,0.018593792,0,6.91875675,0,1,NA,FALSE
XM_047163186.1,LOC124629428,0.051188468,1.444454862,6.913873021,0.208921231,0.83450973,NA,FALSE
XM_047163187.1,LOC124629675,3244.115248,1.43011505,1.651789051,0.865797633,0.386601148,0.968864443,FALSE
XM_047163188.1,LOC124629676,9.628103834,1.275006782,1.160892502,1.098298749,0.272074058,0.879933494,FALSE
XM_047163189.1,LOC124629677,6.260672402,0.425558206,1.228925103,0.3462849,0.729128615,1,FALSE
XM_047163190.1,LOC124629674,0.168732298,0,6.91875675,0,1,1,FALSE
XM_047163191.1,LOC124629678,3.008948117,0.961747696,0.973517646,0.987909875,0.323196789,0.923682997,FALSE
XM_047163192.1,LOC124629679,0.033100787,-0.800385807,6.91875675,-0.115683473,0.907903405,NA,FALSE
XM_047163193.1,LOC124629680,0.066243062,0.642274703,6.91875675,0.092830942,0.926037869,NA,FALSE
XM_047163194.1,LOC124629681,1283.149805,0.350578698,0.366019766,0.957813568,0.338156776,0.939454363,FALSE
XM_047163195.1,LOC124629682,168.5302492,-0.286058345,0.14825231,-1.929537184,0.053664209,0.580457369,FALSE
XM_047163196.1,LOC124629683,0.039993159,0,6.91875675,0,1,NA,FALSE
XM_047163197.1,LOC124629685,0.272102787,-0.079056436,5.050697076,-0.015652579,0.987511559,1,FALSE
XM_047163198.1,LOC124629686,0.581501364,1.3372869,2.662294455,0.502306158,0.615452178,1,FALSE
XM_047163200.1,LOC124629684,0.130075512,0.642274703,6.91875675,0.092830942,0.926037869,1,FALSE
XM_047163201.1,LOC124629688,349.2973948,-0.101156631,0.150957096,-0.670101858,0.502792861,1,FALSE
XM_047163202.1,LOC124629689,105.829031,-0.293653065,0.248139015,-1.183421579,0.236642109,0.853854327,FALSE
XM_047163203.1,LOC124629690,3904.448264,-0.027605416,0.095156673,-0.290104886,0.771735998,1,FALSE
XM_047163204.1,LOC124629691,43.90116038,-0.066058462,0.313874479,-0.2104614,0.833307576,1,FALSE
XM_047163205.1,LOC124629692,0.032859027,0,6.91875675,0,1,NA,FALSE
XM_047163206.1,LOC124629694,0,NA,NA,NA,NA,NA,NA
XM_047163207.1,LOC124629695,0,NA,NA,NA,NA,NA,NA
XM_047163208.1,LOC124629693,0.087297944,0,6.91875675,0,1,NA,FALSE
XM_047163209.1,LOC124629696,97.05596124,0.302352459,0.348474434,0.867646028,0.385588141,0.967829947,FALSE
XM_047163210.1,LOC124629697,2.940574758,-0.389690241,1.794103757,-0.217206078,0.828047748,1,FALSE
XM_047163211.1,LOC124629698,0.602156813,1.970471538,2.574780013,0.765297046,0.444094683,0.996552825,FALSE
XM_047163212.1,LOC124629700,0.018284563,0,6.91875675,0,1,NA,FALSE
XM_047163213.1,LOC124629701,0.025010168,0,6.91875675,0,1,NA,FALSE
XM_047163214.1,LOC124629702,0.034352076,0,6.91875675,0,1,NA,FALSE
XM_047163215.1,LOC124629703,9.547508754,-0.33218866,0.468925454,-0.708403984,0.478694419,1,FALSE
XM_047163216.1,LOC124629673,2.799299935,-0.701459241,1.035931539,-0.677128956,0.498324138,1,FALSE
XM_047163217.1,LOC124629704,0,NA,NA,NA,NA,NA,NA
XM_047163218.1,LOC124629705,3.441902496,-1.157672723,0.918606737,-1.260248457,0.207579747,0.822389855,FALSE
XM_047163219.1,LOC124629706,0.88360574,-1.328670786,1.787686912,-0.743234611,0.457339652,1,FALSE
XM_047163220.1,LOC124629707,0.145053291,-1.393173092,6.916372036,-0.201431196,0.840361424,1,FALSE
XM_047163221.1,LOC124629708,1604.03872,-0.320051793,0.141869703,-2.255955902,0.024073393,0.488217774,FALSE
XM_047163222.1,LOC124629709,827.7384986,0.844793283,0.569673346,1.48294332,0.13808947,0.754547399,FALSE
XM_047163223.1,LOC124629710,898.1250762,0.026035813,0.180057347,0.144597338,0.885028799,1,FALSE
XM_047163224.1,LOC124629711,12.17651935,0.024715879,0.575691996,0.042932469,0.965755366,1,FALSE
XM_047163225.1,LOC124629712,72.06286584,-0.437600396,0.287264037,-1.523338601,0.127674015,0.736245528,FALSE
XM_047163226.1,LOC124629713,36.69557215,-0.413327696,0.54332643,-0.760735487,0.446815074,0.997109501,FALSE
XM_047163228.1,LOC124629714,132.97873,-0.375244154,0.211776937,-1.771883939,0.076413825,0.6511064,FALSE
XM_047163229.1,LOC124629715,637.9065769,0.285781349,0.223060833,1.281181215,0.200130023,0.81914513,FALSE
XM_047163230.1,LOC124629716,0,NA,NA,NA,NA,NA,NA
XM_047163232.1,LOC124629717,25.3400624,0.320715932,0.604776559,0.530304832,0.595900597,1,FALSE
XM_047163233.1,LOC124629718,227.8095265,0.263584282,0.15975493,1.649928941,0.098957471,0.684633584,FALSE
XM_047163234.1,LOC124629719,275.0744886,-0.001402499,0.190297497,-0.007370035,0.994119616,1,FALSE
XM_047163235.1,LOC124629720,88.30821853,-0.548176729,0.226735635,-2.41769111,0.01561933,0.4596518,FALSE
XM_047163236.1,LOC124629721,1.95085,1.74143845,1.219627511,1.427844513,0.153336617,0.768512989,FALSE
XM_047163237.1,LOC124629721,0.114829493,-0.079055552,6.91875675,-0.011426266,0.990883358,NA,FALSE
XM_047163238.1,LOC124629722,5.143403792,0.517404422,0.965007012,0.53616649,0.591843491,1,FALSE
XM_047163239.1,LOC124629722,5.268917885,0.637972886,0.840223177,0.759289798,0.447679219,0.997473302,FALSE
XM_047163240.1,LOC124629722,1.379580569,-0.206602054,1.814045491,-0.113890228,0.909324812,1,FALSE
XM_047163241.1,LOC124629723,4410.050334,0.711795747,0.751565729,0.947083828,0.343596065,0.939933544,FALSE
XM_047163242.1,LOC124629724,0.025010168,0,6.91875675,0,1,NA,FALSE
XM_047163244.1,LOC124629725,493.8431319,-0.154968803,0.113810145,-1.361643143,0.173310533,0.790745101,FALSE
XM_047163245.1,LOC124629726,0.985632174,-2.347857273,1.502828689,-1.562292023,0.11821921,0.72633393,FALSE
XM_047163247.1,LOC124629726,0.630783148,-0.079057262,2.145845019,-0.036842019,0.970610971,1,FALSE
XM_047163248.1,LOC124629727,0.479285447,1.378484417,4.196908878,0.32845231,0.742569697,1,FALSE
XM_047163249.1,LOC124629728,198.2009606,-2.681228323,0.861816673,-3.111135356,0.001863695,0.273097248,FALSE
XM_047163250.1,LOC124629729,192.5092389,-0.47692163,0.239415716,-1.992023069,0.046368527,0.563867006,FALSE
XM_047163253.1,LOC124629730,2.809214923,0.036953879,1.041016299,0.035497887,0.971682732,1,FALSE
XM_047163258.1,LOC124629731,638.8079531,0.10749781,0.10410872,1.032553374,0.301812958,0.908279212,FALSE
XM_047163259.1,LOC124629732,32.45601415,-0.153008888,0.489357139,-0.312673252,0.754528919,1,FALSE
XM_047163260.1,LOC124629733,558.9672202,0.035985648,0.17926283,0.200742382,0.840900018,1,FALSE
XM_047163261.1,LOC124629734,0.255537914,1.500198499,6.911913933,0.21704531,0.828173035,1,FALSE
XM_047163262.1,LOC124629735,364.9536305,0.067708366,0.172743182,0.391959701,0.69508799,1,FALSE
XM_047163263.1,LOC124629736,1217.532678,-0.921130014,0.379275197,-2.42865872,0.01515479,0.454752732,FALSE
XM_047163265.1,LOC124629737,0.018284563,0,6.91875675,0,1,NA,FALSE
XM_047163268.1,LOC124629737,0.226954495,0.642274703,6.91875675,0.092830942,0.926037869,1,FALSE
XM_047163271.1,LOC124629738,2960.704806,0.855260278,0.451978511,1.892258721,0.058456518,0.598091913,FALSE
