NAME	TITLE	SCORE	
XM_047175186	na	1.0476298	
XR_006984298	na	1.0476298	
XM_047162916	na	1.0450819	
XM_047174795	na	1.0450819	
XM_047180631	na	1.0433679	
XM_047176959	na	1.0431373	
XM_047165439	na	1.0372684	
XM_047185939	na	1.0345912	
XM_047170997	na	1.0343974	
XM_047178007	na	1.0334275	
XM_047169032	na	1.0325775	
XM_047186280	na	1.02861	
XM_047170063	na	1.0277226	
XM_047166128	na	1.0258961	
XM_047175124	na	1.0231045	
XM_047170436	na	1.0201362	
XM_047180609	na	1.0149744	
XM_047186310	na	1.0134978	
XM_047179174	na	1.0077765	
XM_047168785	na	1.007033	
XM_047176850	na	1.0063508	
XM_047172090	na	1.0060072	
XM_047167184	na	1.0016819	
XM_047177519	na	1.0009928	
XM_047168509	na	0.9981657	
XM_047165986	na	0.99803483	
XM_047186432	na	0.9972054	
XM_047186098	na	0.996069	
XM_047179072	na	0.9959446	
XM_047169844	na	0.9948379	
XM_047168349	na	0.9936231	
XM_047174820	na	0.99315053	
XM_047184313	na	0.99312454	
XM_047170569	na	0.9928639	
XM_047164499	na	0.99023986	
XM_047173886	na	0.9890839	
XM_047166399	na	0.9849832	
XM_047165832	na	0.9846635	
XM_047175424	na	0.9841604	
XM_047172021	na	0.9834573	
XR_006985303	na	0.97981954	
XM_047173737	na	0.97727805	
XM_047183135	na	0.97693133	
XM_047167056	na	0.97629666	
XM_047171710	na	0.9746501	
XM_047178868	na	0.9730695	
XM_047182788	na	0.97073877	
XM_047173666	na	0.9702765	
XM_047175041	na	0.96397275	
XR_006985215	na	0.9621898	
XM_047164092	na	0.96126634	
XM_047179258	na	0.95962256	
XM_047172041	na	0.9590315	
XM_047184135	na	0.95645404	
XM_047163619	na	0.950846	
XM_047164362	na	0.947019	
XM_047172929	na	0.94274294	
XM_047185716	na	0.94218165	
XM_047169123	na	0.94126797	
XM_047183603	na	0.93975073	
XM_047172994	na	0.9374041	
XM_047181049	na	0.93573415	
XM_047169442	na	0.93566185	
XM_047163349	na	0.9334151	
XM_047176787	na	0.9306305	
XM_047186444	na	0.92972666	
XM_047170882	na	0.928112	
XM_047171245	na	0.9245236	
XM_047186261	na	0.92452097	
XR_006985449	na	0.9229711	
XM_047173187	na	0.92263997	
XM_047181054	na	0.92137975	
XM_047171164	na	0.91865987	
XM_047162975	na	0.91758806	
XM_047182217	na	0.9175258	
XM_047180649	na	0.9131689	
XM_047182504	na	0.9131364	
XM_047184748	na	0.91196644	
XM_047170060	na	0.91120756	
XM_047176920	na	0.9092714	
XM_047167678	na	0.90891504	
XM_047173935	na	0.90856665	
XM_047179500	na	0.9077601	
XM_047169473	na	0.90764004	
XM_047172416	na	0.9039514	
XM_047170661	na	0.9023803	
XM_047178253	na	0.9020463	
XM_047178939	na	0.90106475	
XM_047168262	na	0.90083593	
XM_047179175	na	0.8993916	
XM_047185696	na	0.89673585	
XM_047176955	na	0.8953936	
XM_047175792	na	0.8953079	
XM_047184555	na	0.8946783	
XM_047177604	na	0.8939031	
XM_047172503	na	0.89156777	
XM_047170081	na	0.89146304	
XM_047180474	na	0.8908649	
XM_047163530	na	0.8906284	
XM_047181056	na	0.8900817	
XM_047169764	na	0.88764215	
XM_047165446	na	0.88735104	
XM_047176704	na	0.8868617	
XM_047169484	na	0.8864171	
XR_006984924	na	0.8863589	
XM_047171252	na	0.8846391	
XM_047170471	na	0.8826148	
XM_047180204	na	0.8775289	
XM_047162839	na	0.8760025	
XM_047178624	na	0.8756851	
XM_047184594	na	0.8756702	
XM_047177989	na	0.8738196	
XM_047178104	na	0.8699258	
XM_047183098	na	0.86812866	
XM_047162881	na	0.86773455	
XM_047171169	na	0.8673196	
XM_047181188	na	0.8670668	
XM_047177125	na	0.8658434	
XM_047171950	na	0.8657163	
XM_047164169	na	0.86248016	
XM_047177668	na	0.8623026	
XM_047184641	na	0.8615155	
XM_047182349	na	0.86117136	
XM_047167938	na	0.85922587	
XM_047182200	na	0.856842	
XM_047178699	na	0.85668516	
XM_047169691	na	0.8562809	
XM_047167259	na	0.8554113	
XM_047180264	na	0.85206395	
XM_047176481	na	0.852011	
XR_006985975	na	0.85056883	
XM_047183261	na	0.8494886	
XM_047171359	na	0.8468093	
XM_047170538	na	0.84579504	
XM_047166645	na	0.84562737	
XM_047181977	na	0.8432449	
XM_047164170	na	0.84297156	
XM_047169219	na	0.8418585	
XM_047167245	na	0.84144145	
XM_047185021	na	0.8405916	
XM_047185086	na	0.8392107	
XM_047185390	na	0.83804536	
XM_047172702	na	0.8373478	
XM_047173899	na	0.83575946	
XM_047163899	na	0.8353943	
XM_047176702	na	0.8352247	
XM_047164560	na	0.83437747	
XR_006984996	na	0.8334878	
XR_006984402	na	0.8333207	
XM_047162920	na	0.8326365	
XM_047169480	na	0.83114326	
XM_047168104	na	0.8305028	
XM_047167204	na	0.8275936	
XM_047185630	na	0.82725644	
XM_047177200	na	0.8269382	
XM_047185111	na	0.8248785	
XM_047170505	na	0.8247065	
XM_047171823	na	0.8246042	
XM_047170038	na	0.8222958	
XM_047166263	na	0.82221526	
XM_047165046	na	0.8214385	
XM_047182983	na	0.8205767	
XM_047177252	na	0.8199555	
XM_047174383	na	0.81952643	
XM_047164256	na	0.81820655	
XM_047185483	na	0.817648	
XM_047163455	na	0.8170704	
XM_047178510	na	0.81667477	
XM_047177607	na	0.816658	
XM_047167031	na	0.8157118	
XM_047174759	na	0.8145458	
XM_047184864	na	0.8138277	
XM_047172042	na	0.8134053	
XM_047172995	na	0.8129307	
XM_047184057	na	0.8123911	
XM_047181851	na	0.81162095	
XM_047178794	na	0.81001425	
XM_047174534	na	0.80950826	
XM_047180210	na	0.80872333	
XM_047174307	na	0.8084337	
XM_047177101	na	0.80756056	
XM_047168123	na	0.80656457	
XM_047173646	na	0.80627817	
XM_047185838	na	0.80608803	
XM_047186204	na	0.80533665	
XM_047185999	na	0.80525583	
XM_047173703	na	0.80489683	
XM_047176269	na	0.8047732	
XM_047165459	na	0.8042101	
XM_047180846	na	0.8036802	
XM_047180604	na	0.8030605	
XM_047180957	na	0.80183274	
XM_047173749	na	0.8015776	
XM_047176371	na	0.79916155	
XM_047163874	na	0.79883707	
XM_047166403	na	0.7984901	
XM_047174156	na	0.79791254	
XM_047185364	na	0.7970908	
XM_047178270	na	0.79644495	
XM_047172943	na	0.7964246	
XM_047182939	na	0.7955193	
XM_047165852	na	0.7923212	
XM_047185457	na	0.79199606	
XM_047175215	na	0.79115236	
XM_047163908	na	0.7902916	
XM_047186008	na	0.7900837	
XM_047180598	na	0.78988576	
XM_047171010	na	0.78971624	
XM_047174012	na	0.7892453	
XM_047170030	na	0.78895384	
XM_047181008	na	0.78857106	
XR_006985240	na	0.7878376	
XM_047177893	na	0.7876578	
XM_047165488	na	0.78454113	
XM_047175238	na	0.78359026	
XM_047165454	na	0.7833439	
XM_047169692	na	0.78307825	
XM_047164744	na	0.7827835	
XM_047185217	na	0.7826532	
XR_006985438	na	0.7821538	
XM_047164261	na	0.7795981	
XM_047175026	na	0.7794261	
XM_047165946	na	0.7776728	
XM_047169609	na	0.7771059	
XM_047172284	na	0.7769342	
XM_047178312	na	0.77266586	
XR_006985479	na	0.7711775	
XM_047178772	na	0.7707662	
XM_047173836	na	0.77047604	
XM_047168015	na	0.7697817	
XM_047182921	na	0.7697817	
XM_047164707	na	0.76945966	
XM_047178154	na	0.7683454	
XM_047182040	na	0.7683408	
XM_047184447	na	0.7683103	
XM_047167002	na	0.7675521	
XM_047166168	na	0.76734394	
XM_047177839	na	0.7668199	
XM_047182323	na	0.76651347	
XM_047171794	na	0.76496905	
XM_047170475	na	0.76396126	
XM_047186286	na	0.76383287	
XM_047171637	na	0.7636611	
XM_047163713	na	0.7623198	
XM_047166764	na	0.7622648	
XM_047178524	na	0.7618146	
XM_047178840	na	0.76035637	
XM_047169299	na	0.7599355	
XM_047182910	na	0.75702167	
XM_047183445	na	0.75684917	
XM_047163271	na	0.75630796	
XM_047184744	na	0.7558096	
XM_047182248	na	0.75577474	
XM_047165710	na	0.7544492	
XM_047171912	na	0.75344735	
XM_047175586	na	0.75341576	
XR_006984526	na	0.75341576	
XM_047183099	na	0.75336546	
XM_047173523	na	0.75248206	
XM_047183284	na	0.75225776	
XM_047183195	na	0.75208986	
XM_047174740	na	0.75068796	
XM_047167312	na	0.75010645	
XM_047173757	na	0.75010645	
XM_047164064	na	0.7493021	
XM_047171244	na	0.7486462	
XM_047176260	na	0.7486462	
XM_047178765	na	0.7486462	
XM_047183302	na	0.74829316	
XM_047174303	na	0.7482681	
XM_047183273	na	0.74776983	
XM_047169399	na	0.74716324	
XM_047186414	na	0.74628174	
XM_047176574	na	0.746229	
XM_047183119	na	0.74584836	
XM_047181619	na	0.74574834	
XM_047163727	na	0.7447404	
XM_047165858	na	0.7440619	
XM_047171142	na	0.7432644	
XM_047172461	na	0.7428167	
XM_047170179	na	0.7427964	
XM_047166446	na	0.7427354	
XM_047173071	na	0.7423454	
XM_047175113	na	0.74204713	
XM_047175193	na	0.74187756	
XR_006984522	na	0.74187756	
XM_047182905	na	0.7418265	
XM_047181053	na	0.7408568	
XM_047186290	na	0.7404772	
XM_047168703	na	0.7391001	
XM_047173701	na	0.73866373	
XM_047168361	na	0.7379516	
XM_047165039	na	0.737884	
XM_047167449	na	0.737799	
XM_047168348	na	0.73735595	
XM_047162884	na	0.7372265	
XM_047166808	na	0.7363012	
XM_047178501	na	0.73591995	
XM_047172455	na	0.73559356	
XM_047166480	na	0.73514974	
XM_047171641	na	0.7350815	
XM_047177540	na	0.73488724	
XM_047172840	na	0.7340897	
XM_047170096	na	0.7321188	
XM_047176079	na	0.73206335	
XM_047169099	na	0.7312388	
XM_047177028	na	0.7309374	
XM_047171321	na	0.73028594	
XM_047181129	na	0.73013675	
XM_047170135	na	0.730082	
XM_047169482	na	0.73002404	
XM_047166732	na	0.72944534	
XM_047163638	na	0.7282953	
XM_047184957	na	0.72742075	
XM_047164771	na	0.72668135	
XM_047171717	na	0.72564983	
XM_047178292	na	0.72546905	
XM_047172332	na	0.72399294	
XM_047169200	na	0.722671	
XM_047177365	na	0.7223545	
XM_047168757	na	0.72214174	
XM_047171018	na	0.72076905	
XM_047182793	na	0.7203094	
XR_006984502	na	0.7203094	
XM_047177445	na	0.7171731	
XM_047185049	na	0.7167602	
XM_047167430	na	0.7162043	
XM_047171661	na	0.7158243	
XM_047165118	na	0.715642	
XM_047167279	na	0.7121789	
XM_047175242	na	0.71192527	
XM_047169664	na	0.71165794	
XM_047168926	na	0.710953	
XM_047171697	na	0.71041536	
XM_047177232	na	0.71019214	
XM_047171513	na	0.70948327	
XM_047185646	na	0.70898193	
XM_047181405	na	0.7083686	
XM_047176612	na	0.70785755	
XM_047168881	na	0.7075236	
XM_047171670	na	0.70711744	
XM_047167970	na	0.7058942	
XM_047171542	na	0.7057924	
XM_047185218	na	0.70428205	
XM_047171125	na	0.7037878	
XR_006984598	na	0.7037878	
XM_047164209	na	0.7036327	
XM_047185771	na	0.70148546	
XM_047168753	na	0.7012558	
XM_047163248	na	0.70117056	
XM_047180208	na	0.70117056	
XM_047168057	na	0.701151	
XM_047179503	na	0.701151	
XM_047181115	na	0.701151	
XM_047165566	na	0.70072454	
XM_047173307	na	0.7005345	
XM_047186504	na	0.70046383	
XM_047178400	na	0.7003451	
XM_047175539	na	0.70030427	
XM_047164964	na	0.70006144	
XM_047183012	na	0.6992052	
XM_047167774	na	0.6979964	
XM_047173265	na	0.69712514	
XM_047169163	na	0.6961897	
XM_047182721	na	0.69590175	
XM_047185164	na	0.69542056	
XM_047164400	na	0.6954141	
XM_047173647	na	0.6954141	
XM_047174578	na	0.69458115	
XM_047184743	na	0.6944168	
XM_047165658	na	0.69416267	
XM_047169277	na	0.6940452	
XM_047185591	na	0.69376147	
XR_006984398	na	0.69372547	
XM_047168418	na	0.69261044	
XM_047176483	na	0.69137305	
XM_047185851	na	0.6906555	
XR_006986093	na	0.6906179	
XM_047174228	na	0.69029135	
XM_047164680	na	0.6897927	
XM_047184186	na	0.6887955	
XM_047170586	na	0.6885179	
XM_047163420	na	0.68821317	
XM_047181568	na	0.68755966	
XM_047177952	na	0.687528	
XM_047184791	na	0.6874446	
XM_047178222	na	0.6871274	
XM_047167052	na	0.6851599	
XM_047179513	na	0.6851458	
XM_047176341	na	0.68506074	
XR_006985400	na	0.68459636	
XM_047172844	na	0.68419266	
XM_047167289	na	0.68412346	
XM_047176252	na	0.6829919	
XM_047179950	na	0.6822513	
XM_047171650	na	0.6813748	
XM_047164700	na	0.6806856	
XM_047168195	na	0.68057567	
XM_047169503	na	0.67928326	
XR_006984628	na	0.6792767	
XM_047174378	na	0.67918515	
XM_047183418	na	0.6772258	
XM_047176548	na	0.67721677	
XM_047167222	na	0.67720085	
XM_047168507	na	0.6767888	
XM_047178518	na	0.6760707	
XM_047163198	na	0.67598003	
XM_047163522	na	0.67598003	
XM_047163686	na	0.67598003	
XM_047163918	na	0.67598003	
XM_047169111	na	0.67598003	
XM_047169475	na	0.67598003	
XM_047172722	na	0.67598003	
XM_047172888	na	0.67598003	
XM_047175544	na	0.67598003	
XM_047176473	na	0.67598003	
XM_047182530	na	0.67598003	
XM_047184310	na	0.67598003	
XR_006985652	na	0.67598003	
XR_006986039	na	0.67598003	
XM_047184519	na	0.67589796	
XM_047176477	na	0.675717	
XM_047173153	na	0.6734159	
XR_006984929	na	0.6729027	
XM_047176468	na	0.6728849	
XM_047170089	na	0.67248017	
XM_047166520	na	0.672436	
XM_047168816	na	0.6714407	
XM_047182739	na	0.670878	
XM_047168415	na	0.67081094	
XM_047165153	na	0.6707259	
XM_047177454	na	0.6707194	
XM_047165358	na	0.66991544	
XM_047169532	na	0.66991544	
XM_047171890	na	0.66991544	
XM_047175145	na	0.66991544	
XR_006984358	na	0.66991544	
XM_047177341	na	0.6698198	
XM_047177975	na	0.6695747	
XM_047168021	na	0.66896755	
XM_047166091	na	0.66849923	
XM_047169019	na	0.66849923	
XM_047169778	na	0.66849923	
XM_047172015	na	0.66849923	
XM_047173567	na	0.66849923	
XM_047174185	na	0.66849923	
XM_047175443	na	0.66849923	
XM_047176768	na	0.66849923	
XM_047180026	na	0.66849923	
XR_006984691	na	0.66849923	
XR_006984917	na	0.66849923	
XR_006985777	na	0.66849923	
XM_047185672	na	0.6683877	
XM_047182197	na	0.6683691	
XM_047184809	na	0.66829175	
unassigned_transcript_344	na	0.66829175	
XR_006985323	na	0.66799307	
XM_047175751	na	0.6679339	
XM_047179121	na	0.66757214	
XM_047183057	na	0.6671723	
XM_047167716	na	0.6660951	
XM_047170389	na	0.6660951	
XM_047175499	na	0.6660951	
XM_047178500	na	0.6660951	
XM_047184817	na	0.6660951	
XR_006984704	na	0.6660951	
XM_047178776	na	0.66601247	
XM_047169927	na	0.6658874	
XM_047164027	na	0.66587645	
XR_006985900	na	0.66583014	
XM_047171821	na	0.6638524	
XM_047171239	na	0.6621263	
XM_047185858	na	0.6604669	
XM_047184221	na	0.66040105	
XM_047163181	na	0.66021377	
XM_047171310	na	0.66021377	
XM_047172842	na	0.66021377	
XM_047173992	na	0.66021377	
XM_047177184	na	0.66021377	
XM_047183996	na	0.66021377	
XM_047184861	na	0.66021377	
XM_047180005	na	0.65979236	
XM_047164360	na	0.65971905	
XM_047170584	na	0.65971905	
XM_047170641	na	0.65971905	
XM_047172511	na	0.65971905	
XM_047172570	na	0.65971905	
XM_047172692	na	0.65971905	
XM_047173335	na	0.65971905	
XM_047174442	na	0.65971905	
XM_047176165	na	0.65971905	
XM_047178062	na	0.65971905	
XM_047178853	na	0.65971905	
XM_047180731	na	0.65971905	
XM_047181720	na	0.65971905	
XM_047182489	na	0.65971905	
XM_047182512	na	0.65971905	
XM_047182564	na	0.65971905	
XM_047185628	na	0.65971905	
XM_047185770	na	0.65971905	
XM_047171888	na	0.6594302	
XM_047179454	na	0.6592978	
XM_047168963	na	0.6592478	
XM_047185864	na	0.6590682	
XM_047164959	na	0.6590278	
XM_047171314	na	0.6590278	
XM_047176881	na	0.6590278	
XM_047185228	na	0.6590278	
XM_047186241	na	0.6590278	
XR_006985811	na	0.6590278	
XR_006986009	na	0.6590278	
XM_047174390	na	0.6587561	
XM_047164278	na	0.65865165	
XM_047167114	na	0.65830904	
XM_047170251	na	0.65813774	
XM_047171758	na	0.6575831	
XM_047170649	na	0.6575239	
XM_047184451	na	0.65751165	
XM_047167951	na	0.6569968	
XM_047168568	na	0.65681165	
XM_047180907	na	0.65603375	
XM_047175909	na	0.6558771	
XM_047169515	na	0.6555511	
XM_047181660	na	0.6546372	
XM_047163385	na	0.6543662	
XM_047182675	na	0.6538083	
XM_047184481	na	0.6534676	
XM_047165116	na	0.6529646	
XM_047177605	na	0.6529646	
XM_047178249	na	0.6529646	
XM_047180197	na	0.6529646	
XM_047182773	na	0.6529646	
XM_047182858	na	0.6529646	
XM_047183059	na	0.6529646	
XM_047183593	na	0.6529646	
XM_047185281	na	0.6529646	
XM_047186229	na	0.6529646	
XR_006985073	na	0.6529646	
XR_006986052	na	0.6527206	
XM_047167241	na	0.6526062	
XM_047163218	na	0.65238315	
XM_047165684	na	0.6523823	
XR_006985192	na	0.6523823	
XM_047178763	na	0.6517321	
XM_047165888	na	0.65110797	
XM_047173937	na	0.6505793	
XM_047170666	na	0.6505602	
XM_047166052	na	0.65007603	
XM_047176292	na	0.6497592	
XM_047164838	na	0.6494359	
XM_047171124	na	0.6494359	
XM_047172261	na	0.6494359	
XM_047174043	na	0.6494359	
XM_047176709	na	0.6494359	
XM_047177231	na	0.6494359	
XM_047178012	na	0.6494359	
XM_047178572	na	0.6494359	
XM_047178654	na	0.6494359	
XM_047181746	na	0.6494359	
XR_006984515	na	0.6494359	
XR_006984407	na	0.6492775	
XM_047172306	na	0.6485646	
XM_047186178	na	0.6485413	
XM_047185869	na	0.64850146	
XM_047183453	na	0.64769316	
XM_047183463	na	0.64737123	
XM_047163989	na	0.64669764	
XM_047169081	na	0.6466747	
XM_047186134	na	0.6463716	
XM_047185529	na	0.64631397	
XM_047175469	na	0.64587694	
XM_047166476	na	0.6456356	
XM_047173101	na	0.645465	
XM_047167042	na	0.64541215	
XM_047176941	na	0.64483947	
XR_006986205	na	0.64469004	
XM_047176578	na	0.64462084	
XM_047178795	na	0.64462084	
XR_006985000	na	0.64462084	
XM_047173043	na	0.64461535	
XM_047170178	na	0.6444809	
XM_047170794	na	0.64445513	
XM_047183102	na	0.64445233	
XM_047164548	na	0.64412236	
XM_047175712	na	0.64412236	
XM_047165167	na	0.643799	
XM_047168409	na	0.64376736	
XM_047179429	na	0.6425545	
XM_047167208	na	0.64221895	
XM_047185974	na	0.64183617	
XM_047184846	na	0.64110804	
XR_006984361	na	0.6410699	
XM_047168917	na	0.64085805	
XM_047180795	na	0.6407802	
XM_047182014	na	0.6407802	
XR_006985282	na	0.6407802	
XM_047175399	na	0.640414	
XR_006985896	na	0.640414	
XM_047175735	na	0.64008915	
XM_047170530	na	0.63954216	
XM_047174911	na	0.63926435	
XM_047182961	na	0.63921165	
XM_047176033	na	0.63893557	
XM_047169698	na	0.6388742	
XM_047163512	na	0.6385078	
XM_047183906	na	0.6383915	
XM_047186394	na	0.63834846	
XM_047165971	na	0.6381034	
XM_047166361	na	0.6380081	
XM_047173095	na	0.63786423	
XM_047175860	na	0.63768154	
XM_047176706	na	0.6365591	
XM_047174513	na	0.63651216	
XM_047174127	na	0.6363011	
XM_047168927	na	0.63611645	
XM_047178706	na	0.6350505	
XM_047164100	na	0.6349369	
XM_047168128	na	0.63464546	
XM_047174730	na	0.6344372	
XM_047176717	na	0.6344372	
XM_047184414	na	0.6344372	
XM_047176907	na	0.63442636	
XM_047186376	na	0.6341288	
XM_047179522	na	0.6339605	
XM_047182650	na	0.6327387	
XM_047166274	na	0.63272953	
XM_047178388	na	0.6319563	
XM_047170864	na	0.6316121	
XM_047176385	na	0.6315506	
XM_047174382	na	0.631491	
XM_047184308	na	0.6312199	
XM_047180468	na	0.62960565	
XM_047180591	na	0.629542	
XM_047180402	na	0.62945235	
XM_047171638	na	0.62923354	
XM_047184629	na	0.62915975	
XM_047171284	na	0.62906224	
XM_047171006	na	0.6289661	
XM_047164519	na	0.6289504	
XM_047183063	na	0.6287951	
XR_006984877	na	0.62867427	
XM_047178900	na	0.62846214	
XM_047167927	na	0.6284239	
XM_047170121	na	0.6275516	
XM_047167916	na	0.62744296	
XM_047181918	na	0.6274202	
XR_006984783	na	0.62729514	
XM_047174656	na	0.6271928	
XM_047167076	na	0.62707996	
XM_047182075	na	0.62685555	
XM_047170840	na	0.62602013	
XM_047180750	na	0.62583774	
XM_047164987	na	0.62546545	
XM_047186441	na	0.625435	
XM_047163801	na	0.6251383	
XR_006985554	na	0.6245704	
XM_047186248	na	0.6245671	
XM_047171689	na	0.62339306	
XM_047179193	na	0.62339306	
XM_047172619	na	0.6233826	
XM_047183513	na	0.6231855	
XM_047173037	na	0.62301123	
XM_047176118	na	0.6227121	
XM_047175214	na	0.6226746	
XM_047176639	na	0.62183577	
XM_047168899	na	0.62176794	
XM_047163005	na	0.62129307	
XR_006985730	na	0.62129307	
XM_047163097	na	0.6211445	
XM_047166841	na	0.6211266	
XM_047169108	na	0.62110275	
XM_047182216	na	0.6206446	
XM_047164439	na	0.62035197	
XM_047169428	na	0.6203096	
XM_047164245	na	0.61946607	
XM_047173591	na	0.61935145	
XM_047181907	na	0.61910826	
XM_047180855	na	0.6189488	
XM_047166308	na	0.618904	
XM_047172390	na	0.61886626	
XM_047179254	na	0.618394	
XM_047167791	na	0.61793816	
XM_047178261	na	0.6178831	
XM_047170541	na	0.6177301	
XM_047175934	na	0.6174135	
XM_047169646	na	0.61716306	
XM_047170862	na	0.61715376	
XM_047180594	na	0.61715376	
XM_047169989	na	0.6166963	
XM_047164316	na	0.6166454	
XM_047167335	na	0.61659974	
XM_047184222	na	0.61587375	
XM_047167358	na	0.6158575	
XM_047168406	na	0.615591	
XM_047172553	na	0.6152557	
XM_047180366	na	0.61493105	
XM_047171146	na	0.614577	
XM_047167695	na	0.6143038	
XM_047176991	na	0.61406463	
XR_006984533	na	0.61401254	
XM_047173237	na	0.6138595	
XM_047177424	na	0.6137878	
XM_047169437	na	0.61373556	
XM_047186085	na	0.6137145	
XM_047177104	na	0.61365545	
XM_047168012	na	0.6122634	
XM_047185625	na	0.612238	
XM_047163229	na	0.61203265	
XM_047174118	na	0.61203223	
XM_047165691	na	0.61176866	
XM_047164664	na	0.61162126	
XM_047174321	na	0.6116117	
XR_006984627	na	0.6112147	
XM_047185377	na	0.61084604	
XM_047172545	na	0.61039543	
XM_047177131	na	0.61021507	
XM_047178138	na	0.6101577	
XM_047165953	na	0.6100749	
XM_047167337	na	0.6100547	
XM_047173315	na	0.60989445	
XM_047183075	na	0.60890305	
XM_047166740	na	0.6084238	
XM_047177549	na	0.6082163	
XM_047171850	na	0.608064	
XM_047182948	na	0.60806197	
XM_047186251	na	0.6078697	
XM_047165557	na	0.6077623	
XM_047183663	na	0.6076451	
XM_047170399	na	0.6075054	
XM_047170001	na	0.6071177	
XM_047182767	na	0.60710174	
XM_047177213	na	0.6067305	
XM_047166264	na	0.6061819	
XM_047164950	na	0.6059751	
XM_047180796	na	0.6059751	
XM_047170198	na	0.6044794	
XM_047166746	na	0.60438734	
XM_047179095	na	0.6043221	
XM_047178488	na	0.6041367	
XM_047179656	na	0.60413337	
XM_047173940	na	0.6038995	
XM_047177022	na	0.6038529	
XM_047173358	na	0.602781	
XM_047172974	na	0.60271865	
XM_047170863	na	0.6023906	
XM_047176908	na	0.6022129	
XM_047166976	na	0.60181916	
XM_047177299	na	0.6016542	
XM_047162837	na	0.6015272	
XM_047173094	na	0.6008489	
XM_047171089	na	0.6006338	
XM_047177483	na	0.60035217	
XM_047169969	na	0.5999657	
XM_047165250	na	0.59989876	
XM_047179343	na	0.59974366	
XR_006984489	na	0.5997142	
XM_047177009	na	0.5990884	
XM_047172846	na	0.59900504	
XM_047186259	na	0.5987417	
XM_047186395	na	0.5986659	
XM_047183689	na	0.5984776	
XM_047165940	na	0.59823155	
XM_047175109	na	0.59803677	
XM_047184732	na	0.5976698	
XM_047186179	na	0.5974236	
XM_047183516	na	0.5965956	
XM_047173520	na	0.5964022	
XM_047170177	na	0.5960936	
XR_006985910	na	0.5957969	
XM_047168199	na	0.5957525	
XM_047182140	na	0.59544516	
XM_047174841	na	0.594673	
XM_047176393	na	0.5936054	
XM_047184449	na	0.59333044	
XM_047180489	na	0.5933056	
XM_047179767	na	0.5931807	
XM_047178780	na	0.5924945	
XM_047178431	na	0.59241366	
XM_047169466	na	0.5918607	
XM_047178530	na	0.59161234	
